[#1] Job #10,11122.0,[#1] Job #11,9455.0,[#1] Job #12,11831.0,[#1] Job #13,10781.0,[#1] Job #14,12059.0,[#1] Job #15,6778.0,[#1] Job #16,12169.0,[#1] Job #17,11335.0,[#1] Job #18,12848.0,[#1] Job #19,12049.0,[#1] Job #20,12326.0
[#2] Job #10,9660.0,[#2] Job #11,12190.0,[#2] Job #12,9154.0,[#2] Job #13,13599.0,[#2] Job #14,12291.0,[#2] Job #15,11923.0,[#2] Job #16,12747.0,[#2] Job #17,9700.0,[#2] Job #18,11994.0,[#2] Job #19,12887.0,[#2] Job #20,12042.0
[#3] Job #10,11898.0,[#3] Job #11,12034.0,[#3] Job #12,9318.0,[#3] Job #13,12378.0,[#3] Job #14,9508.0,[#3] Job #15,6888.0,[#3] Job #16,10136.0,[#3] Job #17,10773.0,[#3] Job #18,11818.0,[#3] Job #19,11662.0,[#3] Job #20,8784.0
[#4] Job #10,11982.0,[#4] Job #11,9805.0,[#4] Job #12,11778.0,[#4] Job #13,12565.0,[#4] Job #14,12541.0,[#4] Job #15,9525.0,[#4] Job #16,10367.0,[#4] Job #17,10671.0,[#4] Job #18,11949.0,[#4] Job #19,10082.0,[#4] Job #20,11841.0
[#5] Job #10,11105.0,[#5] Job #11,10763.0,[#5] Job #12,12187.0,[#5] Job #13,12429.0,[#5] Job #14,12625.0,[#5] Job #15,11080.0,[#5] Job #16,12311.0,[#5] Job #17,12825.0,[#5] Job #18,11646.0,[#5] Job #19,12289.0,[#5] Job #20,12604.0
[#6] Job #10,11345.0,[#6] Job #11,12062.0,[#6] Job #12,12646.0,[#6] Job #13,12325.0,[#6] Job #14,11377.0,[#6] Job #15,12098.0,[#6] Job #16,12655.0,[#6] Job #17,11450.0,[#6] Job #18,12722.0,[#6] Job #19,12180.0,[#6] Job #20,11989.0
[#7] Job #10,7915.0,[#7] Job #11,12209.0,[#7] Job #12,7724.0,[#7] Job #13,9246.0,[#7] Job #14,8611.0,[#7] Job #15,12346.0,[#7] Job #16,10515.0,[#7] Job #17,12129.0,[#7] Job #18,11417.0,[#7] Job #19,12200.0,[#7] Job #20,11850.0
[#8] Job #10,12937.0,[#8] Job #11,12386.0,[#8] Job #12,10127.0,[#8] Job #13,12673.0,[#8] Job #14,9828.0,[#8] Job #15,13061.0,[#8] Job #16,10245.0,[#8] Job #17,11767.0,[#8] Job #18,12757.0,[#8] Job #19,11411.0,[#8] Job #20,13217.0
[#9] Job #10,8094.0,[#9] Job #11,11880.0,[#9] Job #12,8508.0,[#9] Job #13,11495.0,[#9] Job #14,8452.0,[#9] Job #15,10504.0,[#9] Job #16,11743.0,[#9] Job #17,11751.0,[#9] Job #18,11877.0,[#9] Job #19,12405.0,[#9] Job #20,12139.0
[#10] Job #10,11994.0,[#10] Job #11,8772.0,[#10] Job #12,10042.0,[#10] Job #13,12711.0,[#10] Job #14,11536.0,[#10] Job #15,12118.0,[#10] Job #16,12601.0,[#10] Job #17,12096.0,[#10] Job #18,12069.0,[#10] Job #19,13076.0,[#10] Job #20,12774.0
[#11] Job #10,11854.0,[#11] Job #11,13228.0,[#11] Job #12,8686.0,[#11] Job #13,9024.0,[#11] Job #14,10533.0,[#11] Job #15,12697.0,[#11] Job #16,10257.0,[#11] Job #17,12796.0,[#11] Job #18,12612.0,[#11] Job #19,13677.0,[#11] Job #20,12372.0
[#12] Job #10,10968.0,[#12] Job #11,8679.0,[#12] Job #12,10299.0,[#12] Job #13,11689.0,[#12] Job #14,7594.0,[#12] Job #15,10949.0,[#12] Job #16,6974.0,[#12] Job #17,11140.0,[#12] Job #18,11596.0,[#12] Job #19,10823.0,[#12] Job #20,10813.0
[#13] Job #10,7206.0,[#13] Job #11,9628.0,[#13] Job #12,7185.0,[#13] Job #13,12309.0,[#13] Job #14,9741.0,[#13] Job #15,10621.0,[#13] Job #16,12526.0,[#13] Job #17,12178.0,[#13] Job #18,12063.0,[#13] Job #19,10932.0,[#13] Job #20,11231.0
[#14] Job #10,7202.0,[#14] Job #11,11096.0,[#14] Job #12,12484.0,[#14] Job #13,9187.0,[#14] Job #14,10564.0,[#14] Job #15,10829.0,[#14] Job #16,11911.0,[#14] Job #17,12408.0,[#14] Job #18,12993.0,[#14] Job #19,12289.0,[#14] Job #20,12454.0
[#15] Job #10,9218.0,[#15] Job #11,12066.0,[#15] Job #12,11052.0,[#15] Job #13,9892.0,[#15] Job #14,10509.0,[#15] Job #15,11556.0,[#15] Job #16,11605.0,[#15] Job #17,11089.0,[#15] Job #18,11498.0,[#15] Job #19,11544.0,[#15] Job #20,11925.0
