[#1] Job #10,2351.0,[#1] Job #11,2711.0,[#1] Job #12,3725.0,[#1] Job #13,2813.0,[#1] Job #14,2425.0,[#1] Job #15,2511.0,[#1] Job #16,2928.0,[#1] Job #17,2849.0,[#1] Job #18,2955.0,[#1] Job #19,4172.0,[#1] Job #20,3206.0
[#2] Job #10,3104.0,[#2] Job #11,2582.0,[#2] Job #12,4127.0,[#2] Job #13,2379.0,[#2] Job #14,3617.0,[#2] Job #15,3807.0,[#2] Job #16,3650.0,[#2] Job #17,3036.0,[#2] Job #18,3861.0,[#2] Job #19,4155.0,[#2] Job #20,3962.0
[#3] Job #10,3364.0,[#3] Job #11,2730.0,[#3] Job #12,3294.0,[#3] Job #13,2551.0,[#3] Job #14,4055.0,[#3] Job #15,2161.0,[#3] Job #16,3965.0,[#3] Job #17,2930.0,[#3] Job #18,2357.0,[#3] Job #19,3064.0,[#3] Job #20,2651.0
[#4] Job #10,1831.0,[#4] Job #11,2388.0,[#4] Job #12,3278.0,[#4] Job #13,3595.0,[#4] Job #14,2038.0,[#4] Job #15,3216.0,[#4] Job #16,3500.0,[#4] Job #17,3675.0,[#4] Job #18,3393.0,[#4] Job #19,3819.0,[#4] Job #20,2005.0
[#5] Job #10,3690.0,[#5] Job #11,2531.0,[#5] Job #12,2156.0,[#5] Job #13,3835.0,[#5] Job #14,3850.0,[#5] Job #15,2412.0,[#5] Job #16,2618.0,[#5] Job #17,3243.0,[#5] Job #18,3363.0,[#5] Job #19,2856.0,[#5] Job #20,4031.0
[#6] Job #10,3382.0,[#6] Job #11,1585.0,[#6] Job #12,2703.0,[#6] Job #13,3189.0,[#6] Job #14,3659.0,[#6] Job #15,3824.0,[#6] Job #16,3597.0,[#6] Job #17,4122.0,[#6] Job #18,4000.0,[#6] Job #19,2198.0,[#6] Job #20,2308.0
[#7] Job #10,2194.0,[#7] Job #11,2319.0,[#7] Job #12,3698.0,[#7] Job #13,2659.0,[#7] Job #14,3543.0,[#7] Job #15,2657.0,[#7] Job #16,3763.0,[#7] Job #17,2995.0,[#7] Job #18,3990.0,[#7] Job #19,3873.0,[#7] Job #20,2428.0
[#8] Job #10,3412.0,[#8] Job #11,3639.0,[#8] Job #12,3830.0,[#8] Job #13,2726.0,[#8] Job #14,4010.0,[#8] Job #15,2562.0,[#8] Job #16,2966.0,[#8] Job #17,2932.0,[#8] Job #18,3773.0,[#8] Job #19,4303.0,[#8] Job #20,3870.0
[#9] Job #10,2071.0,[#9] Job #11,3724.0,[#9] Job #12,2713.0,[#9] Job #13,2269.0,[#9] Job #14,3513.0,[#9] Job #15,3756.0,[#9] Job #16,3480.0,[#9] Job #17,2567.0,[#9] Job #18,3876.0,[#9] Job #19,2437.0,[#9] Job #20,3902.0
[#10] Job #10,2861.0,[#10] Job #11,2739.0,[#10] Job #12,3357.0,[#10] Job #13,4157.0,[#10] Job #14,3552.0,[#10] Job #15,2538.0,[#10] Job #16,3849.0,[#10] Job #17,3969.0,[#10] Job #18,2382.0,[#10] Job #19,3804.0,[#10] Job #20,3336.0
