[#1] Job #10,7146.0,[#1] Job #11,4749.0,[#1] Job #12,6831.0,[#1] Job #13,5123.0,[#1] Job #14,4385.0,[#1] Job #15,6151.0,[#1] Job #16,6935.0,[#1] Job #17,7585.0,[#1] Job #18,6304.0,[#1] Job #19,8066.0,[#1] Job #20,5824.0
[#2] Job #10,3776.0,[#2] Job #11,7484.0,[#2] Job #12,5698.0,[#2] Job #13,7158.0,[#2] Job #14,4391.0,[#2] Job #15,8087.0,[#2] Job #16,7894.0,[#2] Job #17,6239.0,[#2] Job #18,7565.0,[#2] Job #19,6779.0,[#2] Job #20,8045.0
[#3] Job #10,5738.0,[#3] Job #11,7449.0,[#3] Job #12,6474.0,[#3] Job #13,6717.0,[#3] Job #14,7275.0,[#3] Job #15,7504.0,[#3] Job #16,4811.0,[#3] Job #17,7768.0,[#3] Job #18,7931.0,[#3] Job #19,7623.0,[#3] Job #20,7968.0
[#4] Job #10,7540.0,[#4] Job #11,7893.0,[#4] Job #12,8533.0,[#4] Job #13,5632.0,[#4] Job #14,6198.0,[#4] Job #15,6514.0,[#4] Job #16,5794.0,[#4] Job #17,5324.0,[#4] Job #18,8360.0,[#4] Job #19,8007.0,[#4] Job #20,8334.0
[#5] Job #10,3611.0,[#5] Job #11,6495.0,[#5] Job #12,6628.0,[#5] Job #13,4671.0,[#5] Job #14,8200.0,[#5] Job #15,6721.0,[#5] Job #16,7472.0,[#5] Job #17,7193.0,[#5] Job #18,8179.0,[#5] Job #19,7813.0,[#5] Job #20,7702.0
[#6] Job #10,7601.0,[#6] Job #11,5638.0,[#6] Job #12,6298.0,[#6] Job #13,7370.0,[#6] Job #14,7978.0,[#6] Job #15,3571.0,[#6] Job #16,6517.0,[#6] Job #17,8078.0,[#6] Job #18,8158.0,[#6] Job #19,7672.0,[#6] Job #20,6426.0
[#7] Job #10,7476.0,[#7] Job #11,7697.0,[#7] Job #12,7299.0,[#7] Job #13,6023.0,[#7] Job #14,8208.0,[#7] Job #15,5404.0,[#7] Job #16,7857.0,[#7] Job #17,6551.0,[#7] Job #18,4732.0,[#7] Job #19,7917.0,[#7] Job #20,6580.0
[#8] Job #10,4856.0,[#8] Job #11,7064.0,[#8] Job #12,7741.0,[#8] Job #13,6647.0,[#8] Job #14,8083.0,[#8] Job #15,7884.0,[#8] Job #16,7864.0,[#8] Job #17,6584.0,[#8] Job #18,8533.0,[#8] Job #19,5878.0,[#8] Job #20,7332.0
[#9] Job #10,6131.0,[#9] Job #11,6898.0,[#9] Job #12,5842.0,[#9] Job #13,5820.0,[#9] Job #14,7021.0,[#9] Job #15,7553.0,[#9] Job #16,7692.0,[#9] Job #17,7272.0,[#9] Job #18,7884.0,[#9] Job #19,8159.0,[#9] Job #20,7747.0
[#10] Job #10,7688.0,[#10] Job #11,7477.0,[#10] Job #12,8070.0,[#10] Job #13,8451.0,[#10] Job #14,4389.0,[#10] Job #15,3313.0,[#10] Job #16,8199.0,[#10] Job #17,7806.0,[#10] Job #18,6099.0,[#10] Job #19,6383.0,[#10] Job #20,6248.0
