[#1] Job #10,4215.0,[#1] Job #11,3897.0,[#1] Job #12,2671.0,[#1] Job #13,2054.0,[#1] Job #14,3375.0,[#1] Job #15,2193.0,[#1] Job #16,4378.0,[#1] Job #17,4503.0,[#1] Job #18,2507.0,[#1] Job #19,2914.0,[#1] Job #20,4687.0
[#2] Job #10,2370.0,[#2] Job #11,2535.0,[#2] Job #12,4545.0,[#2] Job #13,2867.0,[#2] Job #14,4475.0,[#2] Job #15,2743.0,[#2] Job #16,3180.0,[#2] Job #17,3306.0,[#2] Job #18,4246.0,[#2] Job #19,2901.0,[#2] Job #20,4618.0
[#3] Job #10,4683.0,[#3] Job #11,4434.0,[#3] Job #12,3966.0,[#3] Job #13,4904.0,[#3] Job #14,2457.0,[#3] Job #15,3258.0,[#3] Job #16,4789.0,[#3] Job #17,2419.0,[#3] Job #18,2622.0,[#3] Job #19,4595.0,[#3] Job #20,4338.0
[#4] Job #10,2655.0,[#4] Job #11,3771.0,[#4] Job #12,3150.0,[#4] Job #13,2738.0,[#4] Job #14,3018.0,[#4] Job #15,4140.0,[#4] Job #16,3530.0,[#4] Job #17,3105.0,[#4] Job #18,4488.0,[#4] Job #19,4498.0,[#4] Job #20,3950.0
[#5] Job #10,3934.0,[#5] Job #11,3159.0,[#5] Job #12,3543.0,[#5] Job #13,4126.0,[#5] Job #14,4072.0,[#5] Job #15,3331.0,[#5] Job #16,4265.0,[#5] Job #17,3469.0,[#5] Job #18,3569.0,[#5] Job #19,4481.0,[#5] Job #20,4688.0
[#6] Job #10,4700.0,[#6] Job #11,3105.0,[#6] Job #12,4089.0,[#6] Job #13,4329.0,[#6] Job #14,3724.0,[#6] Job #15,3415.0,[#6] Job #16,4659.0,[#6] Job #17,4740.0,[#6] Job #18,4120.0,[#6] Job #19,3932.0,[#6] Job #20,4242.0
[#7] Job #10,3344.0,[#7] Job #11,4382.0,[#7] Job #12,3058.0,[#7] Job #13,4385.0,[#7] Job #14,3762.0,[#7] Job #15,4704.0,[#7] Job #16,4198.0,[#7] Job #17,4572.0,[#7] Job #18,4779.0,[#7] Job #19,3540.0,[#7] Job #20,3879.0
[#8] Job #10,5161.0,[#8] Job #11,3690.0,[#8] Job #12,4064.0,[#8] Job #13,3252.0,[#8] Job #14,4109.0,[#8] Job #15,3926.0,[#8] Job #16,4468.0,[#8] Job #17,4754.0,[#8] Job #18,5135.0,[#8] Job #19,4819.0,[#8] Job #20,5170.0
[#9] Job #10,2833.0,[#9] Job #11,4338.0,[#9] Job #12,2550.0,[#9] Job #13,2549.0,[#9] Job #14,3140.0,[#9] Job #15,3653.0,[#9] Job #16,3780.0,[#9] Job #17,4116.0,[#9] Job #18,4740.0,[#9] Job #19,4187.0,[#9] Job #20,4847.0
[#10] Job #10,3143.0,[#10] Job #11,3461.0,[#10] Job #12,3372.0,[#10] Job #13,4217.0,[#10] Job #14,4557.0,[#10] Job #15,4376.0,[#10] Job #16,3095.0,[#10] Job #17,4380.0,[#10] Job #18,4524.0,[#10] Job #19,3401.0,[#10] Job #20,3453.0
[#11] Job #10,3761.0,[#11] Job #11,4237.0,[#11] Job #12,3403.0,[#11] Job #13,4009.0,[#11] Job #14,2921.0,[#11] Job #15,3688.0,[#11] Job #16,4642.0,[#11] Job #17,3169.0,[#11] Job #18,4897.0,[#11] Job #19,4497.0,[#11] Job #20,3276.0
