[#1] Job #10,29738.0,[#1] Job #11,34492.0,[#1] Job #12,34372.0,[#1] Job #13,35646.0,[#1] Job #14,36390.0,[#1] Job #15,35677.0,[#1] Job #16,34607.0,[#1] Job #17,35684.0,[#1] Job #18,34013.0,[#1] Job #19,34515.0,[#1] Job #20,34307.0
[#2] Job #10,36425.0,[#2] Job #11,28940.0,[#2] Job #12,38283.0,[#2] Job #13,35165.0,[#2] Job #14,38563.0,[#2] Job #15,38491.0,[#2] Job #16,37339.0,[#2] Job #17,37438.0,[#2] Job #18,38137.0,[#2] Job #19,36199.0,[#2] Job #20,34645.0
[#3] Job #10,29322.0,[#3] Job #11,25699.0,[#3] Job #12,28130.0,[#3] Job #13,34473.0,[#3] Job #14,36434.0,[#3] Job #15,34957.0,[#3] Job #16,35330.0,[#3] Job #17,30122.0,[#3] Job #18,32927.0,[#3] Job #19,31393.0,[#3] Job #20,35489.0
[#4] Job #10,34039.0,[#4] Job #11,30610.0,[#4] Job #12,38101.0,[#4] Job #13,35913.0,[#4] Job #14,37770.0,[#4] Job #15,32128.0,[#4] Job #16,35884.0,[#4] Job #17,36294.0,[#4] Job #18,33082.0,[#4] Job #19,35592.0,[#4] Job #20,37311.0
[#5] Job #10,29932.0,[#5] Job #11,37363.0,[#5] Job #12,33134.0,[#5] Job #13,38120.0,[#5] Job #14,38298.0,[#5] Job #15,35582.0,[#5] Job #16,36648.0,[#5] Job #17,37084.0,[#5] Job #18,35609.0,[#5] Job #19,37449.0,[#5] Job #20,34388.0
[#6] Job #10,27837.0,[#6] Job #11,34933.0,[#6] Job #12,35393.0,[#6] Job #13,35925.0,[#6] Job #14,31699.0,[#6] Job #15,33669.0,[#6] Job #16,31734.0,[#6] Job #17,27209.0,[#6] Job #18,35112.0,[#6] Job #19,34428.0,[#6] Job #20,34862.0
[#7] Job #10,37238.0,[#7] Job #11,36438.0,[#7] Job #12,32048.0,[#7] Job #13,32267.0,[#7] Job #14,25214.0,[#7] Job #15,35397.0,[#7] Job #16,36640.0,[#7] Job #17,28860.0,[#7] Job #18,33207.0,[#7] Job #19,36496.0,[#7] Job #20,35461.0
[#8] Job #10,34573.0,[#8] Job #11,36228.0,[#8] Job #12,31718.0,[#8] Job #13,27320.0,[#8] Job #14,32647.0,[#8] Job #15,36749.0,[#8] Job #16,35944.0,[#8] Job #17,30194.0,[#8] Job #18,34747.0,[#8] Job #19,34947.0,[#8] Job #20,34821.0
[#9] Job #10,33748.0,[#9] Job #11,21712.0,[#9] Job #12,28755.0,[#9] Job #13,29574.0,[#9] Job #14,32961.0,[#9] Job #15,32244.0,[#9] Job #16,28206.0,[#9] Job #17,32764.0,[#9] Job #18,31033.0,[#9] Job #19,32298.0,[#9] Job #20,28933.0
[#10] Job #10,25778.0,[#10] Job #11,33947.0,[#10] Job #12,34157.0,[#10] Job #13,26079.0,[#10] Job #14,34972.0,[#10] Job #15,31255.0,[#10] Job #16,31047.0,[#10] Job #17,30996.0,[#10] Job #18,33825.0,[#10] Job #19,33705.0,[#10] Job #20,32883.0
