[#1] SimTime,4955.0
[#2] SimTime,4789.0
[#3] SimTime,4639.0
[#4] SimTime,4844.0
[#5] SimTime,4603.0
[#6] SimTime,4811.0
[#7] SimTime,5297.0
[#8] SimTime,4801.0
[#9] SimTime,4633.0
[#10] SimTime,4948.0
[#11] SimTime,4654.0
[#12] SimTime,4907.0
[#13] SimTime,4667.0
[#14] SimTime,4800.0
[#15] SimTime,4680.0
[#16] SimTime,4819.0
[#17] SimTime,4651.0
[#18] SimTime,4524.0
[#19] SimTime,4773.0
[#20] SimTime,4675.0
[#21] SimTime,4659.0
[#22] SimTime,4975.0
[#23] SimTime,4895.0
[#24] SimTime,4851.0
[#25] SimTime,4412.0
[#26] SimTime,4583.0
[#27] SimTime,4417.0
[#28] SimTime,5119.0
[#29] SimTime,4576.0
[#30] SimTime,4828.0
