[#1] SimTime,13241.0
[#2] SimTime,13660.0
[#3] SimTime,12439.0
[#4] SimTime,12626.0
[#5] SimTime,13160.0
[#6] SimTime,13117.0
[#7] SimTime,12598.0
[#8] SimTime,13623.0
[#9] SimTime,12913.0
[#10] SimTime,13550.0
[#11] SimTime,14083.0
[#12] SimTime,11989.0
[#13] SimTime,12667.0
[#14] SimTime,13413.0
[#15] SimTime,12444.0
[#16] SimTime,13783.0
[#17] SimTime,12204.0
[#18] SimTime,12523.0
[#19] SimTime,13570.0
[#20] SimTime,13146.0
[#21] SimTime,12866.0
[#22] SimTime,12395.0
[#23] SimTime,13347.0
[#24] SimTime,12832.0
[#25] SimTime,12438.0
[#26] SimTime,13661.0
[#27] SimTime,14158.0
[#28] SimTime,12628.0
[#29] SimTime,12499.0
[#30] SimTime,13352.0
