[#1] SimTime,9576.0
[#2] SimTime,10490.0
[#3] SimTime,9803.0
[#4] SimTime,10712.0
[#5] SimTime,10786.0
[#6] SimTime,9937.0
[#7] SimTime,9774.0
[#8] SimTime,10417.0
[#9] SimTime,8940.0
[#10] SimTime,10360.0
[#11] SimTime,10413.0
[#12] SimTime,10115.0
[#13] SimTime,9897.0
[#14] SimTime,10480.0
[#15] SimTime,10395.0
[#16] SimTime,10199.0
[#17] SimTime,10085.0
[#18] SimTime,10353.0
[#19] SimTime,10468.0
[#20] SimTime,9225.0
[#21] SimTime,10479.0
[#22] SimTime,9266.0
[#23] SimTime,9885.0
[#24] SimTime,9777.0
[#25] SimTime,9127.0
[#26] SimTime,10107.0
[#27] SimTime,9664.0
[#28] SimTime,9855.0
[#29] SimTime,9338.0
[#30] SimTime,10512.0
