[#1] SimTime,5491.0
[#2] SimTime,5565.0
[#3] SimTime,5739.0
[#4] SimTime,4899.0
[#5] SimTime,5228.0
[#6] SimTime,5673.0
[#7] SimTime,4828.0
[#8] SimTime,4533.0
[#9] SimTime,6502.0
[#10] SimTime,4912.0
[#11] SimTime,4944.0
[#12] SimTime,5372.0
[#13] SimTime,5785.0
[#14] SimTime,5354.0
[#15] SimTime,5962.0
[#16] SimTime,5104.0
[#17] SimTime,5513.0
[#18] SimTime,5668.0
[#19] SimTime,4755.0
[#20] SimTime,5388.0
[#21] SimTime,4872.0
[#22] SimTime,5264.0
[#23] SimTime,5341.0
[#24] SimTime,5399.0
[#25] SimTime,5602.0
[#26] SimTime,5321.0
[#27] SimTime,5776.0
[#28] SimTime,5021.0
[#29] SimTime,5532.0
[#30] SimTime,5208.0
