[#1] SimTime,6465.0
[#2] SimTime,6007.0
[#3] SimTime,6127.0
[#4] SimTime,5905.0
[#5] SimTime,6642.0
[#6] SimTime,5799.0
[#7] SimTime,6936.0
[#8] SimTime,6673.0
[#9] SimTime,6145.0
[#10] SimTime,5392.0
[#11] SimTime,6178.0
[#12] SimTime,6553.0
[#13] SimTime,6609.0
[#14] SimTime,6142.0
[#15] SimTime,5851.0
[#16] SimTime,5854.0
[#18] SimTime,6743.0
[#19] SimTime,6458.0
[#20] SimTime,5934.0
[#21] SimTime,5953.0
[#22] SimTime,6316.0
[#23] SimTime,6845.0
[#24] SimTime,6276.0
[#25] SimTime,6199.0
[#26] SimTime,5448.0
[#27] SimTime,6187.0
[#28] SimTime,5959.0
[#29] SimTime,5715.0
[#30] SimTime,6164.0
