[#1] avgLeadTime,4170.272727272727
[#2] avgLeadTime,4202.727272727273
[#3] avgLeadTime,4785.454545454545
[#4] avgLeadTime,3995.0
[#5] avgLeadTime,3751.6363636363635
[#6] avgLeadTime,4587.181818181818
[#7] avgLeadTime,3579.7272727272725
[#8] avgLeadTime,3040.7272727272725
[#9] avgLeadTime,4862.727272727273
[#10] avgLeadTime,3777.5454545454545
[#11] avgLeadTime,3366.6363636363635
[#12] avgLeadTime,3975.909090909091
[#13] avgLeadTime,4123.181818181818
[#14] avgLeadTime,4222.727272727273
[#15] avgLeadTime,4682.363636363636
[#16] avgLeadTime,3940.5454545454545
[#17] avgLeadTime,3772.5454545454545
[#18] avgLeadTime,4671.545454545455
[#19] avgLeadTime,3620.090909090909
[#20] avgLeadTime,4371.272727272727
[#21] avgLeadTime,3876.3636363636365
[#22] avgLeadTime,4082.818181818182
[#23] avgLeadTime,4635.545454545455
[#24] avgLeadTime,4435.363636363636
[#25] avgLeadTime,3869.3636363636365
[#26] avgLeadTime,3738.090909090909
[#27] avgLeadTime,4618.454545454545
[#28] avgLeadTime,3432.6363636363635
[#29] avgLeadTime,3492.818181818182
[#30] avgLeadTime,4032.818181818182
