[#1] avgLeadTime,5517.181818181818
[#2] avgLeadTime,5008.272727272727
[#3] avgLeadTime,4491.454545454545
[#4] avgLeadTime,4993.818181818182
[#5] avgLeadTime,5498.454545454545
[#6] avgLeadTime,5921.909090909091
[#7] avgLeadTime,5748.545454545455
[#8] avgLeadTime,5519.090909090909
[#9] avgLeadTime,5442.818181818182
[#10] avgLeadTime,5215.454545454545
[#11] avgLeadTime,5234.818181818182
[#12] avgLeadTime,5700.818181818182
[#13] avgLeadTime,5112.818181818182
[#14] avgLeadTime,5096.272727272727
[#15] avgLeadTime,5563.818181818182
[#16] avgLeadTime,4761.272727272727
[#17] avgLeadTime,4770.636363636364
[#18] avgLeadTime,5912.454545454545
[#19] avgLeadTime,4806.0
[#20] avgLeadTime,4814.454545454545
[#21] avgLeadTime,5419.0
[#22] avgLeadTime,5635.909090909091
[#23] avgLeadTime,4503.636363636364
[#24] avgLeadTime,5494.545454545455
[#25] avgLeadTime,5646.545454545455
[#26] avgLeadTime,6143.454545454545
[#27] avgLeadTime,5079.545454545455
[#28] avgLeadTime,4997.363636363636
[#29] avgLeadTime,5630.272727272727
[#30] avgLeadTime,5664.090909090909
