[#1] avgLeadTime,24262.545454545456
[#2] avgLeadTime,23899.18181818182
[#3] avgLeadTime,22831.81818181818
[#4] avgLeadTime,21588.727272727272
[#5] avgLeadTime,22687.81818181818
[#6] avgLeadTime,24042.090909090908
[#7] avgLeadTime,22178.727272727272
[#8] avgLeadTime,22440.272727272728
[#9] avgLeadTime,23243.090909090908
[#10] avgLeadTime,20491.0
[#11] avgLeadTime,22851.81818181818
[#12] avgLeadTime,22204.090909090908
[#13] avgLeadTime,21228.363636363636
[#14] avgLeadTime,23631.454545454544
[#15] avgLeadTime,23006.272727272728
[#16] avgLeadTime,21834.727272727272
[#17] avgLeadTime,22982.18181818182
[#18] avgLeadTime,20344.81818181818
[#19] avgLeadTime,21785.090909090908
[#20] avgLeadTime,21011.454545454544
[#21] avgLeadTime,20900.909090909092
[#22] avgLeadTime,24033.545454545456
[#23] avgLeadTime,21373.636363636364
[#24] avgLeadTime,23109.18181818182
[#25] avgLeadTime,22241.0
[#26] avgLeadTime,23195.81818181818
[#27] avgLeadTime,23191.0
[#28] avgLeadTime,21872.909090909092
[#29] avgLeadTime,23499.272727272728
[#30] avgLeadTime,20471.545454545456
