[#1] #VEHICLE0000000000001,2305.0,[#1] #VEHICLE0000000000002,2300.0,[#1] #VEHICLE0000000000003,2752.0,[#1] #VEHICLE0000000000004,2809.0,[#1] #VEHICLE0000000000005,2921.0,[#1] #VEHICLE0000000000006,2611.0,[#1] #VEHICLE0000000000007,3013.0,[#1] #VEHICLE0000000000008,2223.0,[#1] #VEHICLE0000000000009,2248.0,[#1] #VEHICLE0000000000010,544.0,[#1] #VEHICLE0000000000011,2913.0,[#1] #VEHICLE0000000000012,2415.0,[#1] #VEHICLE0000000000013,2898.0,[#1] #VEHICLE0000000000014,2160.0,[#1] #VEHICLE0000000000015,2510.0,[#1] #VEHICLE0000000000016,2417.0,[#1] #VEHICLE0000000000017,2106.0,[#1] #VEHICLE0000000000018,2595.0,[#1] #VEHICLE0000000000019,112.0,[#1] #VEHICLE0000000000020,1469.0,[#1] #VEHICLE0000000000021,1170.0,[#1] #VEHICLE0000000000022,2721.0,[#1] #VEHICLE0000000000023,2052.0
[#2] #VEHICLE0000000000001,3711.0,[#2] #VEHICLE0000000000002,3134.0,[#2] #VEHICLE0000000000003,2491.0,[#2] #VEHICLE0000000000004,719.0,[#2] #VEHICLE0000000000005,2853.0,[#2] #VEHICLE0000000000006,2133.0,[#2] #VEHICLE0000000000007,2603.0,[#2] #VEHICLE0000000000008,2560.0,[#2] #VEHICLE0000000000009,3004.0,[#2] #VEHICLE0000000000010,2074.0,[#2] #VEHICLE0000000000011,2104.0,[#2] #VEHICLE0000000000012,2432.0,[#2] #VEHICLE0000000000013,2888.0,[#2] #VEHICLE0000000000014,2401.0,[#2] #VEHICLE0000000000015,2454.0,[#2] #VEHICLE0000000000016,2156.0,[#2] #VEHICLE0000000000017,2880.0,[#2] #VEHICLE0000000000018,2148.0,[#2] #VEHICLE0000000000019,1517.0,[#2] #VEHICLE0000000000020,1712.0,[#2] #VEHICLE0000000000021,1304.0,[#2] #VEHICLE0000000000022,1808.0,[#2] #VEHICLE0000000000023,1974.0
[#3] #VEHICLE0000000000001,2303.0,[#3] #VEHICLE0000000000002,3094.0,[#3] #VEHICLE0000000000003,2449.0,[#3] #VEHICLE0000000000004,2550.0,[#3] #VEHICLE0000000000005,2336.0,[#3] #VEHICLE0000000000006,1068.0,[#3] #VEHICLE0000000000007,2850.0,[#3] #VEHICLE0000000000008,2552.0,[#3] #VEHICLE0000000000009,2582.0,[#3] #VEHICLE0000000000010,2186.0,[#3] #VEHICLE0000000000011,2010.0,[#3] #VEHICLE0000000000012,2293.0,[#3] #VEHICLE0000000000013,2681.0,[#3] #VEHICLE0000000000014,39.0,[#3] #VEHICLE0000000000015,2871.0,[#3] #VEHICLE0000000000016,2002.0,[#3] #VEHICLE0000000000017,2229.0,[#3] #VEHICLE0000000000018,2522.0,[#3] #VEHICLE0000000000019,1036.0,[#3] #VEHICLE0000000000020,1684.0,[#3] #VEHICLE0000000000021,2206.0,[#3] #VEHICLE0000000000022,2366.0,[#3] #VEHICLE0000000000023,2126.0
[#4] #VEHICLE0000000000001,2498.0,[#4] #VEHICLE0000000000002,2198.0,[#4] #VEHICLE0000000000003,2763.0,[#4] #VEHICLE0000000000004,2618.0,[#4] #VEHICLE0000000000005,2426.0,[#4] #VEHICLE0000000000006,1988.0,[#4] #VEHICLE0000000000007,2862.0,[#4] #VEHICLE0000000000008,2490.0,[#4] #VEHICLE0000000000009,2356.0,[#4] #VEHICLE0000000000010,1708.0,[#4] #VEHICLE0000000000011,1606.0,[#4] #VEHICLE0000000000012,614.0,[#4] #VEHICLE0000000000013,2998.0,[#4] #VEHICLE0000000000014,2329.0,[#4] #VEHICLE0000000000015,2134.0,[#4] #VEHICLE0000000000016,1775.0,[#4] #VEHICLE0000000000017,2166.0,[#4] #VEHICLE0000000000018,2122.0,[#4] #VEHICLE0000000000019,1566.0,[#4] #VEHICLE0000000000020,1810.0,[#4] #VEHICLE0000000000021,1998.0,[#4] #VEHICLE0000000000022,1494.0,[#4] #VEHICLE0000000000023,2188.0
[#5] #VEHICLE0000000000001,2589.0,[#5] #VEHICLE0000000000002,2032.0,[#5] #VEHICLE0000000000003,2067.0,[#5] #VEHICLE0000000000004,2712.0,[#5] #VEHICLE0000000000005,1981.0,[#5] #VEHICLE0000000000006,2568.0,[#5] #VEHICLE0000000000007,2814.0,[#5] #VEHICLE0000000000008,2627.0,[#5] #VEHICLE0000000000009,2082.0,[#5] #VEHICLE0000000000010,2381.0,[#5] #VEHICLE0000000000011,2646.0,[#5] #VEHICLE0000000000012,2156.0,[#5] #VEHICLE0000000000013,3354.0,[#5] #VEHICLE0000000000014,1161.0,[#5] #VEHICLE0000000000015,2216.0,[#5] #VEHICLE0000000000016,1686.0,[#5] #VEHICLE0000000000017,2130.0,[#5] #VEHICLE0000000000018,1610.0,[#5] #VEHICLE0000000000019,1707.0,[#5] #VEHICLE0000000000020,1605.0,[#5] #VEHICLE0000000000021,2248.0,[#5] #VEHICLE0000000000022,1492.0,[#5] #VEHICLE0000000000023,2052.0
[#6] #VEHICLE0000000000001,2423.0,[#6] #VEHICLE0000000000002,2640.0,[#6] #VEHICLE0000000000003,3087.0,[#6] #VEHICLE0000000000004,2548.0,[#6] #VEHICLE0000000000005,2585.0,[#6] #VEHICLE0000000000006,596.0,[#6] #VEHICLE0000000000007,2539.0,[#6] #VEHICLE0000000000008,2837.0,[#6] #VEHICLE0000000000009,1965.0,[#6] #VEHICLE0000000000010,2790.0,[#6] #VEHICLE0000000000011,2553.0,[#6] #VEHICLE0000000000012,2349.0,[#6] #VEHICLE0000000000013,2126.0,[#6] #VEHICLE0000000000014,2229.0,[#6] #VEHICLE0000000000015,2573.0,[#6] #VEHICLE0000000000016,1972.0,[#6] #VEHICLE0000000000017,2620.0,[#6] #VEHICLE0000000000018,2430.0,[#6] #VEHICLE0000000000019,156.0,[#6] #VEHICLE0000000000020,1722.0,[#6] #VEHICLE0000000000021,2346.0,[#6] #VEHICLE0000000000022,1724.0,[#6] #VEHICLE0000000000023,1844.0
[#7] #VEHICLE0000000000001,2215.0,[#7] #VEHICLE0000000000002,3076.0,[#7] #VEHICLE0000000000003,3094.0,[#7] #VEHICLE0000000000004,3718.0,[#7] #VEHICLE0000000000005,2812.0,[#7] #VEHICLE0000000000006,2732.0,[#7] #VEHICLE0000000000007,2472.0,[#7] #VEHICLE0000000000008,2742.0,[#7] #VEHICLE0000000000009,2422.0,[#7] #VEHICLE0000000000010,2452.0,[#7] #VEHICLE0000000000011,1356.0,[#7] #VEHICLE0000000000012,2527.0,[#7] #VEHICLE0000000000013,3015.0,[#7] #VEHICLE0000000000014,2067.0,[#7] #VEHICLE0000000000015,2341.0,[#7] #VEHICLE0000000000016,2544.0,[#7] #VEHICLE0000000000017,2758.0,[#7] #VEHICLE0000000000018,2440.0,[#7] #VEHICLE0000000000019,1076.0,[#7] #VEHICLE0000000000020,1426.0,[#7] #VEHICLE0000000000021,1487.0,[#7] #VEHICLE0000000000022,1318.0,[#7] #VEHICLE0000000000023,347.0
[#8] #VEHICLE0000000000001,2737.0,[#8] #VEHICLE0000000000002,2684.0,[#8] #VEHICLE0000000000003,2721.0,[#8] #VEHICLE0000000000004,2790.0,[#8] #VEHICLE0000000000005,2408.0,[#8] #VEHICLE0000000000006,2374.0,[#8] #VEHICLE0000000000007,2899.0,[#8] #VEHICLE0000000000008,2875.0,[#8] #VEHICLE0000000000009,2464.0,[#8] #VEHICLE0000000000010,2524.0,[#8] #VEHICLE0000000000011,518.0,[#8] #VEHICLE0000000000012,3350.0,[#8] #VEHICLE0000000000013,3079.0,[#8] #VEHICLE0000000000014,1692.0,[#8] #VEHICLE0000000000015,2365.0,[#8] #VEHICLE0000000000016,2138.0,[#8] #VEHICLE0000000000017,934.0,[#8] #VEHICLE0000000000018,2600.0,[#8] #VEHICLE0000000000019,1650.0,[#8] #VEHICLE0000000000020,1669.0,[#8] #VEHICLE0000000000021,1304.0,[#8] #VEHICLE0000000000022,2078.0,[#8] #VEHICLE0000000000023,2494.0
[#9] #VEHICLE0000000000001,2921.0,[#9] #VEHICLE0000000000002,1549.0,[#9] #VEHICLE0000000000003,2475.0,[#9] #VEHICLE0000000000004,2796.0,[#9] #VEHICLE0000000000005,816.0,[#9] #VEHICLE0000000000006,2012.0,[#9] #VEHICLE0000000000007,2200.0,[#9] #VEHICLE0000000000008,2700.0,[#9] #VEHICLE0000000000009,2470.0,[#9] #VEHICLE0000000000010,2080.0,[#9] #VEHICLE0000000000011,2480.0,[#9] #VEHICLE0000000000012,2668.0,[#9] #VEHICLE0000000000013,2665.0,[#9] #VEHICLE0000000000014,2339.0,[#9] #VEHICLE0000000000015,2434.0,[#9] #VEHICLE0000000000016,1972.0,[#9] #VEHICLE0000000000017,2332.0,[#9] #VEHICLE0000000000018,2390.0,[#9] #VEHICLE0000000000019,1213.0,[#9] #VEHICLE0000000000020,1698.0,[#9] #VEHICLE0000000000021,1954.0,[#9] #VEHICLE0000000000022,1964.0,[#9] #VEHICLE0000000000023,1928.0
[#10] #VEHICLE0000000000001,2957.0,[#10] #VEHICLE0000000000002,2596.0,[#10] #VEHICLE0000000000003,2977.0,[#10] #VEHICLE0000000000004,519.0,[#10] #VEHICLE0000000000005,2262.0,[#10] #VEHICLE0000000000006,2264.0,[#10] #VEHICLE0000000000007,3234.0,[#10] #VEHICLE0000000000008,3139.0,[#10] #VEHICLE0000000000009,2988.0,[#10] #VEHICLE0000000000010,2642.0,[#10] #VEHICLE0000000000011,2180.0,[#10] #VEHICLE0000000000012,2970.0,[#10] #VEHICLE0000000000013,2919.0,[#10] #VEHICLE0000000000014,1673.0,[#10] #VEHICLE0000000000015,2554.0,[#10] #VEHICLE0000000000016,2361.0,[#10] #VEHICLE0000000000017,2708.0,[#10] #VEHICLE0000000000018,2872.0,[#10] #VEHICLE0000000000019,1815.0,[#10] #VEHICLE0000000000020,1525.0,[#10] #VEHICLE0000000000021,1956.0,[#10] #VEHICLE0000000000022,1758.0,[#10] #VEHICLE0000000000023,1108.0
[#11] #VEHICLE0000000000001,2315.0,[#11] #VEHICLE0000000000002,2802.0,[#11] #VEHICLE0000000000003,1611.0,[#11] #VEHICLE0000000000004,2604.0,[#11] #VEHICLE0000000000005,1368.0,[#11] #VEHICLE0000000000006,2442.0,[#11] #VEHICLE0000000000007,2348.0,[#11] #VEHICLE0000000000008,2993.0,[#11] #VEHICLE0000000000009,2198.0,[#11] #VEHICLE0000000000010,2748.0,[#11] #VEHICLE0000000000011,676.0,[#11] #VEHICLE0000000000012,3190.0,[#11] #VEHICLE0000000000013,2605.0,[#11] #VEHICLE0000000000014,2069.0,[#11] #VEHICLE0000000000015,2026.0,[#11] #VEHICLE0000000000016,1990.0,[#11] #VEHICLE0000000000017,2457.0,[#11] #VEHICLE0000000000018,2588.0,[#11] #VEHICLE0000000000019,1876.0,[#11] #VEHICLE0000000000020,1613.0,[#11] #VEHICLE0000000000021,2356.0,[#11] #VEHICLE0000000000022,1870.0,[#11] #VEHICLE0000000000023,1936.0
[#12] #VEHICLE0000000000001,2323.0,[#12] #VEHICLE0000000000002,4078.0,[#12] #VEHICLE0000000000003,3375.0,[#12] #VEHICLE0000000000004,2850.0,[#12] #VEHICLE0000000000005,2979.0,[#12] #VEHICLE0000000000006,1024.0,[#12] #VEHICLE0000000000007,2761.0,[#12] #VEHICLE0000000000008,3239.0,[#12] #VEHICLE0000000000009,2426.0,[#12] #VEHICLE0000000000010,3236.0,[#12] #VEHICLE0000000000011,968.0,[#12] #VEHICLE0000000000012,2065.0,[#12] #VEHICLE0000000000013,2551.0,[#12] #VEHICLE0000000000014,2445.0,[#12] #VEHICLE0000000000015,2701.0,[#12] #VEHICLE0000000000016,2370.0,[#12] #VEHICLE0000000000017,2799.0,[#12] #VEHICLE0000000000018,2748.0,[#12] #VEHICLE0000000000019,1515.0,[#12] #VEHICLE0000000000020,2384.0,[#12] #VEHICLE0000000000021,1697.0,[#12] #VEHICLE0000000000022,2587.0,[#12] #VEHICLE0000000000023,2100.0
[#13] #VEHICLE0000000000001,2341.0,[#13] #VEHICLE0000000000002,1872.0,[#13] #VEHICLE0000000000003,2503.0,[#13] #VEHICLE0000000000004,2563.0,[#13] #VEHICLE0000000000005,2516.0,[#13] #VEHICLE0000000000006,2483.0,[#13] #VEHICLE0000000000007,2854.0,[#13] #VEHICLE0000000000008,2592.0,[#13] #VEHICLE0000000000009,2478.0,[#13] #VEHICLE0000000000010,2046.0,[#13] #VEHICLE0000000000011,1908.0,[#13] #VEHICLE0000000000012,2203.0,[#13] #VEHICLE0000000000013,2863.0,[#13] #VEHICLE0000000000014,2347.0,[#13] #VEHICLE0000000000015,3011.0,[#13] #VEHICLE0000000000016,2692.0,[#13] #VEHICLE0000000000017,2167.0,[#13] #VEHICLE0000000000018,1735.0,[#13] #VEHICLE0000000000019,1358.0,[#13] #VEHICLE0000000000020,1312.0,[#13] #VEHICLE0000000000021,1950.0,[#13] #VEHICLE0000000000022,1368.0,[#13] #VEHICLE0000000000023,1878.0
[#14] #VEHICLE0000000000001,2025.0,[#14] #VEHICLE0000000000002,2308.0,[#14] #VEHICLE0000000000003,2820.0,[#14] #VEHICLE0000000000004,2184.0,[#14] #VEHICLE0000000000005,2336.0,[#14] #VEHICLE0000000000006,2649.0,[#14] #VEHICLE0000000000007,874.0,[#14] #VEHICLE0000000000008,3023.0,[#14] #VEHICLE0000000000009,2896.0,[#14] #VEHICLE0000000000010,1890.0,[#14] #VEHICLE0000000000011,2030.0,[#14] #VEHICLE0000000000012,2309.0,[#14] #VEHICLE0000000000013,2732.0,[#14] #VEHICLE0000000000014,1866.0,[#14] #VEHICLE0000000000015,1645.0,[#14] #VEHICLE0000000000016,1874.0,[#14] #VEHICLE0000000000017,2076.0,[#14] #VEHICLE0000000000018,2270.0,[#14] #VEHICLE0000000000019,1656.0,[#14] #VEHICLE0000000000020,1628.0,[#14] #VEHICLE0000000000021,1956.0,[#14] #VEHICLE0000000000022,1643.0,[#14] #VEHICLE0000000000023,2136.0
[#15] #VEHICLE0000000000001,2026.0,[#15] #VEHICLE0000000000002,2602.0,[#15] #VEHICLE0000000000003,2682.0,[#15] #VEHICLE0000000000004,1921.0,[#15] #VEHICLE0000000000005,2656.0,[#15] #VEHICLE0000000000006,2588.0,[#15] #VEHICLE0000000000007,2725.0,[#15] #VEHICLE0000000000008,523.0,[#15] #VEHICLE0000000000009,2198.0,[#15] #VEHICLE0000000000010,2392.0,[#15] #VEHICLE0000000000011,2370.0,[#15] #VEHICLE0000000000012,2876.0,[#15] #VEHICLE0000000000013,2522.0,[#15] #VEHICLE0000000000014,2169.0,[#15] #VEHICLE0000000000015,2550.0,[#15] #VEHICLE0000000000016,2028.0,[#15] #VEHICLE0000000000017,2456.0,[#15] #VEHICLE0000000000018,2771.0,[#15] #VEHICLE0000000000019,1530.0,[#15] #VEHICLE0000000000020,2460.0,[#15] #VEHICLE0000000000021,978.0,[#15] #VEHICLE0000000000022,1926.0,[#15] #VEHICLE0000000000023,1864.0
[#17] #VEHICLE0000000000001,2937.0,[#17] #VEHICLE0000000000002,2308.0,[#17] #VEHICLE0000000000003,2771.0,[#17] #VEHICLE0000000000004,2883.0,[#17] #VEHICLE0000000000005,2976.0,[#17] #VEHICLE0000000000006,2996.0,[#17] #VEHICLE0000000000007,2739.0,[#17] #VEHICLE0000000000008,3409.0,[#17] #VEHICLE0000000000009,2802.0,[#17] #VEHICLE0000000000010,2854.0,[#17] #VEHICLE0000000000011,1442.0,[#17] #VEHICLE0000000000012,3104.0,[#17] #VEHICLE0000000000013,2819.0,[#17] #VEHICLE0000000000014,2574.0,[#17] #VEHICLE0000000000015,2947.0,[#17] #VEHICLE0000000000016,2980.0,[#17] #VEHICLE0000000000017,2861.0,[#17] #VEHICLE0000000000018,1002.0,[#17] #VEHICLE0000000000019,1368.0,[#17] #VEHICLE0000000000020,53.0,[#17] #VEHICLE0000000000021,1104.0,[#17] #VEHICLE0000000000022,1895.0,[#17] #VEHICLE0000000000023,1866.0
