[#21] #VEHICLE0000000000001,3161.0,[#21] #VEHICLE0000000000002,4084.0,[#21] #VEHICLE0000000000003,3035.0,[#21] #VEHICLE0000000000004,2925.0,[#21] #VEHICLE0000000000005,2779.0,[#21] #VEHICLE0000000000006,2856.0,[#21] #VEHICLE0000000000007,2591.0,[#21] #VEHICLE0000000000008,3111.0,[#21] #VEHICLE0000000000009,1444.0,[#21] #VEHICLE0000000000010,2528.0,[#21] #VEHICLE0000000000011,2900.0,[#21] #VEHICLE0000000000012,2513.0,[#21] #VEHICLE0000000000013,2969.0,[#21] #VEHICLE0000000000014,2688.0,[#21] #VEHICLE0000000000015,2819.0,[#21] #VEHICLE0000000000016,2724.0,[#21] #VEHICLE0000000000017,3073.0,[#21] #VEHICLE0000000000018,2611.0,[#21] #VEHICLE0000000000019,156.0,[#21] #VEHICLE0000000000020,53.0,[#21] #VEHICLE0000000000021,1278.0,[#21] #VEHICLE0000000000022,2505.0,[#21] #VEHICLE0000000000023,622.0,[#21] #VEHICLE0000000000024,0,[#21] #VEHICLE0000000000025,1024.0
[#22] #VEHICLE0000000000001,1894.0,[#22] #VEHICLE0000000000002,2096.0,[#22] #VEHICLE0000000000003,2684.0,[#22] #VEHICLE0000000000004,2752.0,[#22] #VEHICLE0000000000005,1206.0,[#22] #VEHICLE0000000000006,2250.0,[#22] #VEHICLE0000000000007,2978.0,[#22] #VEHICLE0000000000008,2235.0,[#22] #VEHICLE0000000000009,2532.0,[#22] #VEHICLE0000000000010,3583.0,[#22] #VEHICLE0000000000011,682.0,[#22] #VEHICLE0000000000012,2288.0,[#22] #VEHICLE0000000000013,3172.0,[#22] #VEHICLE0000000000014,2409.0,[#22] #VEHICLE0000000000015,2443.0,[#22] #VEHICLE0000000000016,2252.0,[#22] #VEHICLE0000000000017,1936.0,[#22] #VEHICLE0000000000018,2179.0,[#22] #VEHICLE0000000000019,1368.0,[#22] #VEHICLE0000000000020,1397.0,[#22] #VEHICLE0000000000021,1898.0,[#22] #VEHICLE0000000000022,1916.0,[#22] #VEHICLE0000000000023,2154.0,[#22] #VEHICLE0000000000024,1273.0,[#22] #VEHICLE0000000000025,1386.0
[#23] #VEHICLE0000000000001,2251.0,[#23] #VEHICLE0000000000002,2033.0,[#23] #VEHICLE0000000000003,2797.0,[#23] #VEHICLE0000000000004,2451.0,[#23] #VEHICLE0000000000005,2790.0,[#23] #VEHICLE0000000000006,2500.0,[#23] #VEHICLE0000000000007,3212.0,[#23] #VEHICLE0000000000008,3037.0,[#23] #VEHICLE0000000000009,3222.0,[#23] #VEHICLE0000000000010,1132.0,[#23] #VEHICLE0000000000011,2226.0,[#23] #VEHICLE0000000000012,3129.0,[#23] #VEHICLE0000000000013,2487.0,[#23] #VEHICLE0000000000014,913.0,[#23] #VEHICLE0000000000015,537.0,[#23] #VEHICLE0000000000016,2269.0,[#23] #VEHICLE0000000000017,2920.0,[#23] #VEHICLE0000000000018,2454.0,[#23] #VEHICLE0000000000019,1343.0,[#23] #VEHICLE0000000000020,53.0,[#23] #VEHICLE0000000000021,2098.0,[#23] #VEHICLE0000000000022,2272.0,[#23] #VEHICLE0000000000023,1824.0,[#23] #VEHICLE0000000000024,1278.0,[#23] #VEHICLE0000000000025,1378.0
[#24] #VEHICLE0000000000001,2722.0,[#24] #VEHICLE0000000000002,2326.0,[#24] #VEHICLE0000000000003,2174.0,[#24] #VEHICLE0000000000004,2879.0,[#24] #VEHICLE0000000000005,2230.0,[#24] #VEHICLE0000000000006,2206.0,[#24] #VEHICLE0000000000007,2008.0,[#24] #VEHICLE0000000000008,2600.0,[#24] #VEHICLE0000000000009,2299.0,[#24] #VEHICLE0000000000010,1233.0,[#24] #VEHICLE0000000000011,2518.0,[#24] #VEHICLE0000000000012,2539.0,[#24] #VEHICLE0000000000013,2976.0,[#24] #VEHICLE0000000000014,2393.0,[#24] #VEHICLE0000000000015,2560.0,[#24] #VEHICLE0000000000016,2260.0,[#24] #VEHICLE0000000000017,2422.0,[#24] #VEHICLE0000000000018,2592.0,[#24] #VEHICLE0000000000019,156.0,[#24] #VEHICLE0000000000020,1897.0,[#24] #VEHICLE0000000000021,1954.0,[#24] #VEHICLE0000000000022,600.0,[#24] #VEHICLE0000000000023,2550.0,[#24] #VEHICLE0000000000024,1543.0,[#24] #VEHICLE0000000000025,1228.0
[#25] #VEHICLE0000000000001,2175.0,[#25] #VEHICLE0000000000002,2914.0,[#25] #VEHICLE0000000000003,2645.0,[#25] #VEHICLE0000000000004,2251.0,[#25] #VEHICLE0000000000005,2539.0,[#25] #VEHICLE0000000000006,2678.0,[#25] #VEHICLE0000000000007,2765.0,[#25] #VEHICLE0000000000008,1853.0,[#25] #VEHICLE0000000000009,985.0,[#25] #VEHICLE0000000000010,544.0,[#25] #VEHICLE0000000000011,1100.0,[#25] #VEHICLE0000000000012,2876.0,[#25] #VEHICLE0000000000013,3204.0,[#25] #VEHICLE0000000000014,2387.0,[#25] #VEHICLE0000000000015,1921.0,[#25] #VEHICLE0000000000016,2044.0,[#25] #VEHICLE0000000000017,2180.0,[#25] #VEHICLE0000000000018,2467.0,[#25] #VEHICLE0000000000019,1345.0,[#25] #VEHICLE0000000000020,1669.0,[#25] #VEHICLE0000000000021,1988.0,[#25] #VEHICLE0000000000022,2076.0,[#25] #VEHICLE0000000000023,1450.0,[#25] #VEHICLE0000000000024,1383.0,[#25] #VEHICLE0000000000025,1382.0
[#26] #VEHICLE0000000000001,2598.0,[#26] #VEHICLE0000000000002,2641.0,[#26] #VEHICLE0000000000003,2769.0,[#26] #VEHICLE0000000000004,675.0,[#26] #VEHICLE0000000000005,2505.0,[#26] #VEHICLE0000000000006,2302.0,[#26] #VEHICLE0000000000007,2270.0,[#26] #VEHICLE0000000000008,2612.0,[#26] #VEHICLE0000000000009,2198.0,[#26] #VEHICLE0000000000010,2476.0,[#26] #VEHICLE0000000000011,2024.0,[#26] #VEHICLE0000000000012,2600.0,[#26] #VEHICLE0000000000013,3118.0,[#26] #VEHICLE0000000000014,1833.0,[#26] #VEHICLE0000000000015,2121.0,[#26] #VEHICLE0000000000016,2409.0,[#26] #VEHICLE0000000000017,2672.0,[#26] #VEHICLE0000000000018,2548.0,[#26] #VEHICLE0000000000019,156.0,[#26] #VEHICLE0000000000020,53.0,[#26] #VEHICLE0000000000021,1988.0,[#26] #VEHICLE0000000000022,1856.0,[#26] #VEHICLE0000000000023,2220.0,[#26] #VEHICLE0000000000024,0,[#26] #VEHICLE0000000000025,1198.0
[#27] #VEHICLE0000000000001,2413.0,[#27] #VEHICLE0000000000002,3090.0,[#27] #VEHICLE0000000000003,3041.0,[#27] #VEHICLE0000000000004,2887.0,[#27] #VEHICLE0000000000005,2734.0,[#27] #VEHICLE0000000000006,2383.0,[#27] #VEHICLE0000000000007,2798.0,[#27] #VEHICLE0000000000008,2531.0,[#27] #VEHICLE0000000000009,2818.0,[#27] #VEHICLE0000000000010,2470.0,[#27] #VEHICLE0000000000011,1599.0,[#27] #VEHICLE0000000000012,2585.0,[#27] #VEHICLE0000000000013,2978.0,[#27] #VEHICLE0000000000014,1009.0,[#27] #VEHICLE0000000000015,2583.0,[#27] #VEHICLE0000000000016,2427.0,[#27] #VEHICLE0000000000017,2805.0,[#27] #VEHICLE0000000000018,2374.0,[#27] #VEHICLE0000000000019,156.0,[#27] #VEHICLE0000000000020,2118.0,[#27] #VEHICLE0000000000021,52.0,[#27] #VEHICLE0000000000022,600.0,[#27] #VEHICLE0000000000023,2216.0,[#27] #VEHICLE0000000000024,1865.0,[#27] #VEHICLE0000000000025,1253.0
[#28] #VEHICLE0000000000001,2240.0,[#28] #VEHICLE0000000000002,2287.0,[#28] #VEHICLE0000000000003,2971.0,[#28] #VEHICLE0000000000004,2621.0,[#28] #VEHICLE0000000000005,2923.0,[#28] #VEHICLE0000000000006,2712.0,[#28] #VEHICLE0000000000007,2719.0,[#28] #VEHICLE0000000000008,3343.0,[#28] #VEHICLE0000000000009,2242.0,[#28] #VEHICLE0000000000010,548.0,[#28] #VEHICLE0000000000011,2196.0,[#28] #VEHICLE0000000000012,2384.0,[#28] #VEHICLE0000000000013,2583.0,[#28] #VEHICLE0000000000014,1761.0,[#28] #VEHICLE0000000000015,2561.0,[#28] #VEHICLE0000000000016,2152.0,[#28] #VEHICLE0000000000017,800.0,[#28] #VEHICLE0000000000018,2692.0,[#28] #VEHICLE0000000000019,156.0,[#28] #VEHICLE0000000000020,1635.0,[#28] #VEHICLE0000000000021,2357.0,[#28] #VEHICLE0000000000022,2666.0,[#28] #VEHICLE0000000000023,2535.0,[#28] #VEHICLE0000000000024,1470.0,[#28] #VEHICLE0000000000025,1083.0
[#29] #VEHICLE0000000000001,2558.0,[#29] #VEHICLE0000000000002,2926.0,[#29] #VEHICLE0000000000003,2161.0,[#29] #VEHICLE0000000000004,2289.0,[#29] #VEHICLE0000000000005,1468.0,[#29] #VEHICLE0000000000006,2383.0,[#29] #VEHICLE0000000000007,2717.0,[#29] #VEHICLE0000000000008,2845.0,[#29] #VEHICLE0000000000009,2540.0,[#29] #VEHICLE0000000000010,2784.0,[#29] #VEHICLE0000000000011,1922.0,[#29] #VEHICLE0000000000012,614.0,[#29] #VEHICLE0000000000013,2729.0,[#29] #VEHICLE0000000000014,2273.0,[#29] #VEHICLE0000000000015,2164.0,[#29] #VEHICLE0000000000016,1952.0,[#29] #VEHICLE0000000000017,1836.0,[#29] #VEHICLE0000000000018,2478.0,[#29] #VEHICLE0000000000019,156.0,[#29] #VEHICLE0000000000020,922.0,[#29] #VEHICLE0000000000021,1930.0,[#29] #VEHICLE0000000000022,1550.0,[#29] #VEHICLE0000000000023,1820.0,[#29] #VEHICLE0000000000024,1273.0,[#29] #VEHICLE0000000000025,1379.0
[#30] #VEHICLE0000000000001,3112.0,[#30] #VEHICLE0000000000002,3976.0,[#30] #VEHICLE0000000000003,2743.0,[#30] #VEHICLE0000000000004,523.0,[#30] #VEHICLE0000000000005,2330.0,[#30] #VEHICLE0000000000006,2314.0,[#30] #VEHICLE0000000000007,2649.0,[#30] #VEHICLE0000000000008,637.0,[#30] #VEHICLE0000000000009,3032.0,[#30] #VEHICLE0000000000010,2334.0,[#30] #VEHICLE0000000000011,2467.0,[#30] #VEHICLE0000000000012,2293.0,[#30] #VEHICLE0000000000013,2961.0,[#30] #VEHICLE0000000000014,2634.0,[#30] #VEHICLE0000000000015,2977.0,[#30] #VEHICLE0000000000016,1012.0,[#30] #VEHICLE0000000000017,2652.0,[#30] #VEHICLE0000000000018,2766.0,[#30] #VEHICLE0000000000019,156.0,[#30] #VEHICLE0000000000020,1496.0,[#30] #VEHICLE0000000000021,2216.0,[#30] #VEHICLE0000000000022,2317.0,[#30] #VEHICLE0000000000023,2441.0,[#30] #VEHICLE0000000000024,0,[#30] #VEHICLE0000000000025,1260.0
