[#21] #VEHICLE0000000000001,5531.0,[#21] #VEHICLE0000000000002,5731.0,[#21] #VEHICLE0000000000003,5189.0,[#21] #VEHICLE0000000000004,5197.0,[#21] #VEHICLE0000000000005,6221.0,[#21] #VEHICLE0000000000006,5360.0,[#21] #VEHICLE0000000000007,5913.0,[#21] #VEHICLE0000000000008,6345.0,[#21] #VEHICLE0000000000009,6568.0,[#21] #VEHICLE0000000000010,6275.0,[#21] #VEHICLE0000000000011,5676.0,[#21] #VEHICLE0000000000012,5229.0,[#21] #VEHICLE0000000000013,5998.0
[#22] #VEHICLE0000000000001,5644.0,[#22] #VEHICLE0000000000002,5976.0,[#22] #VEHICLE0000000000003,5053.0,[#22] #VEHICLE0000000000004,5090.0,[#22] #VEHICLE0000000000005,6107.0,[#22] #VEHICLE0000000000006,5790.0,[#22] #VEHICLE0000000000007,5547.0,[#22] #VEHICLE0000000000008,6586.0,[#22] #VEHICLE0000000000009,6094.0,[#22] #VEHICLE0000000000010,5682.0,[#22] #VEHICLE0000000000011,4760.0,[#22] #VEHICLE0000000000012,6158.0,[#22] #VEHICLE0000000000013,6288.0
[#23] #VEHICLE0000000000001,4636.0,[#23] #VEHICLE0000000000002,5813.0,[#23] #VEHICLE0000000000003,5038.0,[#23] #VEHICLE0000000000004,3983.0,[#23] #VEHICLE0000000000005,5530.0,[#23] #VEHICLE0000000000006,4160.0,[#23] #VEHICLE0000000000007,5832.0,[#23] #VEHICLE0000000000008,5817.0,[#23] #VEHICLE0000000000009,5591.0,[#23] #VEHICLE0000000000010,5104.0,[#23] #VEHICLE0000000000011,4527.0,[#23] #VEHICLE0000000000012,4755.0,[#23] #VEHICLE0000000000013,5460.0
[#24] #VEHICLE0000000000001,6181.0,[#24] #VEHICLE0000000000002,6640.0,[#24] #VEHICLE0000000000003,6106.0,[#24] #VEHICLE0000000000004,5234.0,[#24] #VEHICLE0000000000005,6284.0,[#24] #VEHICLE0000000000006,4948.0,[#24] #VEHICLE0000000000007,6263.0,[#24] #VEHICLE0000000000008,5096.0,[#24] #VEHICLE0000000000009,6285.0,[#24] #VEHICLE0000000000010,5883.0,[#24] #VEHICLE0000000000011,5813.0,[#24] #VEHICLE0000000000012,5503.0,[#24] #VEHICLE0000000000013,6330.0
[#25] #VEHICLE0000000000001,5636.0,[#25] #VEHICLE0000000000002,5453.0,[#25] #VEHICLE0000000000003,6447.0,[#25] #VEHICLE0000000000004,5454.0,[#25] #VEHICLE0000000000005,5626.0,[#25] #VEHICLE0000000000006,5827.0,[#25] #VEHICLE0000000000007,6164.0,[#25] #VEHICLE0000000000008,4901.0,[#25] #VEHICLE0000000000009,5196.0,[#25] #VEHICLE0000000000010,6352.0,[#25] #VEHICLE0000000000011,5680.0,[#25] #VEHICLE0000000000012,5806.0,[#25] #VEHICLE0000000000013,6358.0
[#26] #VEHICLE0000000000001,6465.0,[#26] #VEHICLE0000000000002,5314.0,[#26] #VEHICLE0000000000003,5552.0,[#26] #VEHICLE0000000000004,6876.0,[#26] #VEHICLE0000000000005,5743.0,[#26] #VEHICLE0000000000006,5871.0,[#26] #VEHICLE0000000000007,6226.0,[#26] #VEHICLE0000000000008,6534.0,[#26] #VEHICLE0000000000009,6480.0,[#26] #VEHICLE0000000000010,5982.0,[#26] #VEHICLE0000000000011,6087.0,[#26] #VEHICLE0000000000012,6225.0,[#26] #VEHICLE0000000000013,5806.0
[#27] #VEHICLE0000000000001,6124.0,[#27] #VEHICLE0000000000002,6166.0,[#27] #VEHICLE0000000000003,5837.0,[#27] #VEHICLE0000000000004,4501.0,[#27] #VEHICLE0000000000005,4639.0,[#27] #VEHICLE0000000000006,5329.0,[#27] #VEHICLE0000000000007,5921.0,[#27] #VEHICLE0000000000008,4475.0,[#27] #VEHICLE0000000000009,5377.0,[#27] #VEHICLE0000000000010,5105.0,[#27] #VEHICLE0000000000011,5242.0,[#27] #VEHICLE0000000000012,5019.0,[#27] #VEHICLE0000000000013,5210.0
[#28] #VEHICLE0000000000001,5534.0,[#28] #VEHICLE0000000000002,5475.0,[#28] #VEHICLE0000000000003,5658.0,[#28] #VEHICLE0000000000004,4887.0,[#28] #VEHICLE0000000000005,5286.0,[#28] #VEHICLE0000000000006,4885.0,[#28] #VEHICLE0000000000007,5990.0,[#28] #VEHICLE0000000000008,5734.0,[#28] #VEHICLE0000000000009,5046.0,[#28] #VEHICLE0000000000010,5933.0,[#28] #VEHICLE0000000000011,5230.0,[#28] #VEHICLE0000000000012,4710.0,[#28] #VEHICLE0000000000013,5963.0
[#29] #VEHICLE0000000000001,5469.0,[#29] #VEHICLE0000000000002,6096.0,[#29] #VEHICLE0000000000003,5813.0,[#29] #VEHICLE0000000000004,5489.0,[#29] #VEHICLE0000000000005,5715.0,[#29] #VEHICLE0000000000006,6017.0,[#29] #VEHICLE0000000000007,6341.0,[#29] #VEHICLE0000000000008,5765.0,[#29] #VEHICLE0000000000009,6609.0,[#29] #VEHICLE0000000000010,6678.0,[#29] #VEHICLE0000000000011,5134.0,[#29] #VEHICLE0000000000012,5443.0,[#29] #VEHICLE0000000000013,5899.0
[#30] #VEHICLE0000000000001,5645.0,[#30] #VEHICLE0000000000002,6874.0,[#30] #VEHICLE0000000000003,6957.0,[#30] #VEHICLE0000000000004,4855.0,[#30] #VEHICLE0000000000005,5694.0,[#30] #VEHICLE0000000000006,5568.0,[#30] #VEHICLE0000000000007,6275.0,[#30] #VEHICLE0000000000008,5562.0,[#30] #VEHICLE0000000000009,5430.0,[#30] #VEHICLE0000000000010,5572.0,[#30] #VEHICLE0000000000011,6131.0,[#30] #VEHICLE0000000000012,5588.0,[#30] #VEHICLE0000000000013,6382.0
