[#11] #VEHICLE0000000000001,2542.0,[#11] #VEHICLE0000000000002,3688.0,[#11] #VEHICLE0000000000003,2776.0,[#11] #VEHICLE0000000000004,3966.0,[#11] #VEHICLE0000000000005,3508.0,[#11] #VEHICLE0000000000006,2928.0,[#11] #VEHICLE0000000000007,3703.0,[#11] #VEHICLE0000000000008,2833.0,[#11] #VEHICLE0000000000009,3520.0,[#11] #VEHICLE0000000000010,3312.0,[#11] #VEHICLE0000000000011,3069.0,[#11] #VEHICLE0000000000012,2854.0,[#11] #VEHICLE0000000000013,2725.0,[#11] #VEHICLE0000000000014,2223.0,[#11] #VEHICLE0000000000015,2503.0,[#11] #VEHICLE0000000000016,2130.0,[#11] #VEHICLE0000000000017,2234.0,[#11] #VEHICLE0000000000018,3391.0,[#11] #VEHICLE0000000000019,1625.0
[#12] #VEHICLE0000000000001,3289.0,[#12] #VEHICLE0000000000002,2524.0,[#12] #VEHICLE0000000000003,3060.0,[#12] #VEHICLE0000000000004,2545.0,[#12] #VEHICLE0000000000005,2522.0,[#12] #VEHICLE0000000000006,3834.0,[#12] #VEHICLE0000000000007,2612.0,[#12] #VEHICLE0000000000008,3292.0,[#12] #VEHICLE0000000000009,3792.0,[#12] #VEHICLE0000000000010,3666.0,[#12] #VEHICLE0000000000011,2552.0,[#12] #VEHICLE0000000000012,4111.0,[#12] #VEHICLE0000000000013,2478.0,[#12] #VEHICLE0000000000014,2479.0,[#12] #VEHICLE0000000000015,2727.0,[#12] #VEHICLE0000000000016,3234.0,[#12] #VEHICLE0000000000017,3043.0,[#12] #VEHICLE0000000000018,2872.0,[#12] #VEHICLE0000000000019,2299.0
[#13] #VEHICLE0000000000001,2461.0,[#13] #VEHICLE0000000000002,2320.0,[#13] #VEHICLE0000000000003,3969.0,[#13] #VEHICLE0000000000004,3800.0,[#13] #VEHICLE0000000000005,2363.0,[#13] #VEHICLE0000000000006,2532.0,[#13] #VEHICLE0000000000007,2535.0,[#13] #VEHICLE0000000000008,3995.0,[#13] #VEHICLE0000000000009,3098.0,[#13] #VEHICLE0000000000010,3895.0,[#13] #VEHICLE0000000000011,2511.0,[#13] #VEHICLE0000000000012,3876.0,[#13] #VEHICLE0000000000013,3836.0,[#13] #VEHICLE0000000000014,2343.0,[#13] #VEHICLE0000000000015,3355.0,[#13] #VEHICLE0000000000016,2406.0,[#13] #VEHICLE0000000000017,3712.0,[#13] #VEHICLE0000000000018,2892.0,[#13] #VEHICLE0000000000019,3258.0
[#14] #VEHICLE0000000000001,2379.0,[#14] #VEHICLE0000000000002,4092.0,[#14] #VEHICLE0000000000003,2712.0,[#14] #VEHICLE0000000000004,3195.0,[#14] #VEHICLE0000000000005,2956.0,[#14] #VEHICLE0000000000006,2482.0,[#14] #VEHICLE0000000000007,4467.0,[#14] #VEHICLE0000000000008,3166.0,[#14] #VEHICLE0000000000009,3423.0,[#14] #VEHICLE0000000000010,2643.0,[#14] #VEHICLE0000000000011,3099.0,[#14] #VEHICLE0000000000012,2600.0,[#14] #VEHICLE0000000000013,3121.0,[#14] #VEHICLE0000000000014,2399.0,[#14] #VEHICLE0000000000015,3727.0,[#14] #VEHICLE0000000000016,2377.0,[#14] #VEHICLE0000000000017,2875.0,[#14] #VEHICLE0000000000018,3044.0,[#14] #VEHICLE0000000000019,1821.0
[#15] #VEHICLE0000000000001,3298.0,[#15] #VEHICLE0000000000002,2958.0,[#15] #VEHICLE0000000000003,2635.0,[#15] #VEHICLE0000000000004,2545.0,[#15] #VEHICLE0000000000005,3615.0,[#15] #VEHICLE0000000000006,3108.0,[#15] #VEHICLE0000000000007,3307.0,[#15] #VEHICLE0000000000008,3779.0,[#15] #VEHICLE0000000000009,3251.0,[#15] #VEHICLE0000000000010,3811.0,[#15] #VEHICLE0000000000011,2740.0,[#15] #VEHICLE0000000000012,3585.0,[#15] #VEHICLE0000000000013,2814.0,[#15] #VEHICLE0000000000014,2911.0,[#15] #VEHICLE0000000000015,3341.0,[#15] #VEHICLE0000000000016,2120.0,[#15] #VEHICLE0000000000017,2528.0,[#15] #VEHICLE0000000000018,2156.0,[#15] #VEHICLE0000000000019,2767.0
[#16] #VEHICLE0000000000001,2789.0,[#16] #VEHICLE0000000000002,2814.0,[#16] #VEHICLE0000000000003,3555.0,[#16] #VEHICLE0000000000004,2918.0,[#16] #VEHICLE0000000000005,2404.0,[#16] #VEHICLE0000000000006,2972.0,[#16] #VEHICLE0000000000007,3205.0,[#16] #VEHICLE0000000000008,3798.0,[#16] #VEHICLE0000000000009,3434.0,[#16] #VEHICLE0000000000010,3185.0,[#16] #VEHICLE0000000000011,2065.0,[#16] #VEHICLE0000000000012,3270.0,[#16] #VEHICLE0000000000013,3026.0,[#16] #VEHICLE0000000000014,2481.0,[#16] #VEHICLE0000000000015,2414.0,[#16] #VEHICLE0000000000016,2415.0,[#16] #VEHICLE0000000000017,3243.0,[#16] #VEHICLE0000000000018,3339.0,[#16] #VEHICLE0000000000019,2986.0
[#17] #VEHICLE0000000000001,4062.0,[#17] #VEHICLE0000000000002,3600.0,[#17] #VEHICLE0000000000003,2721.0,[#17] #VEHICLE0000000000004,3650.0,[#17] #VEHICLE0000000000005,2572.0,[#17] #VEHICLE0000000000006,3557.0,[#17] #VEHICLE0000000000007,4330.0,[#17] #VEHICLE0000000000008,3784.0,[#17] #VEHICLE0000000000009,2519.0,[#17] #VEHICLE0000000000010,2910.0,[#17] #VEHICLE0000000000011,2376.0,[#17] #VEHICLE0000000000012,2649.0,[#17] #VEHICLE0000000000013,2573.0,[#17] #VEHICLE0000000000014,2695.0,[#17] #VEHICLE0000000000015,2899.0,[#17] #VEHICLE0000000000016,2505.0,[#17] #VEHICLE0000000000017,2898.0,[#17] #VEHICLE0000000000018,2479.0,[#17] #VEHICLE0000000000019,2073.0
[#18] #VEHICLE0000000000001,1685.0,[#18] #VEHICLE0000000000002,3107.0,[#18] #VEHICLE0000000000003,3185.0,[#18] #VEHICLE0000000000004,2864.0,[#18] #VEHICLE0000000000005,2654.0,[#18] #VEHICLE0000000000006,3114.0,[#18] #VEHICLE0000000000007,3576.0,[#18] #VEHICLE0000000000008,3377.0,[#18] #VEHICLE0000000000009,2362.0,[#18] #VEHICLE0000000000010,4278.0,[#18] #VEHICLE0000000000011,3025.0,[#18] #VEHICLE0000000000012,2287.0,[#18] #VEHICLE0000000000013,3000.0,[#18] #VEHICLE0000000000014,2554.0,[#18] #VEHICLE0000000000015,3701.0,[#18] #VEHICLE0000000000016,3678.0,[#18] #VEHICLE0000000000017,2751.0,[#18] #VEHICLE0000000000018,2708.0,[#18] #VEHICLE0000000000019,2932.0
[#19] #VEHICLE0000000000001,3186.0,[#19] #VEHICLE0000000000002,2375.0,[#19] #VEHICLE0000000000003,3076.0,[#19] #VEHICLE0000000000004,3480.0,[#19] #VEHICLE0000000000005,3455.0,[#19] #VEHICLE0000000000006,2813.0,[#19] #VEHICLE0000000000007,4021.0,[#19] #VEHICLE0000000000008,2909.0,[#19] #VEHICLE0000000000009,4048.0,[#19] #VEHICLE0000000000010,2569.0,[#19] #VEHICLE0000000000011,2227.0,[#19] #VEHICLE0000000000012,3951.0,[#19] #VEHICLE0000000000013,2489.0,[#19] #VEHICLE0000000000014,1967.0,[#19] #VEHICLE0000000000015,2422.0,[#19] #VEHICLE0000000000016,2206.0,[#19] #VEHICLE0000000000017,2533.0,[#19] #VEHICLE0000000000018,1384.0,[#19] #VEHICLE0000000000019,1934.0
[#20] #VEHICLE0000000000001,2518.0,[#20] #VEHICLE0000000000002,2905.0,[#20] #VEHICLE0000000000003,2701.0,[#20] #VEHICLE0000000000004,2995.0,[#20] #VEHICLE0000000000005,2589.0,[#20] #VEHICLE0000000000006,3408.0,[#20] #VEHICLE0000000000007,2743.0,[#20] #VEHICLE0000000000008,3099.0,[#20] #VEHICLE0000000000009,3772.0,[#20] #VEHICLE0000000000010,3553.0,[#20] #VEHICLE0000000000011,2316.0,[#20] #VEHICLE0000000000012,2801.0,[#20] #VEHICLE0000000000013,2678.0,[#20] #VEHICLE0000000000014,3533.0,[#20] #VEHICLE0000000000015,3753.0,[#20] #VEHICLE0000000000016,3235.0,[#20] #VEHICLE0000000000017,2414.0,[#20] #VEHICLE0000000000018,2448.0,[#20] #VEHICLE0000000000019,1899.0
[#21] #VEHICLE0000000000001,2667.0,[#21] #VEHICLE0000000000002,3506.0,[#21] #VEHICLE0000000000003,3260.0,[#21] #VEHICLE0000000000004,2290.0,[#21] #VEHICLE0000000000005,2667.0,[#21] #VEHICLE0000000000006,2066.0,[#21] #VEHICLE0000000000007,2452.0,[#21] #VEHICLE0000000000008,2972.0,[#21] #VEHICLE0000000000009,3490.0,[#21] #VEHICLE0000000000010,3272.0,[#21] #VEHICLE0000000000011,2584.0,[#21] #VEHICLE0000000000012,3868.0,[#21] #VEHICLE0000000000013,2492.0,[#21] #VEHICLE0000000000014,1757.0,[#21] #VEHICLE0000000000015,2750.0,[#21] #VEHICLE0000000000016,4027.0,[#21] #VEHICLE0000000000017,2783.0,[#21] #VEHICLE0000000000018,2875.0,[#21] #VEHICLE0000000000019,1606.0
[#22] #VEHICLE0000000000001,2818.0,[#22] #VEHICLE0000000000002,2633.0,[#22] #VEHICLE0000000000003,3161.0,[#22] #VEHICLE0000000000004,2813.0,[#22] #VEHICLE0000000000005,3367.0,[#22] #VEHICLE0000000000006,2354.0,[#22] #VEHICLE0000000000007,3623.0,[#22] #VEHICLE0000000000008,2473.0,[#22] #VEHICLE0000000000009,3580.0,[#22] #VEHICLE0000000000010,3607.0,[#22] #VEHICLE0000000000011,2578.0,[#22] #VEHICLE0000000000012,2753.0,[#22] #VEHICLE0000000000013,3477.0,[#22] #VEHICLE0000000000014,2905.0,[#22] #VEHICLE0000000000015,4083.0,[#22] #VEHICLE0000000000016,3134.0,[#22] #VEHICLE0000000000017,2362.0,[#22] #VEHICLE0000000000018,2812.0,[#22] #VEHICLE0000000000019,2811.0
[#23] #VEHICLE0000000000001,2392.0,[#23] #VEHICLE0000000000002,3876.0,[#23] #VEHICLE0000000000003,2009.0,[#23] #VEHICLE0000000000004,3068.0,[#23] #VEHICLE0000000000005,2208.0,[#23] #VEHICLE0000000000006,2334.0,[#23] #VEHICLE0000000000007,4378.0,[#23] #VEHICLE0000000000008,2627.0,[#23] #VEHICLE0000000000009,3641.0,[#23] #VEHICLE0000000000010,2984.0,[#23] #VEHICLE0000000000011,2415.0,[#23] #VEHICLE0000000000012,2475.0,[#23] #VEHICLE0000000000013,3606.0,[#23] #VEHICLE0000000000014,2611.0,[#23] #VEHICLE0000000000015,3287.0,[#23] #VEHICLE0000000000016,3766.0,[#23] #VEHICLE0000000000017,2942.0,[#23] #VEHICLE0000000000018,2859.0,[#23] #VEHICLE0000000000019,1607.0
[#24] #VEHICLE0000000000001,2749.0,[#24] #VEHICLE0000000000002,4180.0,[#24] #VEHICLE0000000000003,3943.0,[#24] #VEHICLE0000000000004,3180.0,[#24] #VEHICLE0000000000005,3998.0,[#24] #VEHICLE0000000000006,2457.0,[#24] #VEHICLE0000000000007,4033.0,[#24] #VEHICLE0000000000008,3401.0,[#24] #VEHICLE0000000000009,2328.0,[#24] #VEHICLE0000000000010,3003.0,[#24] #VEHICLE0000000000011,2748.0,[#24] #VEHICLE0000000000012,4035.0,[#24] #VEHICLE0000000000013,3485.0,[#24] #VEHICLE0000000000014,2508.0,[#24] #VEHICLE0000000000015,3821.0,[#24] #VEHICLE0000000000016,3928.0,[#24] #VEHICLE0000000000017,2605.0,[#24] #VEHICLE0000000000018,3106.0,[#24] #VEHICLE0000000000019,2774.0
[#25] #VEHICLE0000000000001,3905.0,[#25] #VEHICLE0000000000002,2766.0,[#25] #VEHICLE0000000000003,2367.0,[#25] #VEHICLE0000000000004,3509.0,[#25] #VEHICLE0000000000005,2510.0,[#25] #VEHICLE0000000000006,2734.0,[#25] #VEHICLE0000000000007,3089.0,[#25] #VEHICLE0000000000008,3691.0,[#25] #VEHICLE0000000000009,3849.0,[#25] #VEHICLE0000000000010,2418.0,[#25] #VEHICLE0000000000011,3060.0,[#25] #VEHICLE0000000000012,2167.0,[#25] #VEHICLE0000000000013,2815.0,[#25] #VEHICLE0000000000014,3076.0,[#25] #VEHICLE0000000000015,2838.0,[#25] #VEHICLE0000000000016,2623.0,[#25] #VEHICLE0000000000017,2909.0,[#25] #VEHICLE0000000000018,2735.0,[#25] #VEHICLE0000000000019,3457.0
[#26] #VEHICLE0000000000001,2388.0,[#26] #VEHICLE0000000000002,2597.0,[#26] #VEHICLE0000000000003,2669.0,[#26] #VEHICLE0000000000004,2910.0,[#26] #VEHICLE0000000000005,3430.0,[#26] #VEHICLE0000000000006,2200.0,[#26] #VEHICLE0000000000007,2817.0,[#26] #VEHICLE0000000000008,3687.0,[#26] #VEHICLE0000000000009,2836.0,[#26] #VEHICLE0000000000010,3819.0,[#26] #VEHICLE0000000000011,3248.0,[#26] #VEHICLE0000000000012,3344.0,[#26] #VEHICLE0000000000013,2978.0,[#26] #VEHICLE0000000000014,3162.0,[#26] #VEHICLE0000000000015,3463.0,[#26] #VEHICLE0000000000016,2769.0,[#26] #VEHICLE0000000000017,3279.0,[#26] #VEHICLE0000000000018,2467.0,[#26] #VEHICLE0000000000019,1902.0
[#27] #VEHICLE0000000000001,3759.0,[#27] #VEHICLE0000000000002,2106.0,[#27] #VEHICLE0000000000003,2971.0,[#27] #VEHICLE0000000000004,3510.0,[#27] #VEHICLE0000000000005,2808.0,[#27] #VEHICLE0000000000006,3374.0,[#27] #VEHICLE0000000000007,2707.0,[#27] #VEHICLE0000000000008,3196.0,[#27] #VEHICLE0000000000009,2840.0,[#27] #VEHICLE0000000000010,3162.0,[#27] #VEHICLE0000000000011,2299.0,[#27] #VEHICLE0000000000012,2536.0,[#27] #VEHICLE0000000000013,3250.0,[#27] #VEHICLE0000000000014,3459.0,[#27] #VEHICLE0000000000015,3076.0,[#27] #VEHICLE0000000000016,2510.0,[#27] #VEHICLE0000000000017,3038.0,[#27] #VEHICLE0000000000018,2416.0,[#27] #VEHICLE0000000000019,2395.0
[#28] #VEHICLE0000000000001,3794.0,[#28] #VEHICLE0000000000002,2242.0,[#28] #VEHICLE0000000000003,2878.0,[#28] #VEHICLE0000000000004,2667.0,[#28] #VEHICLE0000000000005,3443.0,[#28] #VEHICLE0000000000006,2425.0,[#28] #VEHICLE0000000000007,2895.0,[#28] #VEHICLE0000000000008,2611.0,[#28] #VEHICLE0000000000009,3737.0,[#28] #VEHICLE0000000000010,3650.0,[#28] #VEHICLE0000000000011,2507.0,[#28] #VEHICLE0000000000012,3322.0,[#28] #VEHICLE0000000000013,3696.0,[#28] #VEHICLE0000000000014,2596.0,[#28] #VEHICLE0000000000015,2676.0,[#28] #VEHICLE0000000000016,2745.0,[#28] #VEHICLE0000000000017,2532.0,[#28] #VEHICLE0000000000018,2941.0,[#28] #VEHICLE0000000000019,2965.0
[#29] #VEHICLE0000000000001,3127.0,[#29] #VEHICLE0000000000002,3873.0,[#29] #VEHICLE0000000000003,2430.0,[#29] #VEHICLE0000000000004,3921.0,[#29] #VEHICLE0000000000005,3342.0,[#29] #VEHICLE0000000000006,2779.0,[#29] #VEHICLE0000000000007,2501.0,[#29] #VEHICLE0000000000008,2486.0,[#29] #VEHICLE0000000000009,3792.0,[#29] #VEHICLE0000000000010,2965.0,[#29] #VEHICLE0000000000011,3450.0,[#29] #VEHICLE0000000000012,3142.0,[#29] #VEHICLE0000000000013,2988.0,[#29] #VEHICLE0000000000014,3285.0,[#29] #VEHICLE0000000000015,4042.0,[#29] #VEHICLE0000000000016,2662.0,[#29] #VEHICLE0000000000017,3020.0,[#29] #VEHICLE0000000000018,2501.0,[#29] #VEHICLE0000000000019,3248.0
[#30] #VEHICLE0000000000001,1819.0,[#30] #VEHICLE0000000000002,3180.0,[#30] #VEHICLE0000000000003,3612.0,[#30] #VEHICLE0000000000004,3076.0,[#30] #VEHICLE0000000000005,2739.0,[#30] #VEHICLE0000000000006,3596.0,[#30] #VEHICLE0000000000007,3112.0,[#30] #VEHICLE0000000000008,4332.0,[#30] #VEHICLE0000000000009,3738.0,[#30] #VEHICLE0000000000010,1963.0,[#30] #VEHICLE0000000000011,2692.0,[#30] #VEHICLE0000000000012,3734.0,[#30] #VEHICLE0000000000013,3704.0,[#30] #VEHICLE0000000000014,2321.0,[#30] #VEHICLE0000000000015,4276.0,[#30] #VEHICLE0000000000016,3525.0,[#30] #VEHICLE0000000000017,3844.0,[#30] #VEHICLE0000000000018,2869.0,[#30] #VEHICLE0000000000019,2642.0
