[#1] #VEHICLE0000000000001,6527.0,[#1] #VEHICLE0000000000002,7419.0,[#1] #VEHICLE0000000000003,6603.0,[#1] #VEHICLE0000000000004,6937.0,[#1] #VEHICLE0000000000005,7172.0,[#1] #VEHICLE0000000000006,7477.0,[#1] #VEHICLE0000000000007,7464.0,[#1] #VEHICLE0000000000008,7034.0,[#1] #VEHICLE0000000000009,7477.0,[#1] #VEHICLE0000000000010,7267.0,[#1] #VEHICLE0000000000011,6821.0
[#2] #VEHICLE0000000000001,6740.0,[#2] #VEHICLE0000000000002,6120.0,[#2] #VEHICLE0000000000003,6455.0,[#2] #VEHICLE0000000000004,6138.0,[#2] #VEHICLE0000000000005,7044.0,[#2] #VEHICLE0000000000006,6325.0,[#2] #VEHICLE0000000000007,6504.0,[#2] #VEHICLE0000000000008,7048.0,[#2] #VEHICLE0000000000009,6906.0,[#2] #VEHICLE0000000000010,6838.0,[#2] #VEHICLE0000000000011,6221.0
[#3] #VEHICLE0000000000001,6476.0,[#3] #VEHICLE0000000000002,6621.0,[#3] #VEHICLE0000000000003,6229.0,[#3] #VEHICLE0000000000004,7681.0,[#3] #VEHICLE0000000000005,6653.0,[#3] #VEHICLE0000000000006,7493.0,[#3] #VEHICLE0000000000007,7363.0,[#3] #VEHICLE0000000000008,6611.0,[#3] #VEHICLE0000000000009,6796.0,[#3] #VEHICLE0000000000010,7107.0,[#3] #VEHICLE0000000000011,6580.0
[#4] #VEHICLE0000000000001,6736.0,[#4] #VEHICLE0000000000002,6520.0,[#4] #VEHICLE0000000000003,7027.0,[#4] #VEHICLE0000000000004,6334.0,[#4] #VEHICLE0000000000005,6750.0,[#4] #VEHICLE0000000000006,7147.0,[#4] #VEHICLE0000000000007,6762.0,[#4] #VEHICLE0000000000008,6547.0,[#4] #VEHICLE0000000000009,6399.0,[#4] #VEHICLE0000000000010,6841.0,[#4] #VEHICLE0000000000011,5840.0
[#5] #VEHICLE0000000000001,7514.0,[#5] #VEHICLE0000000000002,6956.0,[#5] #VEHICLE0000000000003,7288.0,[#5] #VEHICLE0000000000004,6391.0,[#5] #VEHICLE0000000000005,7152.0,[#5] #VEHICLE0000000000006,6789.0,[#5] #VEHICLE0000000000007,6286.0,[#5] #VEHICLE0000000000008,7196.0,[#5] #VEHICLE0000000000009,6092.0,[#5] #VEHICLE0000000000010,7245.0,[#5] #VEHICLE0000000000011,6391.0
[#6] #VEHICLE0000000000001,5821.0,[#6] #VEHICLE0000000000002,6064.0,[#6] #VEHICLE0000000000003,6956.0,[#6] #VEHICLE0000000000004,6432.0,[#6] #VEHICLE0000000000005,6544.0,[#6] #VEHICLE0000000000006,6154.0,[#6] #VEHICLE0000000000007,6676.0,[#6] #VEHICLE0000000000008,7049.0,[#6] #VEHICLE0000000000009,7035.0,[#6] #VEHICLE0000000000010,6520.0,[#6] #VEHICLE0000000000011,5719.0
[#7] #VEHICLE0000000000001,6375.0,[#7] #VEHICLE0000000000002,7433.0,[#7] #VEHICLE0000000000003,6671.0,[#7] #VEHICLE0000000000004,5757.0,[#7] #VEHICLE0000000000005,6368.0,[#7] #VEHICLE0000000000006,7188.0,[#7] #VEHICLE0000000000007,6536.0,[#7] #VEHICLE0000000000008,7077.0,[#7] #VEHICLE0000000000009,6360.0,[#7] #VEHICLE0000000000010,6831.0,[#7] #VEHICLE0000000000011,6237.0
[#8] #VEHICLE0000000000001,7206.0,[#8] #VEHICLE0000000000002,6720.0,[#8] #VEHICLE0000000000003,6395.0,[#8] #VEHICLE0000000000004,7145.0,[#8] #VEHICLE0000000000005,6439.0,[#8] #VEHICLE0000000000006,6280.0,[#8] #VEHICLE0000000000007,7332.0,[#8] #VEHICLE0000000000008,7259.0,[#8] #VEHICLE0000000000009,7134.0,[#8] #VEHICLE0000000000010,6588.0,[#8] #VEHICLE0000000000011,6190.0
[#9] #VEHICLE0000000000001,6599.0,[#9] #VEHICLE0000000000002,7856.0,[#9] #VEHICLE0000000000003,6365.0,[#9] #VEHICLE0000000000004,7548.0,[#9] #VEHICLE0000000000005,6985.0,[#9] #VEHICLE0000000000006,6907.0,[#9] #VEHICLE0000000000007,7642.0,[#9] #VEHICLE0000000000008,7065.0,[#9] #VEHICLE0000000000009,6346.0,[#9] #VEHICLE0000000000010,7376.0,[#9] #VEHICLE0000000000011,6139.0
[#10] #VEHICLE0000000000001,6142.0,[#10] #VEHICLE0000000000002,6681.0,[#10] #VEHICLE0000000000003,6663.0,[#10] #VEHICLE0000000000004,6160.0,[#10] #VEHICLE0000000000005,6548.0,[#10] #VEHICLE0000000000006,6160.0,[#10] #VEHICLE0000000000007,6601.0,[#10] #VEHICLE0000000000008,5965.0,[#10] #VEHICLE0000000000009,6706.0,[#10] #VEHICLE0000000000010,5956.0,[#10] #VEHICLE0000000000011,5606.0
