[#11] #VEHICLE0000000000001,2623.0,[#11] #VEHICLE0000000000002,4677.0,[#11] #VEHICLE0000000000003,4205.0,[#11] #VEHICLE0000000000004,2554.0,[#11] #VEHICLE0000000000005,3429.0,[#11] #VEHICLE0000000000006,3456.0,[#11] #VEHICLE0000000000007,3675.0,[#11] #VEHICLE0000000000008,4349.0,[#11] #VEHICLE0000000000009,4513.0,[#11] #VEHICLE0000000000010,3327.0,[#11] #VEHICLE0000000000011,3191.0,[#11] #VEHICLE0000000000012,4007.0,[#11] #VEHICLE0000000000013,4561.0,[#11] #VEHICLE0000000000014,2361.0,[#11] #VEHICLE0000000000015,3819.0,[#11] #VEHICLE0000000000016,3291.0
[#12] #VEHICLE0000000000001,3750.0,[#12] #VEHICLE0000000000002,3532.0,[#12] #VEHICLE0000000000003,2880.0,[#12] #VEHICLE0000000000004,3792.0,[#12] #VEHICLE0000000000005,4197.0,[#12] #VEHICLE0000000000006,3980.0,[#12] #VEHICLE0000000000007,4377.0,[#12] #VEHICLE0000000000008,4423.0,[#12] #VEHICLE0000000000009,4649.0,[#12] #VEHICLE0000000000010,3678.0,[#12] #VEHICLE0000000000011,3237.0,[#12] #VEHICLE0000000000012,3483.0,[#12] #VEHICLE0000000000013,4110.0,[#12] #VEHICLE0000000000014,3901.0,[#12] #VEHICLE0000000000015,3391.0,[#12] #VEHICLE0000000000016,4631.0
[#13] #VEHICLE0000000000001,4173.0,[#13] #VEHICLE0000000000002,5448.0,[#13] #VEHICLE0000000000003,3812.0,[#13] #VEHICLE0000000000004,4155.0,[#13] #VEHICLE0000000000005,4630.0,[#13] #VEHICLE0000000000006,4708.0,[#13] #VEHICLE0000000000007,4896.0,[#13] #VEHICLE0000000000008,4562.0,[#13] #VEHICLE0000000000009,4351.0,[#13] #VEHICLE0000000000010,3491.0,[#13] #VEHICLE0000000000011,4166.0,[#13] #VEHICLE0000000000012,4510.0,[#13] #VEHICLE0000000000013,4670.0,[#13] #VEHICLE0000000000014,3488.0,[#13] #VEHICLE0000000000015,3809.0,[#13] #VEHICLE0000000000016,3712.0
[#14] #VEHICLE0000000000001,4435.0,[#14] #VEHICLE0000000000002,4308.0,[#14] #VEHICLE0000000000003,4298.0,[#14] #VEHICLE0000000000004,4913.0,[#14] #VEHICLE0000000000005,3946.0,[#14] #VEHICLE0000000000006,3474.0,[#14] #VEHICLE0000000000007,4976.0,[#14] #VEHICLE0000000000008,3989.0,[#14] #VEHICLE0000000000009,3560.0,[#14] #VEHICLE0000000000010,3623.0,[#14] #VEHICLE0000000000011,4047.0,[#14] #VEHICLE0000000000012,3980.0,[#14] #VEHICLE0000000000013,3847.0,[#14] #VEHICLE0000000000014,3948.0,[#14] #VEHICLE0000000000015,3550.0,[#14] #VEHICLE0000000000016,3824.0
[#15] #VEHICLE0000000000001,4771.0,[#15] #VEHICLE0000000000002,4554.0,[#15] #VEHICLE0000000000003,4175.0,[#15] #VEHICLE0000000000004,5038.0,[#15] #VEHICLE0000000000005,5202.0,[#15] #VEHICLE0000000000006,4482.0,[#15] #VEHICLE0000000000007,5070.0,[#15] #VEHICLE0000000000008,5425.0,[#15] #VEHICLE0000000000009,4482.0,[#15] #VEHICLE0000000000010,4936.0,[#15] #VEHICLE0000000000011,4540.0,[#15] #VEHICLE0000000000012,4859.0,[#15] #VEHICLE0000000000013,4362.0,[#15] #VEHICLE0000000000014,3423.0,[#15] #VEHICLE0000000000015,4452.0,[#15] #VEHICLE0000000000016,4296.0
[#16] #VEHICLE0000000000001,4534.0,[#16] #VEHICLE0000000000002,3108.0,[#16] #VEHICLE0000000000003,3366.0,[#16] #VEHICLE0000000000004,3965.0,[#16] #VEHICLE0000000000005,3110.0,[#16] #VEHICLE0000000000006,3577.0,[#16] #VEHICLE0000000000007,4359.0,[#16] #VEHICLE0000000000008,3970.0,[#16] #VEHICLE0000000000009,4352.0,[#16] #VEHICLE0000000000010,4138.0,[#16] #VEHICLE0000000000011,3902.0,[#16] #VEHICLE0000000000012,4173.0,[#16] #VEHICLE0000000000013,3880.0,[#16] #VEHICLE0000000000014,4386.0,[#16] #VEHICLE0000000000015,4611.0,[#16] #VEHICLE0000000000016,4130.0
[#17] #VEHICLE0000000000001,3805.0,[#17] #VEHICLE0000000000002,4597.0,[#17] #VEHICLE0000000000003,4278.0,[#17] #VEHICLE0000000000004,3297.0,[#17] #VEHICLE0000000000005,4003.0,[#17] #VEHICLE0000000000006,3226.0,[#17] #VEHICLE0000000000007,3756.0,[#17] #VEHICLE0000000000008,3866.0,[#17] #VEHICLE0000000000009,3762.0,[#17] #VEHICLE0000000000010,4242.0,[#17] #VEHICLE0000000000011,3372.0,[#17] #VEHICLE0000000000012,3978.0,[#17] #VEHICLE0000000000013,4096.0,[#17] #VEHICLE0000000000014,2578.0,[#17] #VEHICLE0000000000015,3039.0,[#17] #VEHICLE0000000000016,4967.0
[#18] #VEHICLE0000000000001,3853.0,[#18] #VEHICLE0000000000002,4780.0,[#18] #VEHICLE0000000000003,4028.0,[#18] #VEHICLE0000000000004,5109.0,[#18] #VEHICLE0000000000005,3597.0,[#18] #VEHICLE0000000000006,3009.0,[#18] #VEHICLE0000000000007,4203.0,[#18] #VEHICLE0000000000008,4565.0,[#18] #VEHICLE0000000000009,4803.0,[#18] #VEHICLE0000000000010,4661.0,[#18] #VEHICLE0000000000011,4439.0,[#18] #VEHICLE0000000000012,4006.0,[#18] #VEHICLE0000000000013,5057.0,[#18] #VEHICLE0000000000014,3435.0,[#18] #VEHICLE0000000000015,4732.0,[#18] #VEHICLE0000000000016,3714.0
[#19] #VEHICLE0000000000001,3852.0,[#19] #VEHICLE0000000000002,3613.0,[#19] #VEHICLE0000000000003,4620.0,[#19] #VEHICLE0000000000004,3249.0,[#19] #VEHICLE0000000000005,4480.0,[#19] #VEHICLE0000000000006,3242.0,[#19] #VEHICLE0000000000007,4207.0,[#19] #VEHICLE0000000000008,3046.0,[#19] #VEHICLE0000000000009,4425.0,[#19] #VEHICLE0000000000010,3684.0,[#19] #VEHICLE0000000000011,3558.0,[#19] #VEHICLE0000000000012,2730.0,[#19] #VEHICLE0000000000013,3591.0,[#19] #VEHICLE0000000000014,2803.0,[#19] #VEHICLE0000000000015,4273.0,[#19] #VEHICLE0000000000016,3191.0
[#20] #VEHICLE0000000000001,3775.0,[#20] #VEHICLE0000000000002,5116.0,[#20] #VEHICLE0000000000003,4394.0,[#20] #VEHICLE0000000000004,3037.0,[#20] #VEHICLE0000000000005,4437.0,[#20] #VEHICLE0000000000006,3206.0,[#20] #VEHICLE0000000000007,3384.0,[#20] #VEHICLE0000000000008,3724.0,[#20] #VEHICLE0000000000009,3814.0,[#20] #VEHICLE0000000000010,4118.0,[#20] #VEHICLE0000000000011,3916.0,[#20] #VEHICLE0000000000012,4634.0,[#20] #VEHICLE0000000000013,4355.0,[#20] #VEHICLE0000000000014,4766.0,[#20] #VEHICLE0000000000015,4745.0,[#20] #VEHICLE0000000000016,4430.0
[#21] #VEHICLE0000000000001,3909.0,[#21] #VEHICLE0000000000002,4154.0,[#21] #VEHICLE0000000000003,3109.0,[#21] #VEHICLE0000000000004,4557.0,[#21] #VEHICLE0000000000005,3838.0,[#21] #VEHICLE0000000000006,3706.0,[#21] #VEHICLE0000000000007,4115.0,[#21] #VEHICLE0000000000008,3221.0,[#21] #VEHICLE0000000000009,3754.0,[#21] #VEHICLE0000000000010,3645.0,[#21] #VEHICLE0000000000011,3633.0,[#21] #VEHICLE0000000000012,3600.0,[#21] #VEHICLE0000000000013,4195.0,[#21] #VEHICLE0000000000014,3180.0,[#21] #VEHICLE0000000000015,4417.0,[#21] #VEHICLE0000000000016,2704.0
[#22] #VEHICLE0000000000001,4005.0,[#22] #VEHICLE0000000000002,5001.0,[#22] #VEHICLE0000000000003,5105.0,[#22] #VEHICLE0000000000004,4084.0,[#22] #VEHICLE0000000000005,4071.0,[#22] #VEHICLE0000000000006,3484.0,[#22] #VEHICLE0000000000007,4757.0,[#22] #VEHICLE0000000000008,4156.0,[#22] #VEHICLE0000000000009,3204.0,[#22] #VEHICLE0000000000010,4014.0,[#22] #VEHICLE0000000000011,3248.0,[#22] #VEHICLE0000000000012,4035.0,[#22] #VEHICLE0000000000013,4994.0,[#22] #VEHICLE0000000000014,3695.0,[#22] #VEHICLE0000000000015,4331.0,[#22] #VEHICLE0000000000016,3531.0
[#23] #VEHICLE0000000000001,5111.0,[#23] #VEHICLE0000000000002,4750.0,[#23] #VEHICLE0000000000003,4260.0,[#23] #VEHICLE0000000000004,3710.0,[#23] #VEHICLE0000000000005,4714.0,[#23] #VEHICLE0000000000006,3126.0,[#23] #VEHICLE0000000000007,4396.0,[#23] #VEHICLE0000000000008,4870.0,[#23] #VEHICLE0000000000009,4092.0,[#23] #VEHICLE0000000000010,3394.0,[#23] #VEHICLE0000000000011,3878.0,[#23] #VEHICLE0000000000012,3268.0,[#23] #VEHICLE0000000000013,3989.0,[#23] #VEHICLE0000000000014,3172.0,[#23] #VEHICLE0000000000015,4379.0,[#23] #VEHICLE0000000000016,3669.0
[#24] #VEHICLE0000000000001,5287.0,[#24] #VEHICLE0000000000002,4250.0,[#24] #VEHICLE0000000000003,4008.0,[#24] #VEHICLE0000000000004,3550.0,[#24] #VEHICLE0000000000005,4393.0,[#24] #VEHICLE0000000000006,4026.0,[#24] #VEHICLE0000000000007,5155.0,[#24] #VEHICLE0000000000008,4715.0,[#24] #VEHICLE0000000000009,5296.0,[#24] #VEHICLE0000000000010,4220.0,[#24] #VEHICLE0000000000011,3674.0,[#24] #VEHICLE0000000000012,4221.0,[#24] #VEHICLE0000000000013,4826.0,[#24] #VEHICLE0000000000014,3704.0,[#24] #VEHICLE0000000000015,4159.0,[#24] #VEHICLE0000000000016,3467.0
[#25] #VEHICLE0000000000001,4457.0,[#25] #VEHICLE0000000000002,3478.0,[#25] #VEHICLE0000000000003,3430.0,[#25] #VEHICLE0000000000004,4136.0,[#25] #VEHICLE0000000000005,3958.0,[#25] #VEHICLE0000000000006,3175.0,[#25] #VEHICLE0000000000007,4643.0,[#25] #VEHICLE0000000000008,5359.0,[#25] #VEHICLE0000000000009,3808.0,[#25] #VEHICLE0000000000010,4718.0,[#25] #VEHICLE0000000000011,3151.0,[#25] #VEHICLE0000000000012,3800.0,[#25] #VEHICLE0000000000013,4867.0,[#25] #VEHICLE0000000000014,4191.0,[#25] #VEHICLE0000000000015,4243.0,[#25] #VEHICLE0000000000016,4050.0
[#26] #VEHICLE0000000000001,2713.0,[#26] #VEHICLE0000000000002,2409.0,[#26] #VEHICLE0000000000003,3631.0,[#26] #VEHICLE0000000000004,3304.0,[#26] #VEHICLE0000000000005,3321.0,[#26] #VEHICLE0000000000006,3522.0,[#26] #VEHICLE0000000000007,3204.0,[#26] #VEHICLE0000000000008,4394.0,[#26] #VEHICLE0000000000009,4085.0,[#26] #VEHICLE0000000000010,3838.0,[#26] #VEHICLE0000000000011,3319.0,[#26] #VEHICLE0000000000012,4245.0,[#26] #VEHICLE0000000000013,4096.0,[#26] #VEHICLE0000000000014,4090.0,[#26] #VEHICLE0000000000015,4190.0,[#26] #VEHICLE0000000000016,4542.0
[#27] #VEHICLE0000000000001,5063.0,[#27] #VEHICLE0000000000002,4915.0,[#27] #VEHICLE0000000000003,3563.0,[#27] #VEHICLE0000000000004,3795.0,[#27] #VEHICLE0000000000005,4780.0,[#27] #VEHICLE0000000000006,3489.0,[#27] #VEHICLE0000000000007,4301.0,[#27] #VEHICLE0000000000008,4057.0,[#27] #VEHICLE0000000000009,4728.0,[#27] #VEHICLE0000000000010,4645.0,[#27] #VEHICLE0000000000011,4538.0,[#27] #VEHICLE0000000000012,4333.0,[#27] #VEHICLE0000000000013,5008.0,[#27] #VEHICLE0000000000014,5094.0,[#27] #VEHICLE0000000000015,3983.0,[#27] #VEHICLE0000000000016,4947.0
[#28] #VEHICLE0000000000001,4537.0,[#28] #VEHICLE0000000000002,3136.0,[#28] #VEHICLE0000000000003,3712.0,[#28] #VEHICLE0000000000004,2420.0,[#28] #VEHICLE0000000000005,4265.0,[#28] #VEHICLE0000000000006,2337.0,[#28] #VEHICLE0000000000007,4246.0,[#28] #VEHICLE0000000000008,4491.0,[#28] #VEHICLE0000000000009,3073.0,[#28] #VEHICLE0000000000010,3175.0,[#28] #VEHICLE0000000000011,3687.0,[#28] #VEHICLE0000000000012,4497.0,[#28] #VEHICLE0000000000013,4856.0,[#28] #VEHICLE0000000000014,3019.0,[#28] #VEHICLE0000000000015,4372.0,[#28] #VEHICLE0000000000016,3028.0
[#29] #VEHICLE0000000000001,4005.0,[#29] #VEHICLE0000000000002,4419.0,[#29] #VEHICLE0000000000003,3933.0,[#29] #VEHICLE0000000000004,3051.0,[#29] #VEHICLE0000000000005,4257.0,[#29] #VEHICLE0000000000006,3146.0,[#29] #VEHICLE0000000000007,3584.0,[#29] #VEHICLE0000000000008,3987.0,[#29] #VEHICLE0000000000009,4236.0,[#29] #VEHICLE0000000000010,5050.0,[#29] #VEHICLE0000000000011,3321.0,[#29] #VEHICLE0000000000012,3851.0,[#29] #VEHICLE0000000000013,4264.0,[#29] #VEHICLE0000000000014,3708.0,[#29] #VEHICLE0000000000015,4557.0,[#29] #VEHICLE0000000000016,2954.0
[#30] #VEHICLE0000000000001,4252.0,[#30] #VEHICLE0000000000002,3873.0,[#30] #VEHICLE0000000000003,4412.0,[#30] #VEHICLE0000000000004,4197.0,[#30] #VEHICLE0000000000005,4333.0,[#30] #VEHICLE0000000000006,4086.0,[#30] #VEHICLE0000000000007,3605.0,[#30] #VEHICLE0000000000008,3455.0,[#30] #VEHICLE0000000000009,3086.0,[#30] #VEHICLE0000000000010,2491.0,[#30] #VEHICLE0000000000011,4173.0,[#30] #VEHICLE0000000000012,3910.0,[#30] #VEHICLE0000000000013,4032.0,[#30] #VEHICLE0000000000014,2647.0,[#30] #VEHICLE0000000000015,3312.0,[#30] #VEHICLE0000000000016,3731.0
