[#12] #VEHICLE0000000000001,2957.0,[#12] #VEHICLE0000000000002,3269.0,[#12] #VEHICLE0000000000003,3129.0,[#12] #VEHICLE0000000000004,2809.0,[#12] #VEHICLE0000000000005,2020.0,[#12] #VEHICLE0000000000006,2488.0,[#12] #VEHICLE0000000000007,2889.0,[#12] #VEHICLE0000000000008,2433.0,[#12] #VEHICLE0000000000009,3924.0,[#12] #VEHICLE0000000000010,2684.0,[#12] #VEHICLE0000000000011,2887.0,[#12] #VEHICLE0000000000012,3345.0,[#12] #VEHICLE0000000000013,4030.0,[#12] #VEHICLE0000000000014,2350.0,[#12] #VEHICLE0000000000015,2813.0,[#12] #VEHICLE0000000000016,2903.0,[#12] #VEHICLE0000000000017,2650.0,[#12] #VEHICLE0000000000018,2309.0,[#12] #VEHICLE0000000000019,1624.0,[#12] #VEHICLE0000000000020,2478.0
[#13] #VEHICLE0000000000001,3079.0,[#13] #VEHICLE0000000000002,4257.0,[#13] #VEHICLE0000000000003,3203.0,[#13] #VEHICLE0000000000004,2622.0,[#13] #VEHICLE0000000000005,2429.0,[#13] #VEHICLE0000000000006,2755.0,[#13] #VEHICLE0000000000007,2495.0,[#13] #VEHICLE0000000000008,2267.0,[#13] #VEHICLE0000000000009,2562.0,[#13] #VEHICLE0000000000010,2427.0,[#13] #VEHICLE0000000000011,2478.0,[#13] #VEHICLE0000000000012,2327.0,[#13] #VEHICLE0000000000013,2859.0,[#13] #VEHICLE0000000000014,2389.0,[#13] #VEHICLE0000000000015,3494.0,[#13] #VEHICLE0000000000016,3652.0,[#13] #VEHICLE0000000000017,2142.0,[#13] #VEHICLE0000000000018,2766.0,[#13] #VEHICLE0000000000019,1414.0,[#13] #VEHICLE0000000000020,2967.0
[#14] #VEHICLE0000000000001,3631.0,[#14] #VEHICLE0000000000002,4210.0,[#14] #VEHICLE0000000000003,3176.0,[#14] #VEHICLE0000000000004,2599.0,[#14] #VEHICLE0000000000005,3010.0,[#14] #VEHICLE0000000000006,3128.0,[#14] #VEHICLE0000000000007,3935.0,[#14] #VEHICLE0000000000008,3254.0,[#14] #VEHICLE0000000000009,2756.0,[#14] #VEHICLE0000000000010,2443.0,[#14] #VEHICLE0000000000011,2649.0,[#14] #VEHICLE0000000000012,3676.0,[#14] #VEHICLE0000000000013,2483.0,[#14] #VEHICLE0000000000014,902.0,[#14] #VEHICLE0000000000015,2494.0,[#14] #VEHICLE0000000000016,2188.0,[#14] #VEHICLE0000000000017,2563.0,[#14] #VEHICLE0000000000018,2856.0,[#14] #VEHICLE0000000000019,1847.0,[#14] #VEHICLE0000000000020,2184.0
[#15] #VEHICLE0000000000001,2291.0,[#15] #VEHICLE0000000000002,3053.0,[#15] #VEHICLE0000000000003,2720.0,[#15] #VEHICLE0000000000004,2359.0,[#15] #VEHICLE0000000000005,3520.0,[#15] #VEHICLE0000000000006,2525.0,[#15] #VEHICLE0000000000007,2677.0,[#15] #VEHICLE0000000000008,2648.0,[#15] #VEHICLE0000000000009,2766.0,[#15] #VEHICLE0000000000010,3524.0,[#15] #VEHICLE0000000000011,3190.0,[#15] #VEHICLE0000000000012,3074.0,[#15] #VEHICLE0000000000013,2546.0,[#15] #VEHICLE0000000000014,2291.0,[#15] #VEHICLE0000000000015,3374.0,[#15] #VEHICLE0000000000016,2877.0,[#15] #VEHICLE0000000000017,2818.0,[#15] #VEHICLE0000000000018,2879.0,[#15] #VEHICLE0000000000019,1690.0,[#15] #VEHICLE0000000000020,1964.0
[#16] #VEHICLE0000000000001,2817.0,[#16] #VEHICLE0000000000002,2592.0,[#16] #VEHICLE0000000000003,3222.0,[#16] #VEHICLE0000000000004,2621.0,[#16] #VEHICLE0000000000005,2573.0,[#16] #VEHICLE0000000000006,2812.0,[#16] #VEHICLE0000000000007,2536.0,[#16] #VEHICLE0000000000008,4350.0,[#16] #VEHICLE0000000000009,3272.0,[#16] #VEHICLE0000000000010,2395.0,[#16] #VEHICLE0000000000011,2469.0,[#16] #VEHICLE0000000000012,2832.0,[#16] #VEHICLE0000000000013,3119.0,[#16] #VEHICLE0000000000014,2313.0,[#16] #VEHICLE0000000000015,2687.0,[#16] #VEHICLE0000000000016,2314.0,[#16] #VEHICLE0000000000017,3661.0,[#16] #VEHICLE0000000000018,2405.0,[#16] #VEHICLE0000000000019,2755.0,[#16] #VEHICLE0000000000020,2203.0
[#17] #VEHICLE0000000000001,2795.0,[#17] #VEHICLE0000000000002,3817.0,[#17] #VEHICLE0000000000003,2503.0,[#17] #VEHICLE0000000000004,3281.0,[#17] #VEHICLE0000000000005,3310.0,[#17] #VEHICLE0000000000006,2815.0,[#17] #VEHICLE0000000000007,3325.0,[#17] #VEHICLE0000000000008,3093.0,[#17] #VEHICLE0000000000009,2686.0,[#17] #VEHICLE0000000000010,3055.0,[#17] #VEHICLE0000000000011,1977.0,[#17] #VEHICLE0000000000012,2855.0,[#17] #VEHICLE0000000000013,4215.0,[#17] #VEHICLE0000000000014,2189.0,[#17] #VEHICLE0000000000015,2486.0,[#17] #VEHICLE0000000000016,2499.0,[#17] #VEHICLE0000000000017,2902.0,[#17] #VEHICLE0000000000018,3015.0,[#17] #VEHICLE0000000000019,2000.0,[#17] #VEHICLE0000000000020,1920.0
[#18] #VEHICLE0000000000001,2404.0,[#18] #VEHICLE0000000000002,2646.0,[#18] #VEHICLE0000000000003,2895.0,[#18] #VEHICLE0000000000004,2761.0,[#18] #VEHICLE0000000000005,2798.0,[#18] #VEHICLE0000000000006,3020.0,[#18] #VEHICLE0000000000007,2669.0,[#18] #VEHICLE0000000000008,2310.0,[#18] #VEHICLE0000000000009,3448.0,[#18] #VEHICLE0000000000010,3085.0,[#18] #VEHICLE0000000000011,2950.0,[#18] #VEHICLE0000000000012,3465.0,[#18] #VEHICLE0000000000013,2811.0,[#18] #VEHICLE0000000000014,2482.0,[#18] #VEHICLE0000000000015,3565.0,[#18] #VEHICLE0000000000016,2277.0,[#18] #VEHICLE0000000000017,2348.0,[#18] #VEHICLE0000000000018,2798.0,[#18] #VEHICLE0000000000019,1538.0,[#18] #VEHICLE0000000000020,2387.0
[#19] #VEHICLE0000000000001,2714.0,[#19] #VEHICLE0000000000002,2534.0,[#19] #VEHICLE0000000000003,2373.0,[#19] #VEHICLE0000000000004,2665.0,[#19] #VEHICLE0000000000005,2767.0,[#19] #VEHICLE0000000000006,2361.0,[#19] #VEHICLE0000000000007,2799.0,[#19] #VEHICLE0000000000008,3368.0,[#19] #VEHICLE0000000000009,2930.0,[#19] #VEHICLE0000000000010,3890.0,[#19] #VEHICLE0000000000011,2252.0,[#19] #VEHICLE0000000000012,2661.0,[#19] #VEHICLE0000000000013,3636.0,[#19] #VEHICLE0000000000014,2471.0,[#19] #VEHICLE0000000000015,2663.0,[#19] #VEHICLE0000000000016,2065.0,[#19] #VEHICLE0000000000017,2610.0,[#19] #VEHICLE0000000000018,2728.0,[#19] #VEHICLE0000000000019,1497.0,[#19] #VEHICLE0000000000020,2559.0
[#20] #VEHICLE0000000000001,2213.0,[#20] #VEHICLE0000000000002,2987.0,[#20] #VEHICLE0000000000003,2816.0,[#20] #VEHICLE0000000000004,2541.0,[#20] #VEHICLE0000000000005,2834.0,[#20] #VEHICLE0000000000006,2636.0,[#20] #VEHICLE0000000000007,2894.0,[#20] #VEHICLE0000000000008,2311.0,[#20] #VEHICLE0000000000009,3821.0,[#20] #VEHICLE0000000000010,3015.0,[#20] #VEHICLE0000000000011,2623.0,[#20] #VEHICLE0000000000012,2409.0,[#20] #VEHICLE0000000000013,2701.0,[#20] #VEHICLE0000000000014,3095.0,[#20] #VEHICLE0000000000015,2225.0,[#20] #VEHICLE0000000000016,2359.0,[#20] #VEHICLE0000000000017,2344.0,[#20] #VEHICLE0000000000018,1701.0,[#20] #VEHICLE0000000000019,2434.0,[#20] #VEHICLE0000000000020,1995.0
[#21] #VEHICLE0000000000001,2484.0,[#21] #VEHICLE0000000000002,3072.0,[#21] #VEHICLE0000000000003,3995.0,[#21] #VEHICLE0000000000004,2273.0,[#21] #VEHICLE0000000000005,2240.0,[#21] #VEHICLE0000000000006,2790.0,[#21] #VEHICLE0000000000007,4030.0,[#21] #VEHICLE0000000000008,2671.0,[#21] #VEHICLE0000000000009,3592.0,[#21] #VEHICLE0000000000010,3142.0,[#21] #VEHICLE0000000000011,2632.0,[#21] #VEHICLE0000000000012,3884.0,[#21] #VEHICLE0000000000013,3259.0,[#21] #VEHICLE0000000000014,2693.0,[#21] #VEHICLE0000000000015,2748.0,[#21] #VEHICLE0000000000016,2624.0,[#21] #VEHICLE0000000000017,2135.0,[#21] #VEHICLE0000000000018,2950.0,[#21] #VEHICLE0000000000019,1515.0,[#21] #VEHICLE0000000000020,1995.0
[#22] #VEHICLE0000000000001,2607.0,[#22] #VEHICLE0000000000002,2006.0,[#22] #VEHICLE0000000000003,3207.0,[#22] #VEHICLE0000000000004,2218.0,[#22] #VEHICLE0000000000005,2319.0,[#22] #VEHICLE0000000000006,2724.0,[#22] #VEHICLE0000000000007,3477.0,[#22] #VEHICLE0000000000008,3550.0,[#22] #VEHICLE0000000000009,2845.0,[#22] #VEHICLE0000000000010,3464.0,[#22] #VEHICLE0000000000011,2624.0,[#22] #VEHICLE0000000000012,2500.0,[#22] #VEHICLE0000000000013,3958.0,[#22] #VEHICLE0000000000014,1908.0,[#22] #VEHICLE0000000000015,2807.0,[#22] #VEHICLE0000000000016,2288.0,[#22] #VEHICLE0000000000017,2603.0,[#22] #VEHICLE0000000000018,2570.0,[#22] #VEHICLE0000000000019,1555.0,[#22] #VEHICLE0000000000020,2040.0
[#23] #VEHICLE0000000000001,2585.0,[#23] #VEHICLE0000000000002,2147.0,[#23] #VEHICLE0000000000003,3075.0,[#23] #VEHICLE0000000000004,3170.0,[#23] #VEHICLE0000000000005,2578.0,[#23] #VEHICLE0000000000006,3468.0,[#23] #VEHICLE0000000000007,2749.0,[#23] #VEHICLE0000000000008,2764.0,[#23] #VEHICLE0000000000009,2933.0,[#23] #VEHICLE0000000000010,2430.0,[#23] #VEHICLE0000000000011,2806.0,[#23] #VEHICLE0000000000012,2632.0,[#23] #VEHICLE0000000000013,3618.0,[#23] #VEHICLE0000000000014,2058.0,[#23] #VEHICLE0000000000015,3479.0,[#23] #VEHICLE0000000000016,4082.0,[#23] #VEHICLE0000000000017,3291.0,[#23] #VEHICLE0000000000018,2658.0,[#23] #VEHICLE0000000000019,3157.0,[#23] #VEHICLE0000000000020,1202.0
[#24] #VEHICLE0000000000001,3132.0,[#24] #VEHICLE0000000000002,2489.0,[#24] #VEHICLE0000000000003,3388.0,[#24] #VEHICLE0000000000004,2879.0,[#24] #VEHICLE0000000000005,2880.0,[#24] #VEHICLE0000000000006,3137.0,[#24] #VEHICLE0000000000007,2469.0,[#24] #VEHICLE0000000000008,3344.0,[#24] #VEHICLE0000000000009,2612.0,[#24] #VEHICLE0000000000010,4314.0,[#24] #VEHICLE0000000000011,2732.0,[#24] #VEHICLE0000000000012,2764.0,[#24] #VEHICLE0000000000013,2526.0,[#24] #VEHICLE0000000000014,2059.0,[#24] #VEHICLE0000000000015,2492.0,[#24] #VEHICLE0000000000016,3162.0,[#24] #VEHICLE0000000000017,2755.0,[#24] #VEHICLE0000000000018,2300.0,[#24] #VEHICLE0000000000019,1630.0,[#24] #VEHICLE0000000000020,1595.0
[#25] #VEHICLE0000000000001,2237.0,[#25] #VEHICLE0000000000002,3086.0,[#25] #VEHICLE0000000000003,3059.0,[#25] #VEHICLE0000000000004,2418.0,[#25] #VEHICLE0000000000005,2406.0,[#25] #VEHICLE0000000000006,2333.0,[#25] #VEHICLE0000000000007,4103.0,[#25] #VEHICLE0000000000008,3135.0,[#25] #VEHICLE0000000000009,3427.0,[#25] #VEHICLE0000000000010,3139.0,[#25] #VEHICLE0000000000011,2678.0,[#25] #VEHICLE0000000000012,2881.0,[#25] #VEHICLE0000000000013,2516.0,[#25] #VEHICLE0000000000014,2321.0,[#25] #VEHICLE0000000000015,3323.0,[#25] #VEHICLE0000000000016,2134.0,[#25] #VEHICLE0000000000017,2166.0,[#25] #VEHICLE0000000000018,2746.0,[#25] #VEHICLE0000000000019,2758.0,[#25] #VEHICLE0000000000020,2148.0
[#26] #VEHICLE0000000000001,2850.0,[#26] #VEHICLE0000000000002,2048.0,[#26] #VEHICLE0000000000003,3199.0,[#26] #VEHICLE0000000000004,3842.0,[#26] #VEHICLE0000000000005,3085.0,[#26] #VEHICLE0000000000006,2724.0,[#26] #VEHICLE0000000000007,2855.0,[#26] #VEHICLE0000000000008,3545.0,[#26] #VEHICLE0000000000009,2242.0,[#26] #VEHICLE0000000000010,2717.0,[#26] #VEHICLE0000000000011,2573.0,[#26] #VEHICLE0000000000012,2902.0,[#26] #VEHICLE0000000000013,3891.0,[#26] #VEHICLE0000000000014,2291.0,[#26] #VEHICLE0000000000015,3019.0,[#26] #VEHICLE0000000000016,2506.0,[#26] #VEHICLE0000000000017,1712.0,[#26] #VEHICLE0000000000018,3582.0,[#26] #VEHICLE0000000000019,3334.0,[#26] #VEHICLE0000000000020,1220.0
[#27] #VEHICLE0000000000001,3037.0,[#27] #VEHICLE0000000000002,3198.0,[#27] #VEHICLE0000000000003,2155.0,[#27] #VEHICLE0000000000004,2526.0,[#27] #VEHICLE0000000000005,2705.0,[#27] #VEHICLE0000000000006,2574.0,[#27] #VEHICLE0000000000007,3236.0,[#27] #VEHICLE0000000000008,2549.0,[#27] #VEHICLE0000000000009,2484.0,[#27] #VEHICLE0000000000010,2970.0,[#27] #VEHICLE0000000000011,2717.0,[#27] #VEHICLE0000000000012,2232.0,[#27] #VEHICLE0000000000013,2695.0,[#27] #VEHICLE0000000000014,2291.0,[#27] #VEHICLE0000000000015,2773.0,[#27] #VEHICLE0000000000016,2978.0,[#27] #VEHICLE0000000000017,3014.0,[#27] #VEHICLE0000000000018,2157.0,[#27] #VEHICLE0000000000019,2478.0,[#27] #VEHICLE0000000000020,2037.0
[#28] #VEHICLE0000000000001,3080.0,[#28] #VEHICLE0000000000002,2494.0,[#28] #VEHICLE0000000000003,3281.0,[#28] #VEHICLE0000000000004,4177.0,[#28] #VEHICLE0000000000005,3783.0,[#28] #VEHICLE0000000000006,3012.0,[#28] #VEHICLE0000000000007,2750.0,[#28] #VEHICLE0000000000008,2963.0,[#28] #VEHICLE0000000000009,2697.0,[#28] #VEHICLE0000000000010,3164.0,[#28] #VEHICLE0000000000011,2251.0,[#28] #VEHICLE0000000000012,3230.0,[#28] #VEHICLE0000000000013,3175.0,[#28] #VEHICLE0000000000014,2652.0,[#28] #VEHICLE0000000000015,2516.0,[#28] #VEHICLE0000000000016,2121.0,[#28] #VEHICLE0000000000017,2169.0,[#28] #VEHICLE0000000000018,1810.0,[#28] #VEHICLE0000000000019,1076.0,[#28] #VEHICLE0000000000020,1431.0
[#29] #VEHICLE0000000000001,1826.0,[#29] #VEHICLE0000000000002,3752.0,[#29] #VEHICLE0000000000003,2606.0,[#29] #VEHICLE0000000000004,2359.0,[#29] #VEHICLE0000000000005,3116.0,[#29] #VEHICLE0000000000006,2452.0,[#29] #VEHICLE0000000000007,2699.0,[#29] #VEHICLE0000000000008,3721.0,[#29] #VEHICLE0000000000009,2364.0,[#29] #VEHICLE0000000000010,2308.0,[#29] #VEHICLE0000000000011,1896.0,[#29] #VEHICLE0000000000012,2668.0,[#29] #VEHICLE0000000000013,3039.0,[#29] #VEHICLE0000000000014,2553.0,[#29] #VEHICLE0000000000015,2618.0,[#29] #VEHICLE0000000000016,3026.0,[#29] #VEHICLE0000000000017,2251.0,[#29] #VEHICLE0000000000018,2222.0,[#29] #VEHICLE0000000000019,1438.0,[#29] #VEHICLE0000000000020,1794.0
[#30] #VEHICLE0000000000001,2868.0,[#30] #VEHICLE0000000000002,2072.0,[#30] #VEHICLE0000000000003,3277.0,[#30] #VEHICLE0000000000004,4094.0,[#30] #VEHICLE0000000000005,2996.0,[#30] #VEHICLE0000000000006,2566.0,[#30] #VEHICLE0000000000007,2967.0,[#30] #VEHICLE0000000000008,2604.0,[#30] #VEHICLE0000000000009,3714.0,[#30] #VEHICLE0000000000010,3181.0,[#30] #VEHICLE0000000000011,2862.0,[#30] #VEHICLE0000000000012,2830.0,[#30] #VEHICLE0000000000013,4287.0,[#30] #VEHICLE0000000000014,2620.0,[#30] #VEHICLE0000000000015,2972.0,[#30] #VEHICLE0000000000016,2917.0,[#30] #VEHICLE0000000000017,3026.0,[#30] #VEHICLE0000000000018,1590.0,[#30] #VEHICLE0000000000019,3020.0,[#30] #VEHICLE0000000000020,2357.0
