[#21] #VEHICLE0000000000001,3493.0,[#21] #VEHICLE0000000000002,3116.0,[#21] #VEHICLE0000000000003,3270.0,[#21] #VEHICLE0000000000004,3738.0,[#21] #VEHICLE0000000000005,3668.0,[#21] #VEHICLE0000000000006,3347.0,[#21] #VEHICLE0000000000007,2954.0,[#21] #VEHICLE0000000000008,2479.0,[#21] #VEHICLE0000000000009,4040.0,[#21] #VEHICLE0000000000010,3082.0,[#21] #VEHICLE0000000000011,2209.0,[#21] #VEHICLE0000000000012,2958.0,[#21] #VEHICLE0000000000013,3951.0,[#21] #VEHICLE0000000000014,4080.0,[#21] #VEHICLE0000000000015,3859.0,[#21] #VEHICLE0000000000016,3515.0,[#21] #VEHICLE0000000000017,1651.0,[#21] #VEHICLE0000000000018,2162.0
[#22] #VEHICLE0000000000001,4167.0,[#22] #VEHICLE0000000000002,3515.0,[#22] #VEHICLE0000000000003,2751.0,[#22] #VEHICLE0000000000004,3381.0,[#22] #VEHICLE0000000000005,3547.0,[#22] #VEHICLE0000000000006,2788.0,[#22] #VEHICLE0000000000007,2498.0,[#22] #VEHICLE0000000000008,3279.0,[#22] #VEHICLE0000000000009,3930.0,[#22] #VEHICLE0000000000010,4230.0,[#22] #VEHICLE0000000000011,2371.0,[#22] #VEHICLE0000000000012,3271.0,[#22] #VEHICLE0000000000013,3366.0,[#22] #VEHICLE0000000000014,3047.0,[#22] #VEHICLE0000000000015,3834.0,[#22] #VEHICLE0000000000016,3393.0,[#22] #VEHICLE0000000000017,2135.0,[#22] #VEHICLE0000000000018,3627.0
[#23] #VEHICLE0000000000001,2467.0,[#23] #VEHICLE0000000000002,4334.0,[#23] #VEHICLE0000000000003,3293.0,[#23] #VEHICLE0000000000004,1655.0,[#23] #VEHICLE0000000000005,3454.0,[#23] #VEHICLE0000000000006,3600.0,[#23] #VEHICLE0000000000007,3635.0,[#23] #VEHICLE0000000000008,3767.0,[#23] #VEHICLE0000000000009,4024.0,[#23] #VEHICLE0000000000010,2757.0,[#23] #VEHICLE0000000000011,2597.0,[#23] #VEHICLE0000000000012,2412.0,[#23] #VEHICLE0000000000013,4438.0,[#23] #VEHICLE0000000000014,3938.0,[#23] #VEHICLE0000000000015,2811.0,[#23] #VEHICLE0000000000016,3596.0,[#23] #VEHICLE0000000000017,3312.0,[#23] #VEHICLE0000000000018,3381.0
[#24] #VEHICLE0000000000001,3140.0,[#24] #VEHICLE0000000000002,4461.0,[#24] #VEHICLE0000000000003,2823.0,[#24] #VEHICLE0000000000004,4309.0,[#24] #VEHICLE0000000000005,2522.0,[#24] #VEHICLE0000000000006,2524.0,[#24] #VEHICLE0000000000007,3669.0,[#24] #VEHICLE0000000000008,3918.0,[#24] #VEHICLE0000000000009,3703.0,[#24] #VEHICLE0000000000010,3444.0,[#24] #VEHICLE0000000000011,2493.0,[#24] #VEHICLE0000000000012,3457.0,[#24] #VEHICLE0000000000013,3655.0,[#24] #VEHICLE0000000000014,3270.0,[#24] #VEHICLE0000000000015,3763.0,[#24] #VEHICLE0000000000016,4152.0,[#24] #VEHICLE0000000000017,2513.0,[#24] #VEHICLE0000000000018,2611.0
[#25] #VEHICLE0000000000001,2728.0,[#25] #VEHICLE0000000000002,3352.0,[#25] #VEHICLE0000000000003,2373.0,[#25] #VEHICLE0000000000004,3785.0,[#25] #VEHICLE0000000000005,2485.0,[#25] #VEHICLE0000000000006,2354.0,[#25] #VEHICLE0000000000007,3676.0,[#25] #VEHICLE0000000000008,3525.0,[#25] #VEHICLE0000000000009,2428.0,[#25] #VEHICLE0000000000010,2915.0,[#25] #VEHICLE0000000000011,3420.0,[#25] #VEHICLE0000000000012,3773.0,[#25] #VEHICLE0000000000013,3281.0,[#25] #VEHICLE0000000000014,2025.0,[#25] #VEHICLE0000000000015,3948.0,[#25] #VEHICLE0000000000016,2640.0,[#25] #VEHICLE0000000000017,2806.0,[#25] #VEHICLE0000000000018,2909.0
[#26] #VEHICLE0000000000001,2838.0,[#26] #VEHICLE0000000000002,2760.0,[#26] #VEHICLE0000000000003,3133.0,[#26] #VEHICLE0000000000004,2907.0,[#26] #VEHICLE0000000000005,3567.0,[#26] #VEHICLE0000000000006,3313.0,[#26] #VEHICLE0000000000007,2734.0,[#26] #VEHICLE0000000000008,3376.0,[#26] #VEHICLE0000000000009,4361.0,[#26] #VEHICLE0000000000010,4084.0,[#26] #VEHICLE0000000000011,3040.0,[#26] #VEHICLE0000000000012,2329.0,[#26] #VEHICLE0000000000013,4348.0,[#26] #VEHICLE0000000000014,1984.0,[#26] #VEHICLE0000000000015,2546.0,[#26] #VEHICLE0000000000016,3618.0,[#26] #VEHICLE0000000000017,3412.0,[#26] #VEHICLE0000000000018,3557.0
[#27] #VEHICLE0000000000001,4011.0,[#27] #VEHICLE0000000000002,2576.0,[#27] #VEHICLE0000000000003,2881.0,[#27] #VEHICLE0000000000004,2927.0,[#27] #VEHICLE0000000000005,2220.0,[#27] #VEHICLE0000000000006,3050.0,[#27] #VEHICLE0000000000007,3756.0,[#27] #VEHICLE0000000000008,4182.0,[#27] #VEHICLE0000000000009,3711.0,[#27] #VEHICLE0000000000010,2396.0,[#27] #VEHICLE0000000000011,2263.0,[#27] #VEHICLE0000000000012,2445.0,[#27] #VEHICLE0000000000013,3003.0,[#27] #VEHICLE0000000000014,2538.0,[#27] #VEHICLE0000000000015,2710.0,[#27] #VEHICLE0000000000016,2650.0,[#27] #VEHICLE0000000000017,3182.0,[#27] #VEHICLE0000000000018,1949.0
[#28] #VEHICLE0000000000001,3591.0,[#28] #VEHICLE0000000000002,3763.0,[#28] #VEHICLE0000000000003,3419.0,[#28] #VEHICLE0000000000004,3637.0,[#28] #VEHICLE0000000000005,3400.0,[#28] #VEHICLE0000000000006,2491.0,[#28] #VEHICLE0000000000007,3763.0,[#28] #VEHICLE0000000000008,3563.0,[#28] #VEHICLE0000000000009,3841.0,[#28] #VEHICLE0000000000010,2425.0,[#28] #VEHICLE0000000000011,2880.0,[#28] #VEHICLE0000000000012,2424.0,[#28] #VEHICLE0000000000013,3417.0,[#28] #VEHICLE0000000000014,2655.0,[#28] #VEHICLE0000000000015,4043.0,[#28] #VEHICLE0000000000016,1878.0,[#28] #VEHICLE0000000000017,3592.0,[#28] #VEHICLE0000000000018,2546.0
[#29] #VEHICLE0000000000001,3434.0,[#29] #VEHICLE0000000000002,2668.0,[#29] #VEHICLE0000000000003,3601.0,[#29] #VEHICLE0000000000004,2601.0,[#29] #VEHICLE0000000000005,3502.0,[#29] #VEHICLE0000000000006,2197.0,[#29] #VEHICLE0000000000007,3161.0,[#29] #VEHICLE0000000000008,3608.0,[#29] #VEHICLE0000000000009,3139.0,[#29] #VEHICLE0000000000010,4248.0,[#29] #VEHICLE0000000000011,1556.0,[#29] #VEHICLE0000000000012,3350.0,[#29] #VEHICLE0000000000013,4161.0,[#29] #VEHICLE0000000000014,3639.0,[#29] #VEHICLE0000000000015,3483.0,[#29] #VEHICLE0000000000016,3970.0,[#29] #VEHICLE0000000000017,2268.0,[#29] #VEHICLE0000000000018,2440.0
[#30] #VEHICLE0000000000001,3864.0,[#30] #VEHICLE0000000000002,4022.0,[#30] #VEHICLE0000000000003,3007.0,[#30] #VEHICLE0000000000004,4009.0,[#30] #VEHICLE0000000000005,3160.0,[#30] #VEHICLE0000000000006,2664.0,[#30] #VEHICLE0000000000007,2508.0,[#30] #VEHICLE0000000000008,2811.0,[#30] #VEHICLE0000000000009,3626.0,[#30] #VEHICLE0000000000010,3141.0,[#30] #VEHICLE0000000000011,2318.0,[#30] #VEHICLE0000000000012,3911.0,[#30] #VEHICLE0000000000013,2837.0,[#30] #VEHICLE0000000000014,3177.0,[#30] #VEHICLE0000000000015,3384.0,[#30] #VEHICLE0000000000016,4040.0,[#30] #VEHICLE0000000000017,3390.0,[#30] #VEHICLE0000000000018,3576.0
