[#11] #VEHICLE0000000000001,1821.0,[#11] #VEHICLE0000000000002,2326.0,[#11] #VEHICLE0000000000003,2895.0,[#11] #VEHICLE0000000000004,2437.0,[#11] #VEHICLE0000000000005,2770.0,[#11] #VEHICLE0000000000006,2292.0,[#11] #VEHICLE0000000000007,2630.0,[#11] #VEHICLE0000000000008,3022.0,[#11] #VEHICLE0000000000009,2917.0,[#11] #VEHICLE0000000000010,2924.0,[#11] #VEHICLE0000000000011,1070.0,[#11] #VEHICLE0000000000012,2189.0,[#11] #VEHICLE0000000000013,2381.0,[#11] #VEHICLE0000000000014,2500.0,[#11] #VEHICLE0000000000015,2795.0,[#11] #VEHICLE0000000000016,2252.0,[#11] #VEHICLE0000000000017,2122.0,[#11] #VEHICLE0000000000018,1862.0,[#11] #VEHICLE0000000000019,944.0,[#11] #VEHICLE0000000000020,2184.0,[#11] #VEHICLE0000000000021,1112.0,[#11] #VEHICLE0000000000022,1922.0,[#11] #VEHICLE0000000000023,764.0,[#11] #VEHICLE0000000000024,1857.0
[#12] #VEHICLE0000000000001,2668.0,[#12] #VEHICLE0000000000002,2198.0,[#12] #VEHICLE0000000000003,2839.0,[#12] #VEHICLE0000000000004,2153.0,[#12] #VEHICLE0000000000005,2362.0,[#12] #VEHICLE0000000000006,2438.0,[#12] #VEHICLE0000000000007,2222.0,[#12] #VEHICLE0000000000008,2776.0,[#12] #VEHICLE0000000000009,2953.0,[#12] #VEHICLE0000000000010,2627.0,[#12] #VEHICLE0000000000011,2418.0,[#12] #VEHICLE0000000000012,2702.0,[#12] #VEHICLE0000000000013,2923.0,[#12] #VEHICLE0000000000014,839.0,[#12] #VEHICLE0000000000015,2053.0,[#12] #VEHICLE0000000000016,1918.0,[#12] #VEHICLE0000000000017,2394.0,[#12] #VEHICLE0000000000018,2538.0,[#12] #VEHICLE0000000000019,1584.0,[#12] #VEHICLE0000000000020,53.0,[#12] #VEHICLE0000000000021,88.0,[#12] #VEHICLE0000000000022,1932.0,[#12] #VEHICLE0000000000023,1628.0,[#12] #VEHICLE0000000000024,1431.0
[#14] #VEHICLE0000000000001,3027.0,[#14] #VEHICLE0000000000002,3044.0,[#14] #VEHICLE0000000000003,2615.0,[#14] #VEHICLE0000000000004,2504.0,[#14] #VEHICLE0000000000005,2495.0,[#14] #VEHICLE0000000000006,2084.0,[#14] #VEHICLE0000000000007,2991.0,[#14] #VEHICLE0000000000008,2113.0,[#14] #VEHICLE0000000000009,3146.0,[#14] #VEHICLE0000000000010,800.0,[#14] #VEHICLE0000000000011,2936.0,[#14] #VEHICLE0000000000012,3052.0,[#14] #VEHICLE0000000000013,2396.0,[#14] #VEHICLE0000000000014,1922.0,[#14] #VEHICLE0000000000015,2267.0,[#14] #VEHICLE0000000000016,1876.0,[#14] #VEHICLE0000000000017,2036.0,[#14] #VEHICLE0000000000018,2686.0,[#14] #VEHICLE0000000000019,156.0,[#14] #VEHICLE0000000000020,1564.0,[#14] #VEHICLE0000000000021,1153.0,[#14] #VEHICLE0000000000022,1952.0,[#14] #VEHICLE0000000000023,1650.0,[#14] #VEHICLE0000000000024,1032.0
[#15] #VEHICLE0000000000001,1513.0,[#15] #VEHICLE0000000000002,2616.0,[#15] #VEHICLE0000000000003,2477.0,[#15] #VEHICLE0000000000004,2279.0,[#15] #VEHICLE0000000000005,2714.0,[#15] #VEHICLE0000000000006,940.0,[#15] #VEHICLE0000000000007,2839.0,[#15] #VEHICLE0000000000008,2776.0,[#15] #VEHICLE0000000000009,3336.0,[#15] #VEHICLE0000000000010,1060.0,[#15] #VEHICLE0000000000011,2596.0,[#15] #VEHICLE0000000000012,2309.0,[#15] #VEHICLE0000000000013,2394.0,[#15] #VEHICLE0000000000014,2906.0,[#15] #VEHICLE0000000000015,3107.0,[#15] #VEHICLE0000000000016,2268.0,[#15] #VEHICLE0000000000017,2080.0,[#15] #VEHICLE0000000000018,2514.0,[#15] #VEHICLE0000000000019,1506.0,[#15] #VEHICLE0000000000020,1577.0,[#15] #VEHICLE0000000000021,1489.0,[#15] #VEHICLE0000000000022,2278.0,[#15] #VEHICLE0000000000023,1894.0,[#15] #VEHICLE0000000000024,1267.0
[#16] #VEHICLE0000000000001,2837.0,[#16] #VEHICLE0000000000002,1948.0,[#16] #VEHICLE0000000000003,3373.0,[#16] #VEHICLE0000000000004,2535.0,[#16] #VEHICLE0000000000005,2332.0,[#16] #VEHICLE0000000000006,2287.0,[#16] #VEHICLE0000000000007,2178.0,[#16] #VEHICLE0000000000008,2844.0,[#16] #VEHICLE0000000000009,2469.0,[#16] #VEHICLE0000000000010,2630.0,[#16] #VEHICLE0000000000011,1717.0,[#16] #VEHICLE0000000000012,2560.0,[#16] #VEHICLE0000000000013,2749.0,[#16] #VEHICLE0000000000014,1403.0,[#16] #VEHICLE0000000000015,1421.0,[#16] #VEHICLE0000000000016,1990.0,[#16] #VEHICLE0000000000017,2418.0,[#16] #VEHICLE0000000000018,2534.0,[#16] #VEHICLE0000000000019,1068.0,[#16] #VEHICLE0000000000020,1158.0,[#16] #VEHICLE0000000000021,2082.0,[#16] #VEHICLE0000000000022,2477.0,[#16] #VEHICLE0000000000023,622.0,[#16] #VEHICLE0000000000024,1612.0
[#17] #VEHICLE0000000000001,2258.0,[#17] #VEHICLE0000000000002,1214.0,[#17] #VEHICLE0000000000003,2840.0,[#17] #VEHICLE0000000000004,2057.0,[#17] #VEHICLE0000000000005,2722.0,[#17] #VEHICLE0000000000006,2330.0,[#17] #VEHICLE0000000000007,2404.0,[#17] #VEHICLE0000000000008,2564.0,[#17] #VEHICLE0000000000009,2366.0,[#17] #VEHICLE0000000000010,2862.0,[#17] #VEHICLE0000000000011,2514.0,[#17] #VEHICLE0000000000012,2022.0,[#17] #VEHICLE0000000000013,2072.0,[#17] #VEHICLE0000000000014,2295.0,[#17] #VEHICLE0000000000015,2697.0,[#17] #VEHICLE0000000000016,2162.0,[#17] #VEHICLE0000000000017,2418.0,[#17] #VEHICLE0000000000018,2562.0,[#17] #VEHICLE0000000000019,1219.0,[#17] #VEHICLE0000000000020,2322.0,[#17] #VEHICLE0000000000021,912.0,[#17] #VEHICLE0000000000022,742.0,[#17] #VEHICLE0000000000023,1786.0,[#17] #VEHICLE0000000000024,1708.0
[#18] #VEHICLE0000000000001,2555.0,[#18] #VEHICLE0000000000002,2861.0,[#18] #VEHICLE0000000000003,2989.0,[#18] #VEHICLE0000000000004,2214.0,[#18] #VEHICLE0000000000005,2416.0,[#18] #VEHICLE0000000000006,2564.0,[#18] #VEHICLE0000000000007,3026.0,[#18] #VEHICLE0000000000008,1221.0,[#18] #VEHICLE0000000000009,2650.0,[#18] #VEHICLE0000000000010,800.0,[#18] #VEHICLE0000000000011,2008.0,[#18] #VEHICLE0000000000012,2860.0,[#18] #VEHICLE0000000000013,2881.0,[#18] #VEHICLE0000000000014,2287.0,[#18] #VEHICLE0000000000015,1291.0,[#18] #VEHICLE0000000000016,2309.0,[#18] #VEHICLE0000000000017,2286.0,[#18] #VEHICLE0000000000018,2256.0,[#18] #VEHICLE0000000000019,1589.0,[#18] #VEHICLE0000000000020,1344.0,[#18] #VEHICLE0000000000021,2348.0,[#18] #VEHICLE0000000000022,2354.0,[#18] #VEHICLE0000000000023,1986.0,[#18] #VEHICLE0000000000024,1271.0
[#19] #VEHICLE0000000000001,2279.0,[#19] #VEHICLE0000000000002,2032.0,[#19] #VEHICLE0000000000003,2436.0,[#19] #VEHICLE0000000000004,2539.0,[#19] #VEHICLE0000000000005,2722.0,[#19] #VEHICLE0000000000006,2524.0,[#19] #VEHICLE0000000000007,2491.0,[#19] #VEHICLE0000000000008,2381.0,[#19] #VEHICLE0000000000009,2676.0,[#19] #VEHICLE0000000000010,2536.0,[#19] #VEHICLE0000000000011,2338.0,[#19] #VEHICLE0000000000012,2495.0,[#19] #VEHICLE0000000000013,2774.0,[#19] #VEHICLE0000000000014,2225.0,[#19] #VEHICLE0000000000015,2234.0,[#19] #VEHICLE0000000000016,1773.0,[#19] #VEHICLE0000000000017,2677.0,[#19] #VEHICLE0000000000018,2148.0,[#19] #VEHICLE0000000000019,156.0,[#19] #VEHICLE0000000000020,1340.0,[#19] #VEHICLE0000000000021,97.0,[#19] #VEHICLE0000000000022,1992.0,[#19] #VEHICLE0000000000023,1612.0,[#19] #VEHICLE0000000000024,895.0
[#20] #VEHICLE0000000000001,2137.0,[#20] #VEHICLE0000000000002,2404.0,[#20] #VEHICLE0000000000003,3175.0,[#20] #VEHICLE0000000000004,2364.0,[#20] #VEHICLE0000000000005,2249.0,[#20] #VEHICLE0000000000006,2180.0,[#20] #VEHICLE0000000000007,3302.0,[#20] #VEHICLE0000000000008,2757.0,[#20] #VEHICLE0000000000009,3490.0,[#20] #VEHICLE0000000000010,682.0,[#20] #VEHICLE0000000000011,2216.0,[#20] #VEHICLE0000000000012,1354.0,[#20] #VEHICLE0000000000013,2340.0,[#20] #VEHICLE0000000000014,1699.0,[#20] #VEHICLE0000000000015,2851.0,[#20] #VEHICLE0000000000016,676.0,[#20] #VEHICLE0000000000017,2468.0,[#20] #VEHICLE0000000000018,1820.0,[#20] #VEHICLE0000000000019,1517.0,[#20] #VEHICLE0000000000020,1779.0,[#20] #VEHICLE0000000000021,2085.0,[#20] #VEHICLE0000000000022,1938.0,[#20] #VEHICLE0000000000023,2056.0,[#20] #VEHICLE0000000000024,1431.0
[#21] #VEHICLE0000000000001,2159.0,[#21] #VEHICLE0000000000002,3458.0,[#21] #VEHICLE0000000000003,521.0,[#21] #VEHICLE0000000000004,2343.0,[#21] #VEHICLE0000000000005,2575.0,[#21] #VEHICLE0000000000006,2564.0,[#21] #VEHICLE0000000000007,3036.0,[#21] #VEHICLE0000000000008,2593.0,[#21] #VEHICLE0000000000009,2440.0,[#21] #VEHICLE0000000000010,2190.0,[#21] #VEHICLE0000000000011,1544.0,[#21] #VEHICLE0000000000012,2591.0,[#21] #VEHICLE0000000000013,1999.0,[#21] #VEHICLE0000000000014,1517.0,[#21] #VEHICLE0000000000015,2289.0,[#21] #VEHICLE0000000000016,2462.0,[#21] #VEHICLE0000000000017,2672.0,[#21] #VEHICLE0000000000018,2004.0,[#21] #VEHICLE0000000000019,1521.0,[#21] #VEHICLE0000000000020,1783.0,[#21] #VEHICLE0000000000021,1097.0,[#21] #VEHICLE0000000000022,698.0,[#21] #VEHICLE0000000000023,2218.0,[#21] #VEHICLE0000000000024,1375.0
[#22] #VEHICLE0000000000001,2963.0,[#22] #VEHICLE0000000000002,2504.0,[#22] #VEHICLE0000000000003,2407.0,[#22] #VEHICLE0000000000004,2411.0,[#22] #VEHICLE0000000000005,2342.0,[#22] #VEHICLE0000000000006,910.0,[#22] #VEHICLE0000000000007,2688.0,[#22] #VEHICLE0000000000008,2859.0,[#22] #VEHICLE0000000000009,2346.0,[#22] #VEHICLE0000000000010,2009.0,[#22] #VEHICLE0000000000011,2388.0,[#22] #VEHICLE0000000000012,2241.0,[#22] #VEHICLE0000000000013,2397.0,[#22] #VEHICLE0000000000014,2418.0,[#22] #VEHICLE0000000000015,2365.0,[#22] #VEHICLE0000000000016,2134.0,[#22] #VEHICLE0000000000017,2813.0,[#22] #VEHICLE0000000000018,2244.0,[#22] #VEHICLE0000000000019,1074.0,[#22] #VEHICLE0000000000020,53.0,[#22] #VEHICLE0000000000021,1686.0,[#22] #VEHICLE0000000000022,2072.0,[#22] #VEHICLE0000000000023,2094.0,[#22] #VEHICLE0000000000024,1278.0
[#23] #VEHICLE0000000000001,1209.0,[#23] #VEHICLE0000000000002,2058.0,[#23] #VEHICLE0000000000003,2872.0,[#23] #VEHICLE0000000000004,667.0,[#23] #VEHICLE0000000000005,2310.0,[#23] #VEHICLE0000000000006,1280.0,[#23] #VEHICLE0000000000007,2720.0,[#23] #VEHICLE0000000000008,2879.0,[#23] #VEHICLE0000000000009,3068.0,[#23] #VEHICLE0000000000010,2080.0,[#23] #VEHICLE0000000000011,2246.0,[#23] #VEHICLE0000000000012,2739.0,[#23] #VEHICLE0000000000013,2775.0,[#23] #VEHICLE0000000000014,2067.0,[#23] #VEHICLE0000000000015,2704.0,[#23] #VEHICLE0000000000016,2576.0,[#23] #VEHICLE0000000000017,1818.0,[#23] #VEHICLE0000000000018,2126.0,[#23] #VEHICLE0000000000019,1450.0,[#23] #VEHICLE0000000000020,1615.0,[#23] #VEHICLE0000000000021,1782.0,[#23] #VEHICLE0000000000022,2564.0,[#23] #VEHICLE0000000000023,2064.0,[#23] #VEHICLE0000000000024,1541.0
[#24] #VEHICLE0000000000001,2515.0,[#24] #VEHICLE0000000000002,2924.0,[#24] #VEHICLE0000000000003,2897.0,[#24] #VEHICLE0000000000004,2669.0,[#24] #VEHICLE0000000000005,2232.0,[#24] #VEHICLE0000000000006,2556.0,[#24] #VEHICLE0000000000007,820.0,[#24] #VEHICLE0000000000008,2383.0,[#24] #VEHICLE0000000000009,2554.0,[#24] #VEHICLE0000000000010,2373.0,[#24] #VEHICLE0000000000011,2280.0,[#24] #VEHICLE0000000000012,2397.0,[#24] #VEHICLE0000000000013,1238.0,[#24] #VEHICLE0000000000014,1727.0,[#24] #VEHICLE0000000000015,2328.0,[#24] #VEHICLE0000000000016,1790.0,[#24] #VEHICLE0000000000017,2618.0,[#24] #VEHICLE0000000000018,2604.0,[#24] #VEHICLE0000000000019,1009.0,[#24] #VEHICLE0000000000020,53.0,[#24] #VEHICLE0000000000021,2224.0,[#24] #VEHICLE0000000000022,1974.0,[#24] #VEHICLE0000000000023,1488.0,[#24] #VEHICLE0000000000024,1544.0
[#25] #VEHICLE0000000000001,2591.0,[#25] #VEHICLE0000000000002,2517.0,[#25] #VEHICLE0000000000003,2697.0,[#25] #VEHICLE0000000000004,2165.0,[#25] #VEHICLE0000000000005,1124.0,[#25] #VEHICLE0000000000006,2342.0,[#25] #VEHICLE0000000000007,2833.0,[#25] #VEHICLE0000000000008,3119.0,[#25] #VEHICLE0000000000009,2632.0,[#25] #VEHICLE0000000000010,3342.0,[#25] #VEHICLE0000000000011,1208.0,[#25] #VEHICLE0000000000012,2520.0,[#25] #VEHICLE0000000000013,2633.0,[#25] #VEHICLE0000000000014,2135.0,[#25] #VEHICLE0000000000015,2373.0,[#25] #VEHICLE0000000000016,3276.0,[#25] #VEHICLE0000000000017,3099.0,[#25] #VEHICLE0000000000018,1764.0,[#25] #VEHICLE0000000000019,1053.0,[#25] #VEHICLE0000000000020,1117.0,[#25] #VEHICLE0000000000021,2498.0,[#25] #VEHICLE0000000000022,2302.0,[#25] #VEHICLE0000000000023,720.0,[#25] #VEHICLE0000000000024,1672.0
[#26] #VEHICLE0000000000001,691.0,[#26] #VEHICLE0000000000002,1223.0,[#26] #VEHICLE0000000000003,2683.0,[#26] #VEHICLE0000000000004,2659.0,[#26] #VEHICLE0000000000005,2412.0,[#26] #VEHICLE0000000000006,2780.0,[#26] #VEHICLE0000000000007,2773.0,[#26] #VEHICLE0000000000008,2356.0,[#26] #VEHICLE0000000000009,3114.0,[#26] #VEHICLE0000000000010,2356.0,[#26] #VEHICLE0000000000011,1523.0,[#26] #VEHICLE0000000000012,2475.0,[#26] #VEHICLE0000000000013,3192.0,[#26] #VEHICLE0000000000014,1327.0,[#26] #VEHICLE0000000000015,2728.0,[#26] #VEHICLE0000000000016,1738.0,[#26] #VEHICLE0000000000017,1984.0,[#26] #VEHICLE0000000000018,2206.0,[#26] #VEHICLE0000000000019,1352.0,[#26] #VEHICLE0000000000020,1974.0,[#26] #VEHICLE0000000000021,2224.0,[#26] #VEHICLE0000000000022,1980.0,[#26] #VEHICLE0000000000023,2052.0,[#26] #VEHICLE0000000000024,2256.0
[#27] #VEHICLE0000000000001,2431.0,[#27] #VEHICLE0000000000002,2632.0,[#27] #VEHICLE0000000000003,2663.0,[#27] #VEHICLE0000000000004,2465.0,[#27] #VEHICLE0000000000005,2539.0,[#27] #VEHICLE0000000000006,2582.0,[#27] #VEHICLE0000000000007,2556.0,[#27] #VEHICLE0000000000008,3017.0,[#27] #VEHICLE0000000000009,1393.0,[#27] #VEHICLE0000000000010,1748.0,[#27] #VEHICLE0000000000011,2494.0,[#27] #VEHICLE0000000000012,2113.0,[#27] #VEHICLE0000000000013,2531.0,[#27] #VEHICLE0000000000014,715.0,[#27] #VEHICLE0000000000015,537.0,[#27] #VEHICLE0000000000016,2082.0,[#27] #VEHICLE0000000000017,2616.0,[#27] #VEHICLE0000000000018,2308.0,[#27] #VEHICLE0000000000019,1293.0,[#27] #VEHICLE0000000000020,1605.0,[#27] #VEHICLE0000000000021,1956.0,[#27] #VEHICLE0000000000022,2202.0,[#27] #VEHICLE0000000000023,2422.0,[#27] #VEHICLE0000000000024,897.0
