[#1] Eqp #F10,437.0,[#1] Eqp #F15,2499.0,[#1] Eqp #F28,384.6666666666667,[#1] Eqp #F18,429.3333333333333,[#1] Eqp #F30,424.0,[#1] Eqp #F40,413.5,[#1] Eqp #F50,285.25,[#1] Eqp #F55,180.0,[#1] Eqp #F64,199.5,[#1] Eqp #F69,184.0,[#1] Eqp #F01,466.0,[#1] Eqp #F25,518.6666666666666,[#1] Eqp #F34,457.0,[#1] Eqp #F52,369.5,[#1] Eqp #F68,683.0,[#1] Eqp #F02,855.5,[#1] Eqp #F16,2706.0,[#1] Eqp #F26,601.0,[#1] Eqp #F19,603.5,[#1] Eqp #F29,285.0,[#1] Eqp #F51,204.5,[#1] Eqp #F05,532.0,[#1] Eqp #F42,601.0,[#1] Eqp #F53,333.0,[#1] Eqp #F65,723.0,[#1] Eqp #F03,789.0,[#1] Eqp #F27,456.0,[#1] Eqp #F32,318.0,[#1] Eqp #F49,408.0,[#1] Eqp #F67,412.0,[#1] Eqp #F56,539.0,[#1] Eqp #F70,105.0,[#1] Eqp #F06,1867.0,[#1] Eqp #F11,2088.0,[#1] Eqp #F31,454.0,[#1] Eqp #F63,2.0,[#1] Eqp #F04,1887.0,[#1] Eqp #F12,1789.0,[#1] Eqp #F20,353.0,[#1] Eqp #F07,964.0,[#1] Eqp #F57,705.0,[#1] Eqp #F71,132.0,[#1] Eqp #F08,2619.0,[#1] Eqp #F13,2171.0
[#2] Eqp #F10,520.0,[#2] Eqp #F28,474.0,[#2] Eqp #F31,352.0,[#2] Eqp #F50,310.2,[#2] Eqp #F63,171.33333333333334,[#2] Eqp #F01,666.5,[#2] Eqp #F15,1973.0,[#2] Eqp #F26,545.3333333333334,[#2] Eqp #F17,632.3333333333334,[#2] Eqp #F32,459.6666666666667,[#2] Eqp #F41,67.0,[#2] Eqp #F55,120.0,[#2] Eqp #F64,2.0,[#2] Eqp #F69,2.0,[#2] Eqp #F02,800.0,[#2] Eqp #F27,417.3333333333333,[#2] Eqp #F57,800.0,[#2] Eqp #F65,297.0,[#2] Eqp #F05,1703.5,[#2] Eqp #F16,3067.0,[#2] Eqp #F49,300.0,[#2] Eqp #F56,178.0,[#2] Eqp #F09,760.0,[#2] Eqp #F34,739.0,[#2] Eqp #F51,799.0,[#2] Eqp #F66,747.0,[#2] Eqp #F03,1929.0,[#2] Eqp #F11,1737.0,[#2] Eqp #F29,142.0,[#2] Eqp #F42,469.0,[#2] Eqp #F70,157.66666666666666,[#2] Eqp #F06,2229.0,[#2] Eqp #F12,1915.0,[#2] Eqp #F04,959.0,[#2] Eqp #F18,801.0,[#2] Eqp #F33,704.0,[#2] Eqp #F40,287.0,[#2] Eqp #F52,362.0,[#2] Eqp #F07,2768.0,[#2] Eqp #F14,1927.0,[#2] Eqp #F25,753.0,[#2] Eqp #F19,856.0,[#2] Eqp #F53,328.0,[#2] Eqp #F30,2.0
[#3] Eqp #F10,446.0,[#3] Eqp #F25,599.0,[#3] Eqp #F32,274.0,[#3] Eqp #F43,513.0,[#3] Eqp #F51,504.75,[#3] Eqp #F64,523.25,[#3] Eqp #F69,868.3333333333334,[#3] Eqp #F01,514.0,[#3] Eqp #F26,733.6666666666666,[#3] Eqp #F18,853.0,[#3] Eqp #F30,444.3333333333333,[#3] Eqp #F40,289.0,[#3] Eqp #F49,206.75,[#3] Eqp #F56,317.0,[#3] Eqp #F63,94.33333333333333,[#3] Eqp #F02,1146.5,[#3] Eqp #F15,1642.0,[#3] Eqp #F29,361.3333333333333,[#3] Eqp #F71,608.0,[#3] Eqp #F05,557.0,[#3] Eqp #F28,443.3333333333333,[#3] Eqp #F20,735.0,[#3] Eqp #F31,461.0,[#3] Eqp #F41,277.5,[#3] Eqp #F52,668.0,[#3] Eqp #F57,590.0,[#3] Eqp #F03,1275.0,[#3] Eqp #F16,2676.0,[#3] Eqp #F50,156.5,[#3] Eqp #F68,682.5,[#3] Eqp #F06,982.0,[#3] Eqp #F11,2112.0,[#3] Eqp #F55,2.0,[#3] Eqp #F04,858.0,[#3] Eqp #F27,643.5,[#3] Eqp #F07,1903.0,[#3] Eqp #F12,1412.0,[#3] Eqp #F19,471.0,[#3] Eqp #F66,701.0,[#3] Eqp #F08,1953.0,[#3] Eqp #F13,1711.0,[#3] Eqp #F70,723.0,[#3] Eqp #F14,1874.0,[#3] Eqp #F33,337.0,[#3] Eqp #F65,343.0
[#4] Eqp #F10,1014.0,[#4] Eqp #F16,1687.5,[#4] Eqp #F26,736.6666666666666,[#4] Eqp #F32,367.0,[#4] Eqp #F41,484.5,[#4] Eqp #F52,648.3333333333334,[#4] Eqp #F56,355.5,[#4] Eqp #F65,292.5,[#4] Eqp #F01,1667.0,[#4] Eqp #F11,1968.0,[#4] Eqp #F25,435.6666666666667,[#4] Eqp #F31,392.0,[#4] Eqp #F40,427.25,[#4] Eqp #F49,375.0,[#4] Eqp #F55,313.0,[#4] Eqp #F63,460.6666666666667,[#4] Eqp #F70,43.0,[#4] Eqp #F02,1762.0,[#4] Eqp #F15,1744.0,[#4] Eqp #F18,910.0,[#4] Eqp #F33,368.5,[#4] Eqp #F50,630.0,[#4] Eqp #F58,539.5,[#4] Eqp #F05,450.0,[#4] Eqp #F28,571.0,[#4] Eqp #F69,216.0,[#4] Eqp #F03,489.0,[#4] Eqp #F27,460.0,[#4] Eqp #F42,876.0,[#4] Eqp #F67,641.0,[#4] Eqp #F72,459.0,[#4] Eqp #F09,689.0,[#4] Eqp #F17,476.0,[#4] Eqp #F35,585.0,[#4] Eqp #F66,580.6666666666666,[#4] Eqp #F06,807.0,[#4] Eqp #F29,701.5,[#4] Eqp #F64,356.5,[#4] Eqp #F71,274.5,[#4] Eqp #F04,968.0,[#4] Eqp #F30,877.0,[#4] Eqp #F53,1037.0,[#4] Eqp #F51,67.0,[#4] Eqp #F57,123.0,[#4] Eqp #F07,2617.0,[#4] Eqp #F14,1134.0,[#4] Eqp #F08,2631.0,[#4] Eqp #F12,2095.0
[#5] Eqp #F10,555.0,[#5] Eqp #F25,515.0,[#5] Eqp #F32,304.5,[#5] Eqp #F49,434.8,[#5] Eqp #F63,434.0,[#5] Eqp #F01,1077.0,[#5] Eqp #F14,2156.0,[#5] Eqp #F19,608.0,[#5] Eqp #F33,538.0,[#5] Eqp #F52,469.0,[#5] Eqp #F02,813.0,[#5] Eqp #F28,573.0,[#5] Eqp #F17,649.5,[#5] Eqp #F30,375.5,[#5] Eqp #F50,581.6666666666666,[#5] Eqp #F56,446.0,[#5] Eqp #F67,259.0,[#5] Eqp #F69,426.0,[#5] Eqp #F05,963.0,[#5] Eqp #F27,688.3333333333334,[#5] Eqp #F29,410.0,[#5] Eqp #F59,530.0,[#5] Eqp #F03,1248.5,[#5] Eqp #F15,3010.0,[#5] Eqp #F18,873.5,[#5] Eqp #F31,480.0,[#5] Eqp #F55,449.0,[#5] Eqp #F66,469.0,[#5] Eqp #F06,1010.0,[#5] Eqp #F36,408.0,[#5] Eqp #F40,379.3333333333333,[#5] Eqp #F65,363.0,[#5] Eqp #F71,148.0,[#5] Eqp #F04,1249.5,[#5] Eqp #F16,3211.0,[#5] Eqp #F51,2.0,[#5] Eqp #F64,231.0,[#5] Eqp #F07,1193.0,[#5] Eqp #F26,605.0,[#5] Eqp #F11,1884.0,[#5] Eqp #F41,2.0,[#5] Eqp #F70,2.0,[#5] Eqp #F12,1609.0,[#5] Eqp #F20,2.0
[#6] Eqp #F10,1268.0,[#6] Eqp #F11,1434.0,[#6] Eqp #F27,532.6666666666666,[#6] Eqp #F29,491.3333333333333,[#6] Eqp #F40,412.0,[#6] Eqp #F49,342.75,[#6] Eqp #F56,198.5,[#6] Eqp #F64,514.6666666666666,[#6] Eqp #F01,1177.0,[#6] Eqp #F28,491.0,[#6] Eqp #F30,504.3333333333333,[#6] Eqp #F63,611.5,[#6] Eqp #F69,410.6666666666667,[#6] Eqp #F02,410.0,[#6] Eqp #F25,614.0,[#6] Eqp #F17,690.0,[#6] Eqp #F34,525.5,[#6] Eqp #F42,936.0,[#6] Eqp #F53,575.5,[#6] Eqp #F66,503.5,[#6] Eqp #F72,588.0,[#6] Eqp #F05,1047.0,[#6] Eqp #F12,1298.0,[#6] Eqp #F20,695.0,[#6] Eqp #F44,875.0,[#6] Eqp #F67,364.5,[#6] Eqp #F03,1549.0,[#6] Eqp #F16,1510.0,[#6] Eqp #F26,503.5,[#6] Eqp #F33,486.5,[#6] Eqp #F43,360.0,[#6] Eqp #F57,2.0,[#6] Eqp #F70,2.0,[#6] Eqp #F09,400.0,[#6] Eqp #F51,346.0,[#6] Eqp #F06,528.0,[#6] Eqp #F18,695.0,[#6] Eqp #F52,697.0,[#6] Eqp #F68,732.0,[#6] Eqp #F04,1960.0,[#6] Eqp #F15,1253.0,[#6] Eqp #F55,2.0,[#6] Eqp #F07,2341.0,[#6] Eqp #F14,1858.0,[#6] Eqp #F31,2.0,[#6] Eqp #F50,400.0,[#6] Eqp #F13,1954.0,[#6] Eqp #F08,520.0,[#6] Eqp #F58,622.0,[#6] Eqp #F71,624.0
[#7] Eqp #F10,266.0,[#7] Eqp #F16,1892.0,[#7] Eqp #F25,451.0,[#7] Eqp #F29,535.0,[#7] Eqp #F40,721.0,[#7] Eqp #F52,279.0,[#7] Eqp #F55,427.75,[#7] Eqp #F66,268.0,[#7] Eqp #F69,2.0,[#7] Eqp #F01,1255.0,[#7] Eqp #F11,1352.0,[#7] Eqp #F26,644.6666666666666,[#7] Eqp #F19,505.0,[#7] Eqp #F30,234.0,[#7] Eqp #F41,564.0,[#7] Eqp #F51,491.5,[#7] Eqp #F57,223.0,[#7] Eqp #F65,628.5,[#7] Eqp #F02,1352.0,[#7] Eqp #F12,1858.0,[#7] Eqp #F33,726.0,[#7] Eqp #F49,510.75,[#7] Eqp #F67,273.0,[#7] Eqp #F72,2.0,[#7] Eqp #F05,443.0,[#7] Eqp #F27,366.5,[#7] Eqp #F17,595.5,[#7] Eqp #F54,868.0,[#7] Eqp #F03,1792.0,[#7] Eqp #F15,1869.0,[#7] Eqp #F32,317.5,[#7] Eqp #F64,487.75,[#7] Eqp #F09,371.0,[#7] Eqp #F43,571.0,[#7] Eqp #F06,2073.0,[#7] Eqp #F28,629.5,[#7] Eqp #F50,2.0,[#7] Eqp #F56,437.0,[#7] Eqp #F63,592.3333333333334,[#7] Eqp #F04,461.0,[#7] Eqp #F18,384.0,[#7] Eqp #F34,849.0,[#7] Eqp #F31,313.0,[#7] Eqp #F07,2462.0,[#7] Eqp #F13,1683.0,[#7] Eqp #F58,289.0,[#7] Eqp #F71,312.0,[#7] Eqp #F08,834.0,[#7] Eqp #F53,1080.0
[#8] Eqp #F10,455.0,[#8] Eqp #F28,573.25,[#8] Eqp #F32,403.6666666666667,[#8] Eqp #F51,413.3333333333333,[#8] Eqp #F57,935.5,[#8] Eqp #F66,955.0,[#8] Eqp #F01,514.0,[#8] Eqp #F27,567.3333333333334,[#8] Eqp #F19,596.3333333333334,[#8] Eqp #F34,815.0,[#8] Eqp #F53,903.0,[#8] Eqp #F64,233.2,[#8] Eqp #F70,515.0,[#8] Eqp #F02,476.5,[#8] Eqp #F15,2267.0,[#8] Eqp #F40,352.0,[#8] Eqp #F55,255.5,[#8] Eqp #F71,366.0,[#8] Eqp #F05,810.0,[#8] Eqp #F26,700.0,[#8] Eqp #F33,537.0,[#8] Eqp #F56,580.0,[#8] Eqp #F65,436.5,[#8] Eqp #F03,609.5,[#8] Eqp #F16,3452.0,[#8] Eqp #F17,957.0,[#8] Eqp #F30,653.0,[#8] Eqp #F41,2.0,[#8] Eqp #F50,196.0,[#8] Eqp #F06,2385.0,[#8] Eqp #F11,1380.0,[#8] Eqp #F67,604.0,[#8] Eqp #F04,2678.0,[#8] Eqp #F12,1367.0,[#8] Eqp #F18,579.0,[#8] Eqp #F49,278.3333333333333,[#8] Eqp #F07,834.0,[#8] Eqp #F25,378.0,[#8] Eqp #F29,520.0,[#8] Eqp #F08,2897.0,[#8] Eqp #F69,413.6666666666667,[#8] Eqp #F35,506.0,[#8] Eqp #F54,512.0,[#8] Eqp #F63,1203.0
[#9] Eqp #F10,366.0,[#9] Eqp #F13,2241.0,[#9] Eqp #F26,657.3333333333334,[#9] Eqp #F30,341.75,[#9] Eqp #F51,409.3333333333333,[#9] Eqp #F63,365.75,[#9] Eqp #F01,1106.5,[#9] Eqp #F14,2496.0,[#9] Eqp #F28,694.3333333333334,[#9] Eqp #F33,592.0,[#9] Eqp #F50,403.0,[#9] Eqp #F55,286.25,[#9] Eqp #F64,391.0,[#9] Eqp #F25,747.6666666666666,[#9] Eqp #F19,197.5,[#9] Eqp #F56,358.5,[#9] Eqp #F65,230.5,[#9] Eqp #F69,212.75,[#9] Eqp #F02,950.0,[#9] Eqp #F27,573.5,[#9] Eqp #F34,765.0,[#9] Eqp #F40,122.75,[#9] Eqp #F70,411.5,[#9] Eqp #F05,1056.0,[#9] Eqp #F17,877.0,[#9] Eqp #F29,408.0,[#9] Eqp #F41,649.0,[#9] Eqp #F52,283.0,[#9] Eqp #F58,346.0,[#9] Eqp #F67,488.0,[#9] Eqp #F03,1244.5,[#9] Eqp #F15,3272.0,[#9] Eqp #F49,234.0,[#9] Eqp #F68,122.5,[#9] Eqp #F06,1581.0,[#9] Eqp #F16,3812.0,[#9] Eqp #F66,680.0,[#9] Eqp #F04,1349.0,[#9] Eqp #F18,846.5,[#9] Eqp #F31,536.0,[#9] Eqp #F11,2137.0,[#9] Eqp #F12,2444.0
[#10] Eqp #F10,301.0,[#10] Eqp #F16,1670.5,[#10] Eqp #F27,697.75,[#10] Eqp #F18,865.6666666666666,[#10] Eqp #F29,520.3333333333334,[#10] Eqp #F49,284.75,[#10] Eqp #F63,342.4,[#10] Eqp #F69,254.0,[#10] Eqp #F01,1423.0,[#10] Eqp #F11,2158.0,[#10] Eqp #F31,221.5,[#10] Eqp #F50,466.25,[#10] Eqp #F64,327.5,[#10] Eqp #F02,1720.0,[#10] Eqp #F12,1906.0,[#10] Eqp #F26,507.6666666666667,[#10] Eqp #F32,297.0,[#10] Eqp #F41,360.5,[#10] Eqp #F54,2.0,[#10] Eqp #F55,2.0,[#10] Eqp #F05,2331.0,[#10] Eqp #F13,1947.0,[#10] Eqp #F28,573.5,[#10] Eqp #F56,328.0,[#10] Eqp #F03,452.0,[#10] Eqp #F17,602.0,[#10] Eqp #F35,708.0,[#10] Eqp #F53,679.0,[#10] Eqp #F09,400.0,[#10] Eqp #F33,480.0,[#10] Eqp #F06,2561.0,[#10] Eqp #F25,396.0,[#10] Eqp #F04,3122.0,[#10] Eqp #F14,2240.0,[#10] Eqp #F30,258.5,[#10] Eqp #F40,249.5,[#10] Eqp #F65,422.5,[#10] Eqp #F51,794.0,[#10] Eqp #F57,924.0,[#10] Eqp #F07,766.0,[#10] Eqp #F34,675.0,[#10] Eqp #F58,463.0,[#10] Eqp #F70,363.0,[#10] Eqp #F08,872.0
