[#1] Eqp #F10,1697.0,[#1] Eqp #F14,4528.0,[#1] Eqp #F27,1386.5,[#1] Eqp #F32,1363.0,[#1] Eqp #F52,1484.5,[#1] Eqp #F56,708.0,[#1] Eqp #F64,758.3333333333334,[#1] Eqp #F01,1414.0,[#1] Eqp #F34,1036.0,[#1] Eqp #F54,3730.0,[#1] Eqp #F55,796.0,[#1] Eqp #F02,1356.0,[#1] Eqp #F28,1500.3333333333333,[#1] Eqp #F33,1176.0,[#1] Eqp #F53,1978.0,[#1] Eqp #F57,1475.5,[#1] Eqp #F68,1594.0,[#1] Eqp #F03,2364.0,[#1] Eqp #F26,1789.0,[#1] Eqp #F31,1152.5,[#1] Eqp #F50,1519.6666666666667,[#1] Eqp #F67,1886.0,[#1] Eqp #F70,689.5,[#1] Eqp #F05,1731.0,[#1] Eqp #F15,4665.0,[#1] Eqp #F41,1308.0,[#1] Eqp #F51,738.5,[#1] Eqp #F63,50.666666666666664,[#1] Eqp #F04,2760.0,[#1] Eqp #F17,1921.0,[#1] Eqp #F30,1405.0,[#1] Eqp #F66,1332.0,[#1] Eqp #F06,4863.0,[#1] Eqp #F25,1715.0,[#1] Eqp #F29,1690.5,[#1] Eqp #F40,1224.0,[#1] Eqp #F49,779.5,[#1] Eqp #F65,502.0,[#1] Eqp #F07,2447.5,[#1] Eqp #F16,6570.0,[#1] Eqp #F18,1914.0,[#1] Eqp #F69,2.0,[#1] Eqp #F11,3725.0,[#1] Eqp #F12,3774.0,[#1] Eqp #F19,1530.0,[#1] Eqp #F13,2669.0
[#2] Eqp #F10,1457.0,[#2] Eqp #F26,1507.6666666666667,[#2] Eqp #F18,1543.5,[#2] Eqp #F32,1578.0,[#2] Eqp #F42,1957.0,[#2] Eqp #F52,1574.3333333333333,[#2] Eqp #F55,751.5,[#2] Eqp #F64,864.0,[#2] Eqp #F70,887.0,[#2] Eqp #F01,1353.0,[#2] Eqp #F27,1158.0,[#2] Eqp #F17,1594.3333333333333,[#2] Eqp #F29,1435.5,[#2] Eqp #F56,1240.6666666666667,[#2] Eqp #F67,1308.0,[#2] Eqp #F72,1003.0,[#2] Eqp #F02,1552.0,[#2] Eqp #F28,1695.25,[#2] Eqp #F30,1196.6666666666667,[#2] Eqp #F41,1683.5,[#2] Eqp #F51,1412.5,[#2] Eqp #F63,1027.3333333333333,[#2] Eqp #F69,1171.0,[#2] Eqp #F03,2660.0,[#2] Eqp #F25,1640.5,[#2] Eqp #F31,1580.0,[#2] Eqp #F40,1468.5,[#2] Eqp #F50,1489.0,[#2] Eqp #F66,617.3333333333334,[#2] Eqp #F05,3272.0,[#2] Eqp #F33,1459.0,[#2] Eqp #F49,1428.75,[#2] Eqp #F04,3196.0,[#2] Eqp #F06,2773.5,[#2] Eqp #F15,6952.0,[#2] Eqp #F34,1301.0,[#2] Eqp #F65,335.0,[#2] Eqp #F07,1734.5,[#2] Eqp #F16,7179.0,[#2] Eqp #F57,557.0,[#2] Eqp #F08,5316.0,[#2] Eqp #F11,4551.0,[#2] Eqp #F53,917.0,[#2] Eqp #F58,775.0
[#3] Eqp #F10,1074.0,[#3] Eqp #F11,3009.0,[#3] Eqp #F28,1412.0,[#3] Eqp #F20,1465.0,[#3] Eqp #F31,1374.0,[#3] Eqp #F40,1294.3333333333333,[#3] Eqp #F60,1436.0,[#3] Eqp #F58,1101.0,[#3] Eqp #F65,827.0,[#3] Eqp #F01,1395.0,[#3] Eqp #F12,3217.5,[#3] Eqp #F26,1668.6666666666667,[#3] Eqp #F21,2546.0,[#3] Eqp #F35,1596.0,[#3] Eqp #F59,1899.0,[#3] Eqp #F57,897.5,[#3] Eqp #F63,1098.3333333333333,[#3] Eqp #F02,1635.0,[#3] Eqp #F13,3063.5,[#3] Eqp #F27,1994.5,[#3] Eqp #F33,1941.0,[#3] Eqp #F52,1421.0,[#3] Eqp #F55,764.0,[#3] Eqp #F03,2723.5,[#3] Eqp #F19,1313.3333333333333,[#3] Eqp #F32,1018.0,[#3] Eqp #F42,1980.0,[#3] Eqp #F49,2104.0,[#3] Eqp #F05,1893.0,[#3] Eqp #F14,3149.0,[#3] Eqp #F25,1925.5,[#3] Eqp #F34,1785.0,[#3] Eqp #F53,2454.0,[#3] Eqp #F56,936.0,[#3] Eqp #F64,637.0,[#3] Eqp #F04,3162.0,[#3] Eqp #F15,2132.0,[#3] Eqp #F17,2116.0,[#3] Eqp #F30,1037.0,[#3] Eqp #F66,424.0,[#3] Eqp #F06,1841.0,[#3] Eqp #F29,1493.3333333333333,[#3] Eqp #F41,1405.0,[#3] Eqp #F54,1883.0,[#3] Eqp #F67,484.5,[#3] Eqp #F70,1202.0,[#3] Eqp #F08,3103.0,[#3] Eqp #F16,2928.0,[#3] Eqp #F18,1756.0,[#3] Eqp #F51,897.0,[#3] Eqp #F09,3108.0,[#3] Eqp #F50,449.0,[#3] Eqp #F68,646.0,[#3] Eqp #F07,3982.0,[#3] Eqp #F69,472.0
[#4] Eqp #F10,2333.0,[#4] Eqp #F15,3711.0,[#4] Eqp #F27,1643.0,[#4] Eqp #F17,2018.0,[#4] Eqp #F29,1270.0,[#4] Eqp #F50,1005.0,[#4] Eqp #F55,645.0,[#4] Eqp #F63,295.5,[#4] Eqp #F69,511.0,[#4] Eqp #F01,1683.5,[#4] Eqp #F16,4651.0,[#4] Eqp #F26,1872.0,[#4] Eqp #F18,1967.0,[#4] Eqp #F30,1482.0,[#4] Eqp #F49,1222.3333333333333,[#4] Eqp #F56,630.5,[#4] Eqp #F64,652.0,[#4] Eqp #F02,1823.0,[#4] Eqp #F11,3794.0,[#4] Eqp #F28,1913.6666666666667,[#4] Eqp #F19,2106.0,[#4] Eqp #F31,1800.5,[#4] Eqp #F40,850.0,[#4] Eqp #F70,2.0,[#4] Eqp #F03,1821.0,[#4] Eqp #F12,5486.0,[#4] Eqp #F25,1951.0,[#4] Eqp #F20,1672.0,[#4] Eqp #F33,1421.5,[#4] Eqp #F51,708.6666666666666,[#4] Eqp #F57,1207.5,[#4] Eqp #F65,173.5,[#4] Eqp #F05,3202.0,[#4] Eqp #F13,4130.0,[#4] Eqp #F21,1484.0,[#4] Eqp #F34,961.0,[#4] Eqp #F42,887.0,[#4] Eqp #F04,1252.0,[#4] Eqp #F67,1391.0,[#4] Eqp #F06,3320.0,[#4] Eqp #F14,4220.0,[#4] Eqp #F52,1321.0,[#4] Eqp #F71,2.0,[#4] Eqp #F09,5163.0,[#4] Eqp #F32,1458.0,[#4] Eqp #F41,878.0,[#4] Eqp #F58,942.0,[#4] Eqp #F66,625.0,[#4] Eqp #F07,2551.0,[#4] Eqp #F54,1789.0
[#5] Eqp #F10,1452.0,[#5] Eqp #F27,1757.0,[#5] Eqp #F18,1368.5,[#5] Eqp #F32,1679.0,[#5] Eqp #F51,1643.6666666666667,[#5] Eqp #F56,1308.0,[#5] Eqp #F64,1179.0,[#5] Eqp #F70,947.3333333333334,[#5] Eqp #F01,1963.0,[#5] Eqp #F13,4076.5,[#5] Eqp #F26,1814.0,[#5] Eqp #F34,1675.0,[#5] Eqp #F54,1281.0,[#5] Eqp #F66,1131.5,[#5] Eqp #F69,991.0,[#5] Eqp #F02,2006.0,[#5] Eqp #F14,5286.0,[#5] Eqp #F25,1962.5,[#5] Eqp #F35,1412.0,[#5] Eqp #F52,1682.0,[#5] Eqp #F57,1514.0,[#5] Eqp #F67,638.0,[#5] Eqp #F03,2711.0,[#5] Eqp #F28,1589.3333333333333,[#5] Eqp #F19,1699.0,[#5] Eqp #F30,1440.0,[#5] Eqp #F68,1227.5,[#5] Eqp #F05,2433.5,[#5] Eqp #F15,6802.0,[#5] Eqp #F40,629.5,[#5] Eqp #F49,778.0,[#5] Eqp #F04,2805.5,[#5] Eqp #F16,5334.0,[#5] Eqp #F29,1566.0,[#5] Eqp #F41,1599.0,[#5] Eqp #F63,1151.5,[#5] Eqp #F11,4017.0,[#5] Eqp #F31,1426.0,[#5] Eqp #F50,979.6666666666666,[#5] Eqp #F06,2976.0,[#5] Eqp #F59,1446.0,[#5] Eqp #F12,4608.0,[#5] Eqp #F17,1548.0,[#5] Eqp #F65,2.0,[#5] Eqp #F58,1319.0,[#5] Eqp #F71,1039.0
[#6] Eqp #F10,2630.5,[#6] Eqp #F26,1170.6666666666667,[#6] Eqp #F17,1522.6666666666667,[#6] Eqp #F29,1269.25,[#6] Eqp #F49,1194.6666666666667,[#6] Eqp #F63,705.75,[#6] Eqp #F01,1291.5,[#6] Eqp #F27,989.6666666666666,[#6] Eqp #F18,1531.3333333333333,[#6] Eqp #F30,1226.3333333333333,[#6] Eqp #F50,1297.5,[#6] Eqp #F64,1418.75,[#6] Eqp #F02,2233.5,[#6] Eqp #F28,1242.0,[#6] Eqp #F20,644.0,[#6] Eqp #F33,1441.0,[#6] Eqp #F52,1588.0,[#6] Eqp #F57,2269.0,[#6] Eqp #F03,1418.0,[#6] Eqp #F13,5564.0,[#6] Eqp #F32,1733.5,[#6] Eqp #F55,630.0,[#6] Eqp #F69,202.0,[#6] Eqp #F05,1649.0,[#6] Eqp #F15,5494.0,[#6] Eqp #F41,1493.5,[#6] Eqp #F53,894.0,[#6] Eqp #F04,2786.0,[#6] Eqp #F14,4680.0,[#6] Eqp #F25,1649.0,[#6] Eqp #F56,662.0,[#6] Eqp #F65,616.5,[#6] Eqp #F16,2994.0,[#6] Eqp #F51,1246.5,[#6] Eqp #F71,686.0,[#6] Eqp #F06,2791.0,[#6] Eqp #F70,1561.0,[#6] Eqp #F08,2986.0,[#6] Eqp #F31,2282.0,[#6] Eqp #F42,1478.0,[#6] Eqp #F54,1461.0,[#6] Eqp #F67,1802.0
[#7] Eqp #F10,1598.0,[#7] Eqp #F28,1599.3333333333333,[#7] Eqp #F19,1417.0,[#7] Eqp #F33,1663.0,[#7] Eqp #F41,1307.3333333333333,[#7] Eqp #F50,982.6666666666666,[#7] Eqp #F55,827.5,[#7] Eqp #F63,530.0,[#7] Eqp #F70,541.0,[#7] Eqp #F01,2552.0,[#7] Eqp #F26,1486.0,[#7] Eqp #F20,1551.0,[#7] Eqp #F34,1430.0,[#7] Eqp #F42,1332.0,[#7] Eqp #F52,1397.0,[#7] Eqp #F57,530.5,[#7] Eqp #F68,677.0,[#7] Eqp #F02,2756.0,[#7] Eqp #F27,1599.3333333333333,[#7] Eqp #F29,1243.5,[#7] Eqp #F40,1182.25,[#7] Eqp #F49,1105.75,[#7] Eqp #F03,1823.6666666666667,[#7] Eqp #F13,4780.0,[#7] Eqp #F25,1792.0,[#7] Eqp #F54,989.0,[#7] Eqp #F67,945.0,[#7] Eqp #F69,393.0,[#7] Eqp #F05,1995.0,[#7] Eqp #F14,6852.0,[#7] Eqp #F17,1674.0,[#7] Eqp #F31,871.0,[#7] Eqp #F51,1016.0,[#7] Eqp #F04,1787.5,[#7] Eqp #F15,5811.0,[#7] Eqp #F18,2088.0,[#7] Eqp #F30,1270.0,[#7] Eqp #F56,687.0,[#7] Eqp #F64,137.66666666666666,[#7] Eqp #F16,6090.0,[#7] Eqp #F32,1615.0,[#7] Eqp #F65,702.0,[#7] Eqp #F71,777.0,[#7] Eqp #F06,4308.0,[#7] Eqp #F35,1907.0,[#7] Eqp #F58,401.0,[#7] Eqp #F11,4222.0,[#7] Eqp #F12,5090.0,[#7] Eqp #F66,779.0
[#8] Eqp #F10,1471.0,[#8] Eqp #F26,1559.25,[#8] Eqp #F17,1590.3333333333333,[#8] Eqp #F35,1591.0,[#8] Eqp #F41,2735.0,[#8] Eqp #F49,1100.0,[#8] Eqp #F55,741.0,[#8] Eqp #F63,280.0,[#8] Eqp #F01,1701.5,[#8] Eqp #F14,4399.0,[#8] Eqp #F27,1431.3333333333333,[#8] Eqp #F19,1865.5,[#8] Eqp #F32,1609.0,[#8] Eqp #F53,1290.0,[#8] Eqp #F68,946.0,[#8] Eqp #F02,2164.0,[#8] Eqp #F15,6711.0,[#8] Eqp #F25,1590.5,[#8] Eqp #F18,1986.0,[#8] Eqp #F50,958.0,[#8] Eqp #F69,174.0,[#8] Eqp #F03,2610.5,[#8] Eqp #F16,6633.0,[#8] Eqp #F29,1360.75,[#8] Eqp #F64,735.0,[#8] Eqp #F05,2500.0,[#8] Eqp #F11,4799.0,[#8] Eqp #F28,1954.0,[#8] Eqp #F70,401.3333333333333,[#8] Eqp #F04,1353.0,[#8] Eqp #F52,1720.6666666666667,[#8] Eqp #F58,2303.0,[#8] Eqp #F65,1134.0,[#8] Eqp #F06,2623.0,[#8] Eqp #F30,1445.5,[#8] Eqp #F57,1410.5,[#8] Eqp #F12,4663.0,[#8] Eqp #F31,1468.0,[#8] Eqp #F59,908.0,[#8] Eqp #F07,2798.0,[#8] Eqp #F40,2152.0,[#8] Eqp #F51,1082.0,[#8] Eqp #F42,2020.0,[#8] Eqp #F66,619.5,[#8] Eqp #F54,1216.0,[#8] Eqp #F56,683.0
[#9] Eqp #F10,2076.5,[#9] Eqp #F16,5532.0,[#9] Eqp #F27,1443.75,[#9] Eqp #F30,1227.6666666666667,[#9] Eqp #F41,1553.6666666666667,[#9] Eqp #F52,1257.0,[#9] Eqp #F58,799.0,[#9] Eqp #F68,179.0,[#9] Eqp #F01,1333.0,[#9] Eqp #F11,5078.0,[#9] Eqp #F28,1836.5,[#9] Eqp #F32,1442.5,[#9] Eqp #F50,1249.0,[#9] Eqp #F56,1156.5,[#9] Eqp #F65,1022.0,[#9] Eqp #F02,2011.0,[#9] Eqp #F12,5025.0,[#9] Eqp #F25,1861.5,[#9] Eqp #F34,1365.0,[#9] Eqp #F40,1161.3333333333333,[#9] Eqp #F67,235.0,[#9] Eqp #F71,318.0,[#9] Eqp #F03,796.0,[#9] Eqp #F19,1302.0,[#9] Eqp #F49,1116.6666666666667,[#9] Eqp #F05,2279.0,[#9] Eqp #F13,5636.0,[#9] Eqp #F26,1446.3333333333333,[#9] Eqp #F17,1746.5,[#9] Eqp #F64,619.0,[#9] Eqp #F04,1361.0,[#9] Eqp #F31,1686.5,[#9] Eqp #F63,1019.25,[#9] Eqp #F06,5023.0,[#9] Eqp #F15,3749.0,[#9] Eqp #F29,1395.0,[#9] Eqp #F51,1466.0,[#9] Eqp #F55,1022.6666666666666,[#9] Eqp #F07,2358.0,[#9] Eqp #F35,1327.0,[#9] Eqp #F08,2819.0,[#9] Eqp #F54,2141.0,[#9] Eqp #F70,958.0,[#9] Eqp #F09,3285.0
[#10] Eqp #F10,762.0,[#10] Eqp #F28,1308.75,[#10] Eqp #F20,621.0,[#10] Eqp #F33,1395.25,[#10] Eqp #F40,1678.6666666666667,[#10] Eqp #F49,1336.3333333333333,[#10] Eqp #F63,965.4,[#10] Eqp #F69,631.0,[#10] Eqp #F01,1236.0,[#10] Eqp #F25,1575.0,[#10] Eqp #F18,1342.0,[#10] Eqp #F54,2133.0,[#10] Eqp #F55,1178.6666666666667,[#10] Eqp #F65,1049.5,[#10] Eqp #F02,1403.0,[#10] Eqp #F17,1469.5,[#10] Eqp #F32,1255.5,[#10] Eqp #F51,1123.5,[#10] Eqp #F64,927.3333333333334,[#10] Eqp #F03,2761.5,[#10] Eqp #F15,6261.0,[#10] Eqp #F27,1655.5,[#10] Eqp #F29,1577.0,[#10] Eqp #F52,1147.6666666666667,[#10] Eqp #F58,904.0,[#10] Eqp #F67,174.0,[#10] Eqp #F05,1715.0,[#10] Eqp #F30,1712.0,[#10] Eqp #F41,1539.5,[#10] Eqp #F04,1569.0,[#10] Eqp #F16,6365.0,[#10] Eqp #F26,1777.0,[#10] Eqp #F56,885.5,[#10] Eqp #F06,4289.0,[#10] Eqp #F08,4792.0,[#10] Eqp #F50,1464.5,[#10] Eqp #F07,2589.0,[#10] Eqp #F11,4709.0,[#10] Eqp #F31,955.0,[#10] Eqp #F12,5103.0,[#10] Eqp #F71,380.0
[#11] Eqp #F10,972.0,[#11] Eqp #F25,1463.5,[#11] Eqp #F31,1506.25,[#11] Eqp #F40,2171.0,[#11] Eqp #F49,1436.5,[#11] Eqp #F55,1266.5,[#11] Eqp #F64,665.25,[#11] Eqp #F70,1070.0,[#11] Eqp #F01,1503.5,[#11] Eqp #F16,4655.0,[#11] Eqp #F26,1904.0,[#11] Eqp #F52,1309.0,[#11] Eqp #F68,1069.5,[#11] Eqp #F02,1633.0,[#11] Eqp #F11,4123.0,[#11] Eqp #F28,1589.0,[#11] Eqp #F17,1487.3333333333333,[#11] Eqp #F29,1488.0,[#11] Eqp #F42,924.0,[#11] Eqp #F58,1168.5,[#11] Eqp #F63,517.0,[#11] Eqp #F71,611.0,[#11] Eqp #F03,2678.0,[#11] Eqp #F12,4392.0,[#11] Eqp #F33,1530.5,[#11] Eqp #F41,978.0,[#11] Eqp #F51,1664.3333333333333,[#11] Eqp #F67,2.0,[#11] Eqp #F69,2.0,[#11] Eqp #F05,3340.0,[#11] Eqp #F15,3678.0,[#11] Eqp #F27,1342.6666666666667,[#11] Eqp #F19,1365.5,[#11] Eqp #F34,778.0,[#11] Eqp #F43,830.0,[#11] Eqp #F53,1425.0,[#11] Eqp #F65,214.0,[#11] Eqp #F04,1295.0,[#11] Eqp #F66,1198.0,[#11] Eqp #F72,1340.0,[#11] Eqp #F06,4410.0,[#11] Eqp #F13,3201.0,[#11] Eqp #F30,1759.0,[#11] Eqp #F50,617.0,[#11] Eqp #F56,696.5,[#11] Eqp #F07,4813.0,[#11] Eqp #F14,3371.0,[#11] Eqp #F44,919.0,[#11] Eqp #F08,1095.0,[#11] Eqp #F09,2517.0,[#11] Eqp #F57,1337.0
[#12] Eqp #F10,824.0,[#12] Eqp #F27,1304.5,[#12] Eqp #F31,1409.6666666666667,[#12] Eqp #F40,1210.6666666666667,[#12] Eqp #F50,1286.3333333333333,[#12] Eqp #F56,948.0,[#12] Eqp #F63,808.5,[#12] Eqp #F01,1040.0,[#12] Eqp #F25,1826.6666666666667,[#12] Eqp #F30,1314.3333333333333,[#12] Eqp #F41,1353.5,[#12] Eqp #F51,1113.5,[#12] Eqp #F02,2516.0,[#12] Eqp #F16,4559.0,[#12] Eqp #F34,1811.0,[#12] Eqp #F55,743.0,[#12] Eqp #F64,902.5,[#12] Eqp #F70,549.5,[#12] Eqp #F03,2347.0,[#12] Eqp #F11,3497.0,[#12] Eqp #F28,1719.5,[#12] Eqp #F18,1968.5,[#12] Eqp #F32,1109.0,[#12] Eqp #F43,1360.0,[#12] Eqp #F69,514.0,[#12] Eqp #F05,1262.0,[#12] Eqp #F26,1319.75,[#12] Eqp #F33,792.5,[#12] Eqp #F42,1331.5,[#12] Eqp #F52,1368.0,[#12] Eqp #F57,1581.0,[#12] Eqp #F04,2306.0,[#12] Eqp #F12,4724.0,[#12] Eqp #F49,841.3333333333334,[#12] Eqp #F65,755.0,[#12] Eqp #F71,266.0,[#12] Eqp #F06,2884.0,[#12] Eqp #F13,4088.0,[#12] Eqp #F67,447.0,[#12] Eqp #F07,3943.0,[#12] Eqp #F15,3961.0,[#12] Eqp #F17,1295.0,[#12] Eqp #F29,693.0,[#12] Eqp #F08,2289.0,[#12] Eqp #F66,691.0,[#12] Eqp #F14,3261.0,[#12] Eqp #F72,200.0,[#12] Eqp #F09,4002.0
[#13] Eqp #F10,877.0,[#13] Eqp #F25,1533.6666666666667,[#13] Eqp #F31,1142.5,[#13] Eqp #F41,1352.5,[#13] Eqp #F49,1424.5,[#13] Eqp #F56,944.75,[#13] Eqp #F64,689.3333333333334,[#13] Eqp #F01,2310.0,[#13] Eqp #F15,4654.0,[#13] Eqp #F27,1559.25,[#13] Eqp #F18,1913.0,[#13] Eqp #F33,1278.5,[#13] Eqp #F50,1582.0,[#13] Eqp #F55,886.0,[#13] Eqp #F66,699.5,[#13] Eqp #F02,1578.5,[#13] Eqp #F16,5129.0,[#13] Eqp #F28,2198.0,[#13] Eqp #F32,1496.0,[#13] Eqp #F65,956.0,[#13] Eqp #F69,280.0,[#13] Eqp #F03,1421.0,[#13] Eqp #F11,5653.0,[#13] Eqp #F30,1484.0,[#13] Eqp #F40,1750.5,[#13] Eqp #F68,573.0,[#13] Eqp #F05,1768.0,[#13] Eqp #F12,5389.0,[#13] Eqp #F26,1588.5,[#13] Eqp #F51,790.0,[#13] Eqp #F57,116.0,[#13] Eqp #F63,709.0,[#13] Eqp #F04,1490.0,[#13] Eqp #F17,1871.5,[#13] Eqp #F29,1511.0,[#13] Eqp #F42,1562.0,[#13] Eqp #F53,1685.0,[#13] Eqp #F06,2397.0,[#13] Eqp #F52,1091.0,[#13] Eqp #F08,3109.0,[#13] Eqp #F67,1573.0,[#13] Eqp #F71,1563.0,[#13] Eqp #F07,3123.0,[#13] Eqp #F58,1051.0,[#13] Eqp #F70,248.0,[#13] Eqp #F13,4548.0,[#13] Eqp #F34,1003.0
[#14] Eqp #F10,930.0,[#14] Eqp #F25,313.0,[#14] Eqp #F20,860.0,[#14] Eqp #F29,884.5,[#14] Eqp #F51,1020.5,[#14] Eqp #F56,793.0,[#14] Eqp #F66,1533.5,[#14] Eqp #F01,1571.0,[#14] Eqp #F16,4263.0,[#14] Eqp #F27,1798.6666666666667,[#14] Eqp #F19,1569.0,[#14] Eqp #F33,1244.0,[#14] Eqp #F42,1034.0,[#14] Eqp #F67,1129.0,[#14] Eqp #F69,487.3333333333333,[#14] Eqp #F02,1366.0,[#14] Eqp #F26,1294.0,[#14] Eqp #F32,1173.5,[#14] Eqp #F54,1737.0,[#14] Eqp #F57,2164.0,[#14] Eqp #F64,757.5,[#14] Eqp #F03,1853.0,[#14] Eqp #F11,4902.0,[#14] Eqp #F40,1380.75,[#14] Eqp #F52,979.5,[#14] Eqp #F68,730.0,[#14] Eqp #F05,2652.0,[#14] Eqp #F12,4685.0,[#14] Eqp #F17,2204.0,[#14] Eqp #F41,450.0,[#14] Eqp #F49,606.3333333333334,[#14] Eqp #F63,929.0,[#14] Eqp #F04,1571.0,[#14] Eqp #F28,1524.0,[#14] Eqp #F30,1580.3333333333333,[#14] Eqp #F55,1071.5,[#14] Eqp #F06,4338.0,[#14] Eqp #F13,3762.0,[#14] Eqp #F34,1391.0,[#14] Eqp #F50,1207.0,[#14] Eqp #F70,2.0,[#14] Eqp #F07,2213.0,[#14] Eqp #F31,1855.0,[#14] Eqp #F18,1622.0,[#14] Eqp #F09,2969.0,[#14] Eqp #F43,1480.5,[#14] Eqp #F53,1576.0,[#14] Eqp #F08,3936.0,[#14] Eqp #F65,2.0
[#15] Eqp #F10,1145.0,[#15] Eqp #F13,3051.0,[#15] Eqp #F28,1859.0,[#15] Eqp #F31,1623.0,[#15] Eqp #F40,1392.6666666666667,[#15] Eqp #F53,1550.0,[#15] Eqp #F57,1131.0,[#15] Eqp #F65,441.0,[#15] Eqp #F70,233.5,[#15] Eqp #F01,1764.0,[#15] Eqp #F14,3190.0,[#15] Eqp #F25,1882.0,[#15] Eqp #F33,1593.5,[#15] Eqp #F52,1328.0,[#15] Eqp #F67,1124.0,[#15] Eqp #F02,2098.5,[#15] Eqp #F26,1400.5,[#15] Eqp #F29,1190.5,[#15] Eqp #F49,989.3333333333334,[#15] Eqp #F63,556.6,[#15] Eqp #F69,612.0,[#15] Eqp #F03,2054.0,[#15] Eqp #F15,3354.0,[#15] Eqp #F18,2144.0,[#15] Eqp #F30,1357.0,[#15] Eqp #F05,2610.0,[#15] Eqp #F16,3377.0,[#15] Eqp #F27,2076.5,[#15] Eqp #F19,1453.0,[#15] Eqp #F50,779.5,[#15] Eqp #F66,666.0,[#15] Eqp #F71,638.0,[#15] Eqp #F04,3186.0,[#15] Eqp #F11,3454.0,[#15] Eqp #F17,2058.0,[#15] Eqp #F32,1243.0,[#15] Eqp #F42,1647.0,[#15] Eqp #F56,110.5,[#15] Eqp #F12,3726.0,[#15] Eqp #F20,1856.0,[#15] Eqp #F06,4543.0,[#15] Eqp #F41,856.0,[#15] Eqp #F07,5511.0,[#15] Eqp #F51,976.3333333333334,[#15] Eqp #F55,827.0,[#15] Eqp #F64,2.0,[#15] Eqp #F08,5511.0,[#15] Eqp #F43,718.0,[#15] Eqp #F09,1486.0
[#16] Eqp #F10,2949.0,[#16] Eqp #F15,5599.0,[#16] Eqp #F25,1679.6666666666667,[#16] Eqp #F35,1355.0,[#16] Eqp #F53,1653.5,[#16] Eqp #F57,1122.6666666666667,[#16] Eqp #F65,755.0,[#16] Eqp #F01,1995.0,[#16] Eqp #F16,4791.0,[#16] Eqp #F27,1690.3333333333333,[#16] Eqp #F29,1491.6666666666667,[#16] Eqp #F41,1484.0,[#16] Eqp #F59,1029.0,[#16] Eqp #F56,798.0,[#16] Eqp #F68,372.0,[#16] Eqp #F69,450.6666666666667,[#16] Eqp #F02,1372.0,[#16] Eqp #F26,1326.5,[#16] Eqp #F30,1367.0,[#16] Eqp #F51,1230.0,[#16] Eqp #F55,1208.0,[#16] Eqp #F66,1608.0,[#16] Eqp #F03,1625.0,[#16] Eqp #F34,1300.0,[#16] Eqp #F44,2287.0,[#16] Eqp #F70,390.6666666666667,[#16] Eqp #F05,1545.0,[#16] Eqp #F28,1254.6666666666667,[#16] Eqp #F32,1263.0,[#16] Eqp #F43,1786.0,[#16] Eqp #F52,2786.0,[#16] Eqp #F64,795.5,[#16] Eqp #F04,1926.0,[#16] Eqp #F17,1638.3333333333333,[#16] Eqp #F40,1400.0,[#16] Eqp #F50,1394.5,[#16] Eqp #F63,386.6666666666667,[#16] Eqp #F06,2937.0,[#16] Eqp #F11,4499.0,[#16] Eqp #F07,3175.0,[#16] Eqp #F54,1963.0,[#16] Eqp #F42,1511.0,[#16] Eqp #F49,561.5,[#16] Eqp #F09,3289.0,[#16] Eqp #F12,4361.0,[#16] Eqp #F31,1146.0,[#16] Eqp #F58,687.0,[#16] Eqp #F13,2707.0
