[#1] Eqp #F10,429.0,[#1] Eqp #F27,321.0,[#1] Eqp #F31,167.5,[#1] Eqp #F49,178.2,[#1] Eqp #F65,681.6666666666666,[#1] Eqp #F71,630.0,[#1] Eqp #F01,477.0,[#1] Eqp #F28,405.3333333333333,[#1] Eqp #F34,284.0,[#1] Eqp #F41,201.0,[#1] Eqp #F52,672.0,[#1] Eqp #F56,296.0,[#1] Eqp #F66,831.0,[#1] Eqp #F02,1144.0,[#1] Eqp #F16,1180.5,[#1] Eqp #F25,469.25,[#1] Eqp #F30,254.0,[#1] Eqp #F51,187.0,[#1] Eqp #F64,394.0,[#1] Eqp #F69,767.0,[#1] Eqp #F05,493.0,[#1] Eqp #F26,279.0,[#1] Eqp #F35,305.0,[#1] Eqp #F42,384.0,[#1] Eqp #F63,660.5,[#1] Eqp #F03,895.0,[#1] Eqp #F11,1332.0,[#1] Eqp #F17,296.5,[#1] Eqp #F09,962.0,[#1] Eqp #F15,996.0,[#1] Eqp #F55,164.33333333333334,[#1] Eqp #F67,58.5,[#1] Eqp #F06,570.0,[#1] Eqp #F29,166.33333333333334,[#1] Eqp #F43,580.0,[#1] Eqp #F54,302.0,[#1] Eqp #F72,581.0,[#1] Eqp #F04,1361.0,[#1] Eqp #F12,1794.0,[#1] Eqp #F40,2.0,[#1] Eqp #F50,320.0,[#1] Eqp #F07,1230.0,[#1] Eqp #F18,535.0,[#1] Eqp #F08,1875.0,[#1] Eqp #F13,1375.0,[#1] Eqp #F32,2.0,[#1] Eqp #F14,1671.0
[#2] Eqp #F10,507.0,[#2] Eqp #F27,344.0,[#2] Eqp #F20,412.0,[#2] Eqp #F35,317.0,[#2] Eqp #F41,150.0,[#2] Eqp #F49,334.3333333333333,[#2] Eqp #F63,214.0,[#2] Eqp #F70,206.0,[#2] Eqp #F01,601.0,[#2] Eqp #F14,1726.0,[#2] Eqp #F17,490.0,[#2] Eqp #F33,146.0,[#2] Eqp #F51,331.3333333333333,[#2] Eqp #F65,295.0,[#2] Eqp #F02,693.0,[#2] Eqp #F25,232.25,[#2] Eqp #F34,487.0,[#2] Eqp #F42,480.0,[#2] Eqp #F50,287.6666666666667,[#2] Eqp #F68,390.0,[#2] Eqp #F71,547.0,[#2] Eqp #F05,909.0,[#2] Eqp #F26,2.0,[#2] Eqp #F32,268.5,[#2] Eqp #F54,120.0,[#2] Eqp #F56,324.0,[#2] Eqp #F64,296.0,[#2] Eqp #F03,935.0,[#2] Eqp #F28,68.0,[#2] Eqp #F04,860.0,[#2] Eqp #F15,3103.0,[#2] Eqp #F29,251.0,[#2] Eqp #F57,2.0,[#2] Eqp #F07,1173.0,[#2] Eqp #F36,289.0,[#2] Eqp #F53,372.0,[#2] Eqp #F55,349.0,[#2] Eqp #F08,1130.5,[#2] Eqp #F16,3101.0,[#2] Eqp #F31,164.0,[#2] Eqp #F40,2.0,[#2] Eqp #F18,753.0,[#2] Eqp #F72,2.0,[#2] Eqp #F30,318.0,[#2] Eqp #F66,911.0,[#2] Eqp #F69,361.0
[#3] Eqp #F10,957.0,[#3] Eqp #F15,1325.0,[#3] Eqp #F26,124.8,[#3] Eqp #F30,15.5,[#3] Eqp #F49,143.0,[#3] Eqp #F56,2.0,[#3] Eqp #F67,27.5,[#3] Eqp #F71,268.0,[#3] Eqp #F01,468.0,[#3] Eqp #F33,132.0,[#3] Eqp #F02,499.0,[#3] Eqp #F27,174.66666666666666,[#3] Eqp #F18,2.0,[#3] Eqp #F34,640.0,[#3] Eqp #F41,280.0,[#3] Eqp #F51,271.0,[#3] Eqp #F64,240.0,[#3] Eqp #F69,2.0,[#3] Eqp #F05,795.0,[#3] Eqp #F28,2.0,[#3] Eqp #F31,159.33333333333334,[#3] Eqp #F40,123.33333333333333,[#3] Eqp #F50,2.0,[#3] Eqp #F55,113.66666666666667,[#3] Eqp #F63,203.75,[#3] Eqp #F70,371.0,[#3] Eqp #F09,825.0,[#3] Eqp #F25,180.5,[#3] Eqp #F32,328.0,[#3] Eqp #F42,2.0,[#3] Eqp #F52,483.0,[#3] Eqp #F65,40.5,[#3] Eqp #F03,1044.0,[#3] Eqp #F16,2627.0,[#3] Eqp #F17,757.0,[#3] Eqp #F11,1111.0,[#3] Eqp #F29,2.0,[#3] Eqp #F06,2104.0,[#3] Eqp #F14,1477.0,[#3] Eqp #F66,2.0,[#3] Eqp #F04,908.0,[#3] Eqp #F35,710.0,[#3] Eqp #F08,983.0
[#4] Eqp #F10,229.5,[#4] Eqp #F27,208.0,[#4] Eqp #F30,167.66666666666666,[#4] Eqp #F40,48.75,[#4] Eqp #F49,68.4,[#4] Eqp #F63,354.5,[#4] Eqp #F01,1051.0,[#4] Eqp #F12,824.0,[#4] Eqp #F25,475.0,[#4] Eqp #F31,221.5,[#4] Eqp #F51,423.5,[#4] Eqp #F67,539.0,[#4] Eqp #F02,370.5,[#4] Eqp #F28,230.33333333333334,[#4] Eqp #F18,361.5,[#4] Eqp #F34,138.0,[#4] Eqp #F42,195.0,[#4] Eqp #F70,560.5,[#4] Eqp #F05,1095.0,[#4] Eqp #F13,1320.0,[#4] Eqp #F17,479.0,[#4] Eqp #F55,65.75,[#4] Eqp #F03,400.0,[#4] Eqp #F32,101.5,[#4] Eqp #F64,53.75,[#4] Eqp #F69,423.6666666666667,[#4] Eqp #F33,143.5,[#4] Eqp #F41,628.0,[#4] Eqp #F52,180.0,[#4] Eqp #F66,293.0,[#4] Eqp #F06,1391.0,[#4] Eqp #F14,1071.0,[#4] Eqp #F26,407.0,[#4] Eqp #F65,540.0,[#4] Eqp #F71,2.0,[#4] Eqp #F04,1766.0,[#4] Eqp #F15,1357.0,[#4] Eqp #F07,1660.0,[#4] Eqp #F16,1284.0,[#4] Eqp #F19,2.0,[#4] Eqp #F29,2.0,[#4] Eqp #F50,2.0,[#4] Eqp #F56,2.0,[#4] Eqp #F72,463.0,[#4] Eqp #F08,1904.0,[#4] Eqp #F11,2034.0,[#4] Eqp #F53,362.0,[#4] Eqp #F57,432.0
[#5] Eqp #F10,421.0,[#5] Eqp #F26,395.6666666666667,[#5] Eqp #F17,546.3333333333334,[#5] Eqp #F31,181.66666666666666,[#5] Eqp #F52,138.0,[#5] Eqp #F63,347.25,[#5] Eqp #F71,107.0,[#5] Eqp #F01,1254.5,[#5] Eqp #F16,1191.0,[#5] Eqp #F27,440.75,[#5] Eqp #F54,516.0,[#5] Eqp #F02,583.0,[#5] Eqp #F11,1231.5,[#5] Eqp #F25,441.5,[#5] Eqp #F35,373.0,[#5] Eqp #F53,244.0,[#5] Eqp #F56,289.0,[#5] Eqp #F67,921.0,[#5] Eqp #F05,875.0,[#5] Eqp #F13,1037.0,[#5] Eqp #F33,464.5,[#5] Eqp #F49,29.142857142857142,[#5] Eqp #F57,2.0,[#5] Eqp #F68,653.0,[#5] Eqp #F03,849.0,[#5] Eqp #F12,1227.0,[#5] Eqp #F28,525.0,[#5] Eqp #F18,329.0,[#5] Eqp #F29,67.33333333333333,[#5] Eqp #F55,130.5,[#5] Eqp #F64,765.0,[#5] Eqp #F09,1194.0,[#5] Eqp #F15,1315.0,[#5] Eqp #F30,2.0,[#5] Eqp #F66,302.0,[#5] Eqp #F06,483.0,[#5] Eqp #F04,1637.0,[#5] Eqp #F19,2.0,[#5] Eqp #F40,2.0,[#5] Eqp #F50,2.0,[#5] Eqp #F07,1627.0,[#5] Eqp #F14,1370.0,[#5] Eqp #F20,2.0,[#5] Eqp #F65,2.0,[#5] Eqp #F69,470.0,[#5] Eqp #F08,2549.0,[#5] Eqp #F21,2.0
[#6] Eqp #F10,500.0,[#6] Eqp #F26,535.5,[#6] Eqp #F18,484.0,[#6] Eqp #F32,292.0,[#6] Eqp #F42,160.0,[#6] Eqp #F49,425.5,[#6] Eqp #F57,224.0,[#6] Eqp #F68,100.0,[#6] Eqp #F71,422.5,[#6] Eqp #F01,596.0,[#6] Eqp #F25,419.0,[#6] Eqp #F19,446.5,[#6] Eqp #F31,422.5,[#6] Eqp #F40,390.3333333333333,[#6] Eqp #F50,188.0,[#6] Eqp #F55,379.6666666666667,[#6] Eqp #F63,459.5,[#6] Eqp #F69,463.5,[#6] Eqp #F09,878.0,[#6] Eqp #F27,305.75,[#6] Eqp #F17,661.0,[#6] Eqp #F33,413.0,[#6] Eqp #F53,189.5,[#6] Eqp #F66,467.0,[#6] Eqp #F02,939.0,[#6] Eqp #F28,430.5,[#6] Eqp #F20,722.0,[#6] Eqp #F34,168.5,[#6] Eqp #F41,403.5,[#6] Eqp #F67,276.3333333333333,[#6] Eqp #F05,993.0,[#6] Eqp #F14,2708.0,[#6] Eqp #F54,2.0,[#6] Eqp #F03,803.0,[#6] Eqp #F15,2416.0,[#6] Eqp #F52,151.0,[#6] Eqp #F06,931.5,[#6] Eqp #F16,2434.0,[#6] Eqp #F30,176.0,[#6] Eqp #F65,621.0,[#6] Eqp #F04,1113.0,[#6] Eqp #F11,1869.0,[#6] Eqp #F51,237.0,[#6] Eqp #F70,497.0,[#6] Eqp #F35,374.0,[#6] Eqp #F43,363.0,[#6] Eqp #F12,1559.0
[#7] Eqp #F10,728.0,[#7] Eqp #F25,321.5,[#7] Eqp #F34,120.0,[#7] Eqp #F40,318.3333333333333,[#7] Eqp #F50,257.5,[#7] Eqp #F57,237.0,[#7] Eqp #F63,465.25,[#7] Eqp #F69,754.5,[#7] Eqp #F01,1075.5,[#7] Eqp #F14,1555.5,[#7] Eqp #F27,486.6666666666667,[#7] Eqp #F31,219.0,[#7] Eqp #F52,519.0,[#7] Eqp #F09,569.0,[#7] Eqp #F15,2304.0,[#7] Eqp #F17,592.0,[#7] Eqp #F30,281.3333333333333,[#7] Eqp #F49,104.6,[#7] Eqp #F56,2.0,[#7] Eqp #F67,759.5,[#7] Eqp #F02,767.0,[#7] Eqp #F26,156.33333333333334,[#7] Eqp #F41,483.0,[#7] Eqp #F51,308.0,[#7] Eqp #F05,948.0,[#7] Eqp #F28,2.0,[#7] Eqp #F29,303.0,[#7] Eqp #F55,127.66666666666667,[#7] Eqp #F64,304.3333333333333,[#7] Eqp #F03,979.0,[#7] Eqp #F04,1127.0,[#7] Eqp #F16,2588.0,[#7] Eqp #F18,658.5,[#7] Eqp #F08,1627.0,[#7] Eqp #F11,1514.0,[#7] Eqp #F65,2.0,[#7] Eqp #F72,518.0,[#7] Eqp #F13,1850.0,[#7] Eqp #F33,2.0,[#7] Eqp #F66,2.0,[#7] Eqp #F70,802.0,[#7] Eqp #F19,2.0,[#7] Eqp #F32,2.0
[#8] Eqp #F10,389.5,[#8] Eqp #F16,1140.5,[#8] Eqp #F28,59.333333333333336,[#8] Eqp #F33,322.5,[#8] Eqp #F40,267.3333333333333,[#8] Eqp #F51,255.66666666666666,[#8] Eqp #F64,348.5,[#8] Eqp #F71,790.0,[#8] Eqp #F01,1092.0,[#8] Eqp #F11,1620.0,[#8] Eqp #F26,328.0,[#8] Eqp #F17,253.5,[#8] Eqp #F31,121.0,[#8] Eqp #F58,327.0,[#8] Eqp #F63,358.3333333333333,[#8] Eqp #F70,170.5,[#8] Eqp #F02,434.0,[#8] Eqp #F25,97.75,[#8] Eqp #F30,464.0,[#8] Eqp #F42,440.5,[#8] Eqp #F50,141.0,[#8] Eqp #F05,506.0,[#8] Eqp #F32,65.5,[#8] Eqp #F52,305.3333333333333,[#8] Eqp #F66,549.5,[#8] Eqp #F69,421.3333333333333,[#8] Eqp #F03,753.0,[#8] Eqp #F27,323.5,[#8] Eqp #F19,265.6666666666667,[#8] Eqp #F29,159.66666666666666,[#8] Eqp #F53,221.0,[#8] Eqp #F67,80.0,[#8] Eqp #F09,1687.0,[#8] Eqp #F57,2.0,[#8] Eqp #F18,563.0,[#8] Eqp #F43,416.0,[#8] Eqp #F65,340.5,[#8] Eqp #F06,1661.0,[#8] Eqp #F12,1396.0,[#8] Eqp #F55,40.0,[#8] Eqp #F04,900.0,[#8] Eqp #F20,418.0,[#8] Eqp #F34,72.0,[#8] Eqp #F41,491.0,[#8] Eqp #F56,315.0,[#8] Eqp #F07,1814.0,[#8] Eqp #F15,1222.0,[#8] Eqp #F08,1823.0,[#8] Eqp #F13,2184.0,[#8] Eqp #F49,288.0
[#9] Eqp #F10,421.0,[#9] Eqp #F26,394.3333333333333,[#9] Eqp #F32,251.5,[#9] Eqp #F51,222.0,[#9] Eqp #F56,348.0,[#9] Eqp #F65,217.0,[#9] Eqp #F01,1000.5,[#9] Eqp #F16,1208.0,[#9] Eqp #F25,284.0,[#9] Eqp #F17,441.0,[#9] Eqp #F34,269.0,[#9] Eqp #F41,2.0,[#9] Eqp #F49,135.6,[#9] Eqp #F68,694.5,[#9] Eqp #F02,449.0,[#9] Eqp #F31,330.0,[#9] Eqp #F50,315.0,[#9] Eqp #F67,628.5,[#9] Eqp #F71,489.0,[#9] Eqp #F05,606.0,[#9] Eqp #F11,1183.0,[#9] Eqp #F64,482.0,[#9] Eqp #F03,922.0,[#9] Eqp #F13,1077.0,[#9] Eqp #F28,588.0,[#9] Eqp #F33,449.0,[#9] Eqp #F53,2.0,[#9] Eqp #F57,299.0,[#9] Eqp #F09,1164.0,[#9] Eqp #F12,1096.0,[#9] Eqp #F35,165.5,[#9] Eqp #F40,130.25,[#9] Eqp #F54,2.0,[#9] Eqp #F58,2.0,[#9] Eqp #F63,349.5,[#9] Eqp #F06,1287.0,[#9] Eqp #F15,1401.0,[#9] Eqp #F27,415.5,[#9] Eqp #F55,172.0,[#9] Eqp #F72,334.0,[#9] Eqp #F04,1821.0,[#9] Eqp #F29,171.0,[#9] Eqp #F69,127.0,[#9] Eqp #F07,467.0,[#9] Eqp #F14,1677.0,[#9] Eqp #F30,2.0,[#9] Eqp #F08,2583.0
[#10] Eqp #F10,373.0,[#10] Eqp #F16,1352.0,[#10] Eqp #F25,406.3333333333333,[#10] Eqp #F17,339.0,[#10] Eqp #F31,2.0,[#10] Eqp #F40,165.2,[#10] Eqp #F51,302.5,[#10] Eqp #F68,364.0,[#10] Eqp #F72,250.5,[#10] Eqp #F01,480.0,[#10] Eqp #F26,264.6666666666667,[#10] Eqp #F34,523.0,[#10] Eqp #F41,219.0,[#10] Eqp #F52,306.5,[#10] Eqp #F57,374.0,[#10] Eqp #F66,121.5,[#10] Eqp #F69,305.0,[#10] Eqp #F02,485.0,[#10] Eqp #F28,399.6666666666667,[#10] Eqp #F18,191.5,[#10] Eqp #F35,379.0,[#10] Eqp #F42,391.5,[#10] Eqp #F54,586.0,[#10] Eqp #F58,59.0,[#10] Eqp #F64,131.0,[#10] Eqp #F05,1051.0,[#10] Eqp #F12,1327.0,[#10] Eqp #F29,141.5,[#10] Eqp #F67,2.0,[#10] Eqp #F70,113.5,[#10] Eqp #F03,515.0,[#10] Eqp #F27,256.5,[#10] Eqp #F30,2.0,[#10] Eqp #F63,258.3333333333333,[#10] Eqp #F09,1125.0,[#10] Eqp #F11,1241.0,[#10] Eqp #F32,194.5,[#10] Eqp #F50,758.5,[#10] Eqp #F33,618.0,[#10] Eqp #F56,174.0,[#10] Eqp #F06,1765.0,[#10] Eqp #F15,1246.0,[#10] Eqp #F04,1845.0,[#10] Eqp #F49,2.0,[#10] Eqp #F55,115.0,[#10] Eqp #F07,2351.0,[#10] Eqp #F13,1022.0,[#10] Eqp #F08,873.0,[#10] Eqp #F38,397.0,[#10] Eqp #F65,250.0
