[#1] Eqp #F10,1156.0,[#1] Eqp #F13,2852.0,[#1] Eqp #F28,1259.3333333333333,[#1] Eqp #F32,737.5,[#1] Eqp #F41,911.3333333333334,[#1] Eqp #F53,431.0,[#1] Eqp #F56,410.0,[#1] Eqp #F67,602.0,[#1] Eqp #F01,1151.0,[#1] Eqp #F27,1010.6666666666666,[#1] Eqp #F30,832.0,[#1] Eqp #F51,778.0,[#1] Eqp #F71,821.0,[#1] Eqp #F02,1093.0,[#1] Eqp #F31,1007.0,[#1] Eqp #F40,687.0,[#1] Eqp #F49,1004.0,[#1] Eqp #F55,603.5,[#1] Eqp #F63,203.5,[#1] Eqp #F69,168.5,[#1] Eqp #F05,1963.0,[#1] Eqp #F14,4526.0,[#1] Eqp #F50,808.3333333333334,[#1] Eqp #F57,284.5,[#1] Eqp #F66,489.0,[#1] Eqp #F03,1546.5,[#1] Eqp #F15,3169.0,[#1] Eqp #F26,1224.5,[#1] Eqp #F18,1443.0,[#1] Eqp #F33,539.0,[#1] Eqp #F64,203.33333333333334,[#1] Eqp #F16,4625.0,[#1] Eqp #F65,2.0,[#1] Eqp #F08,1722.0,[#1] Eqp #F25,1378.6666666666667,[#1] Eqp #F29,723.0,[#1] Eqp #F04,2682.0,[#1] Eqp #F11,3002.0,[#1] Eqp #F42,613.0,[#1] Eqp #F52,529.5,[#1] Eqp #F70,430.0,[#1] Eqp #F12,3015.0,[#1] Eqp #F34,435.0
[#2] Eqp #F10,1926.5,[#2] Eqp #F16,2398.0,[#2] Eqp #F25,983.75,[#2] Eqp #F17,1243.3333333333333,[#2] Eqp #F33,630.6666666666666,[#2] Eqp #F49,788.0,[#2] Eqp #F66,495.25,[#2] Eqp #F70,505.5,[#2] Eqp #F01,1885.0,[#2] Eqp #F11,2100.0,[#2] Eqp #F27,903.0,[#2] Eqp #F32,659.5,[#2] Eqp #F53,654.5,[#2] Eqp #F65,441.0,[#2] Eqp #F02,511.0,[#2] Eqp #F31,714.5,[#2] Eqp #F40,816.5,[#2] Eqp #F52,499.0,[#2] Eqp #F57,1036.0,[#2] Eqp #F05,2263.0,[#2] Eqp #F12,2964.0,[#2] Eqp #F44,179.0,[#2] Eqp #F56,2.0,[#2] Eqp #F71,2.0,[#2] Eqp #F03,2146.0,[#2] Eqp #F13,2430.0,[#2] Eqp #F28,1446.5,[#2] Eqp #F18,1258.0,[#2] Eqp #F29,929.5,[#2] Eqp #F64,724.5,[#2] Eqp #F06,641.0,[#2] Eqp #F19,942.5,[#2] Eqp #F34,1059.0,[#2] Eqp #F50,886.5,[#2] Eqp #F63,334.6666666666667,[#2] Eqp #F04,615.0,[#2] Eqp #F26,808.0,[#2] Eqp #F55,676.0,[#2] Eqp #F69,487.0,[#2] Eqp #F07,1626.0,[#2] Eqp #F09,2857.0,[#2] Eqp #F15,2144.0,[#2] Eqp #F30,846.0,[#2] Eqp #F41,442.0,[#2] Eqp #F51,2.0,[#2] Eqp #F08,3724.0,[#2] Eqp #F14,2856.0,[#2] Eqp #F43,273.0,[#2] Eqp #F20,1034.0,[#2] Eqp #F42,109.0
[#3] Eqp #F10,727.0,[#3] Eqp #F27,1027.25,[#3] Eqp #F17,1192.6666666666667,[#3] Eqp #F30,697.0,[#3] Eqp #F52,645.0,[#3] Eqp #F64,594.25,[#3] Eqp #F01,1151.0,[#3] Eqp #F25,1112.0,[#3] Eqp #F29,865.25,[#3] Eqp #F50,929.6666666666666,[#3] Eqp #F56,505.0,[#3] Eqp #F66,932.5,[#3] Eqp #F02,1347.0,[#3] Eqp #F28,786.3333333333334,[#3] Eqp #F18,916.0,[#3] Eqp #F31,963.0,[#3] Eqp #F40,685.3333333333334,[#3] Eqp #F05,2043.0,[#3] Eqp #F14,5758.0,[#3] Eqp #F19,907.5,[#3] Eqp #F58,2.0,[#3] Eqp #F65,63.5,[#3] Eqp #F69,209.0,[#3] Eqp #F03,2386.5,[#3] Eqp #F15,4767.0,[#3] Eqp #F26,1000.5,[#3] Eqp #F41,812.5,[#3] Eqp #F06,2353.0,[#3] Eqp #F16,5679.0,[#3] Eqp #F49,454.5,[#3] Eqp #F55,385.0,[#3] Eqp #F70,66.0,[#3] Eqp #F09,1782.0,[#3] Eqp #F53,712.0,[#3] Eqp #F04,2090.0,[#3] Eqp #F32,1137.0,[#3] Eqp #F51,548.5,[#3] Eqp #F57,501.0,[#3] Eqp #F67,223.0,[#3] Eqp #F34,667.0,[#3] Eqp #F42,759.0,[#3] Eqp #F54,344.0,[#3] Eqp #F71,347.0,[#3] Eqp #F68,532.0,[#3] Eqp #F63,43.0
[#4] Eqp #F10,1779.0,[#4] Eqp #F12,3145.0,[#4] Eqp #F25,837.3333333333334,[#4] Eqp #F30,685.6666666666666,[#4] Eqp #F50,640.25,[#4] Eqp #F67,348.0,[#4] Eqp #F71,243.0,[#4] Eqp #F01,2221.0,[#4] Eqp #F14,2966.0,[#4] Eqp #F28,875.0,[#4] Eqp #F32,928.5,[#4] Eqp #F53,996.0,[#4] Eqp #F57,364.0,[#4] Eqp #F64,1011.3333333333334,[#4] Eqp #F69,436.3333333333333,[#4] Eqp #F02,1747.5,[#4] Eqp #F26,725.3333333333334,[#4] Eqp #F17,943.5,[#4] Eqp #F29,698.0,[#4] Eqp #F41,1140.0,[#4] Eqp #F56,1065.5,[#4] Eqp #F66,742.5,[#4] Eqp #F05,1893.0,[#4] Eqp #F27,466.0,[#4] Eqp #F31,620.0,[#4] Eqp #F70,1546.0,[#4] Eqp #F03,1592.0,[#4] Eqp #F40,759.0,[#4] Eqp #F49,834.0,[#4] Eqp #F55,619.0,[#4] Eqp #F63,865.5,[#4] Eqp #F06,503.0,[#4] Eqp #F18,836.3333333333334,[#4] Eqp #F33,876.0,[#4] Eqp #F58,1241.0,[#4] Eqp #F68,893.5,[#4] Eqp #F04,645.0,[#4] Eqp #F42,1097.0,[#4] Eqp #F52,1271.0,[#4] Eqp #F07,2453.0,[#4] Eqp #F15,3089.0,[#4] Eqp #F16,2725.0,[#4] Eqp #F51,183.0,[#4] Eqp #F11,3257.0,[#4] Eqp #F19,898.0
[#5] Eqp #F10,942.0,[#5] Eqp #F26,1028.6666666666667,[#5] Eqp #F33,1060.0,[#5] Eqp #F53,863.0,[#5] Eqp #F56,1148.0,[#5] Eqp #F67,730.0,[#5] Eqp #F70,511.3333333333333,[#5] Eqp #F01,1273.0,[#5] Eqp #F13,2949.0,[#5] Eqp #F28,1120.0,[#5] Eqp #F17,1521.0,[#5] Eqp #F31,997.0,[#5] Eqp #F51,660.3333333333334,[#5] Eqp #F66,746.0,[#5] Eqp #F02,1182.0,[#5] Eqp #F27,954.0,[#5] Eqp #F35,887.0,[#5] Eqp #F54,1382.0,[#5] Eqp #F57,897.0,[#5] Eqp #F65,904.3333333333334,[#5] Eqp #F06,1712.0,[#5] Eqp #F25,990.5,[#5] Eqp #F30,699.0,[#5] Eqp #F41,859.5,[#5] Eqp #F55,690.0,[#5] Eqp #F03,2304.5,[#5] Eqp #F14,4772.0,[#5] Eqp #F32,749.6666666666666,[#5] Eqp #F40,836.5,[#5] Eqp #F49,694.5,[#5] Eqp #F63,535.0,[#5] Eqp #F69,271.5,[#5] Eqp #F07,1618.0,[#5] Eqp #F71,844.0,[#5] Eqp #F04,2047.0,[#5] Eqp #F50,794.0,[#5] Eqp #F18,1548.0,[#5] Eqp #F29,551.0,[#5] Eqp #F05,5110.0,[#5] Eqp #F19,1104.0,[#5] Eqp #F64,2.0,[#5] Eqp #F08,370.0,[#5] Eqp #F15,5368.0
[#6] Eqp #F10,1414.0,[#6] Eqp #F27,797.75,[#6] Eqp #F30,933.3333333333334,[#6] Eqp #F40,682.6666666666666,[#6] Eqp #F49,766.5,[#6] Eqp #F55,722.0,[#6] Eqp #F64,764.5,[#6] Eqp #F70,664.0,[#6] Eqp #F01,1661.5,[#6] Eqp #F28,818.6666666666666,[#6] Eqp #F18,666.5,[#6] Eqp #F33,872.0,[#6] Eqp #F41,1071.0,[#6] Eqp #F50,705.2,[#6] Eqp #F63,705.3333333333334,[#6] Eqp #F02,432.0,[#6] Eqp #F25,808.5,[#6] Eqp #F17,998.0,[#6] Eqp #F42,1066.0,[#6] Eqp #F51,987.0,[#6] Eqp #F66,688.0,[#6] Eqp #F05,1904.0,[#6] Eqp #F12,1770.0,[#6] Eqp #F29,561.0,[#6] Eqp #F03,537.0,[#6] Eqp #F26,804.0,[#6] Eqp #F32,790.5,[#6] Eqp #F65,881.5,[#6] Eqp #F69,777.5,[#6] Eqp #F06,695.0,[#6] Eqp #F19,926.0,[#6] Eqp #F31,1077.0,[#6] Eqp #F67,1228.0,[#6] Eqp #F71,792.0,[#6] Eqp #F04,2076.0,[#6] Eqp #F15,2853.0,[#6] Eqp #F07,2163.0,[#6] Eqp #F13,3195.0,[#6] Eqp #F14,3000.0,[#6] Eqp #F54,1263.0,[#6] Eqp #F57,831.0,[#6] Eqp #F08,3245.0,[#6] Eqp #F16,2507.0,[#6] Eqp #F52,2.0
[#7] Eqp #F10,1752.5,[#7] Eqp #F16,2915.5,[#7] Eqp #F25,902.0,[#7] Eqp #F31,771.0,[#7] Eqp #F49,563.8,[#7] Eqp #F63,524.5,[#7] Eqp #F69,704.3333333333334,[#7] Eqp #F01,1025.0,[#7] Eqp #F11,2846.0,[#7] Eqp #F26,1461.0,[#7] Eqp #F18,1592.0,[#7] Eqp #F34,687.0,[#7] Eqp #F40,638.6666666666666,[#7] Eqp #F02,1785.0,[#7] Eqp #F12,2688.0,[#7] Eqp #F28,1097.5,[#7] Eqp #F30,625.0,[#7] Eqp #F59,741.0,[#7] Eqp #F56,222.5,[#7] Eqp #F72,356.0,[#7] Eqp #F05,522.0,[#7] Eqp #F27,805.3333333333334,[#7] Eqp #F41,577.5,[#7] Eqp #F55,577.0,[#7] Eqp #F64,703.6666666666666,[#7] Eqp #F03,2376.0,[#7] Eqp #F13,2368.0,[#7] Eqp #F33,951.0,[#7] Eqp #F54,890.0,[#7] Eqp #F67,432.0,[#7] Eqp #F06,3285.0,[#7] Eqp #F14,1984.0,[#7] Eqp #F57,656.0,[#7] Eqp #F65,2.0,[#7] Eqp #F04,520.0,[#7] Eqp #F32,1324.0,[#7] Eqp #F50,550.5,[#7] Eqp #F07,1188.0,[#7] Eqp #F43,1434.0,[#7] Eqp #F53,895.0,[#7] Eqp #F68,951.0,[#7] Eqp #F70,432.0,[#7] Eqp #F08,1813.0,[#7] Eqp #F17,1187.5,[#7] Eqp #F52,1037.0,[#7] Eqp #F15,2482.0,[#7] Eqp #F09,3330.0,[#7] Eqp #F29,487.0
[#8] Eqp #F10,1712.0,[#8] Eqp #F15,3183.5,[#8] Eqp #F28,1156.6666666666667,[#8] Eqp #F31,716.0,[#8] Eqp #F41,721.0,[#8] Eqp #F52,866.0,[#8] Eqp #F56,962.0,[#8] Eqp #F63,345.25,[#8] Eqp #F69,645.25,[#8] Eqp #F01,1620.5,[#8] Eqp #F16,3858.0,[#8] Eqp #F27,1049.0,[#8] Eqp #F17,1343.0,[#8] Eqp #F32,655.3333333333334,[#8] Eqp #F40,849.6666666666666,[#8] Eqp #F50,856.0,[#8] Eqp #F55,519.0,[#8] Eqp #F64,333.6666666666667,[#8] Eqp #F70,478.6666666666667,[#8] Eqp #F02,524.0,[#8] Eqp #F26,1011.75,[#8] Eqp #F49,512.4,[#8] Eqp #F65,1387.0,[#8] Eqp #F05,1655.0,[#8] Eqp #F11,3194.0,[#8] Eqp #F25,1405.0,[#8] Eqp #F30,878.0,[#8] Eqp #F51,681.0,[#8] Eqp #F57,456.0,[#8] Eqp #F67,353.0,[#8] Eqp #F03,722.0,[#8] Eqp #F06,2070.0,[#8] Eqp #F12,2743.0,[#8] Eqp #F18,1071.0,[#8] Eqp #F29,705.0,[#8] Eqp #F68,261.0,[#8] Eqp #F04,2768.0,[#8] Eqp #F13,2490.0,[#8] Eqp #F07,1150.0,[#8] Eqp #F09,2819.0,[#8] Eqp #F14,3327.0,[#8] Eqp #F19,593.0,[#8] Eqp #F42,1103.0,[#8] Eqp #F66,828.0
[#9] Eqp #F10,1948.5,[#9] Eqp #F16,3771.0,[#9] Eqp #F26,1046.5,[#9] Eqp #F31,724.3333333333334,[#9] Eqp #F42,518.0,[#9] Eqp #F53,636.5,[#9] Eqp #F64,736.75,[#9] Eqp #F01,507.0,[#9] Eqp #F30,491.0,[#9] Eqp #F51,698.5,[#9] Eqp #F02,719.0,[#9] Eqp #F27,771.3333333333334,[#9] Eqp #F34,602.0,[#9] Eqp #F50,674.75,[#9] Eqp #F55,680.0,[#9] Eqp #F67,722.5,[#9] Eqp #F05,858.0,[#9] Eqp #F25,983.6666666666666,[#9] Eqp #F29,752.0,[#9] Eqp #F65,748.5,[#9] Eqp #F03,966.0,[#9] Eqp #F28,1000.3333333333334,[#9] Eqp #F17,796.0,[#9] Eqp #F69,396.5,[#9] Eqp #F06,1999.0,[#9] Eqp #F11,2202.0,[#9] Eqp #F54,640.0,[#9] Eqp #F63,364.0,[#9] Eqp #F04,2104.0,[#9] Eqp #F12,3091.0,[#9] Eqp #F33,469.0,[#9] Eqp #F52,452.0,[#9] Eqp #F66,330.0,[#9] Eqp #F70,447.0,[#9] Eqp #F07,2352.0,[#9] Eqp #F13,3238.0,[#9] Eqp #F18,1323.0,[#9] Eqp #F49,5.0,[#9] Eqp #F08,2371.0,[#9] Eqp #F14,3878.0,[#9] Eqp #F68,601.0,[#9] Eqp #F09,3074.0,[#9] Eqp #F32,713.0,[#9] Eqp #F41,601.0
[#10] Eqp #F10,1026.0,[#10] Eqp #F11,2951.0,[#10] Eqp #F27,1486.0,[#10] Eqp #F29,738.6666666666666,[#10] Eqp #F41,894.6666666666666,[#10] Eqp #F51,264.0,[#10] Eqp #F66,365.0,[#10] Eqp #F01,1751.0,[#10] Eqp #F28,830.5,[#10] Eqp #F17,886.6666666666666,[#10] Eqp #F34,870.0,[#10] Eqp #F52,1297.0,[#10] Eqp #F65,1128.0,[#10] Eqp #F70,795.3333333333334,[#10] Eqp #F02,1472.0,[#10] Eqp #F12,2592.0,[#10] Eqp #F32,764.0,[#10] Eqp #F50,296.0,[#10] Eqp #F05,2130.0,[#10] Eqp #F13,3117.0,[#10] Eqp #F25,945.0,[#10] Eqp #F31,561.5,[#10] Eqp #F40,536.0,[#10] Eqp #F49,598.8,[#10] Eqp #F63,401.0,[#10] Eqp #F71,1099.5,[#10] Eqp #F03,2245.0,[#10] Eqp #F14,3265.0,[#10] Eqp #F26,1089.6666666666667,[#10] Eqp #F19,767.0,[#10] Eqp #F30,547.5,[#10] Eqp #F42,361.5,[#10] Eqp #F72,784.0,[#10] Eqp #F06,2501.0,[#10] Eqp #F15,3554.0,[#10] Eqp #F64,66.0,[#10] Eqp #F69,363.0,[#10] Eqp #F04,370.0,[#10] Eqp #F54,1092.0,[#10] Eqp #F07,355.0,[#10] Eqp #F33,1236.0,[#10] Eqp #F67,814.5,[#10] Eqp #F09,2145.0,[#10] Eqp #F08,3603.0,[#10] Eqp #F16,2364.0,[#10] Eqp #F18,1476.0,[#10] Eqp #F55,442.0
[#11] Eqp #F10,663.0,[#11] Eqp #F25,1093.3333333333333,[#11] Eqp #F34,794.0,[#11] Eqp #F43,1098.0,[#11] Eqp #F53,1174.0,[#11] Eqp #F67,1086.0,[#11] Eqp #F01,1228.5,[#11] Eqp #F14,2564.5,[#11] Eqp #F26,1094.6666666666667,[#11] Eqp #F30,790.75,[#11] Eqp #F40,748.8,[#11] Eqp #F57,760.0,[#11] Eqp #F65,515.6666666666666,[#11] Eqp #F02,978.0,[#11] Eqp #F28,1132.0,[#11] Eqp #F29,629.6666666666666,[#11] Eqp #F49,529.25,[#11] Eqp #F55,708.5,[#11] Eqp #F05,1696.0,[#11] Eqp #F15,3928.0,[#11] Eqp #F19,1397.0,[#11] Eqp #F33,595.0,[#11] Eqp #F63,351.5,[#11] Eqp #F03,1088.0,[#11] Eqp #F27,1223.0,[#11] Eqp #F41,873.3333333333334,[#11] Eqp #F50,926.6666666666666,[#11] Eqp #F69,287.0,[#11] Eqp #F06,1327.5,[#11] Eqp #F16,3072.0,[#11] Eqp #F17,1187.0,[#11] Eqp #F31,681.0,[#11] Eqp #F70,2.0,[#11] Eqp #F04,2072.0,[#11] Eqp #F11,2380.0,[#11] Eqp #F32,1019.0,[#11] Eqp #F56,514.0,[#11] Eqp #F07,2146.0,[#11] Eqp #F12,2143.0,[#11] Eqp #F51,284.5,[#11] Eqp #F18,1176.5,[#11] Eqp #F71,880.0,[#11] Eqp #F13,2724.0,[#11] Eqp #F64,2.0,[#11] Eqp #F66,2.0
[#12] Eqp #F10,526.0,[#12] Eqp #F27,1078.0,[#12] Eqp #F18,746.0,[#12] Eqp #F31,936.6666666666666,[#12] Eqp #F52,777.0,[#12] Eqp #F55,1225.0,[#12] Eqp #F64,350.75,[#12] Eqp #F70,492.0,[#12] Eqp #F01,681.0,[#12] Eqp #F25,953.5,[#12] Eqp #F19,1000.0,[#12] Eqp #F33,806.0,[#12] Eqp #F51,1008.0,[#12] Eqp #F56,737.25,[#12] Eqp #F68,1082.0,[#12] Eqp #F72,952.0,[#12] Eqp #F02,1181.0,[#12] Eqp #F28,982.3333333333334,[#12] Eqp #F30,1209.3333333333333,[#12] Eqp #F50,1080.0,[#12] Eqp #F58,748.5,[#12] Eqp #F65,637.5,[#12] Eqp #F69,374.5,[#12] Eqp #F05,1545.5,[#12] Eqp #F15,2965.0,[#12] Eqp #F17,1308.0,[#12] Eqp #F42,738.0,[#12] Eqp #F03,1670.0,[#12] Eqp #F16,3839.0,[#12] Eqp #F49,416.0,[#12] Eqp #F06,1924.0,[#12] Eqp #F11,3015.0,[#12] Eqp #F20,810.0,[#12] Eqp #F29,617.0,[#12] Eqp #F41,460.5,[#12] Eqp #F54,253.0,[#12] Eqp #F04,1350.0,[#12] Eqp #F26,1087.0,[#12] Eqp #F40,974.5,[#12] Eqp #F07,1834.0,[#12] Eqp #F12,2638.0,[#12] Eqp #F57,42.0,[#12] Eqp #F66,185.0,[#12] Eqp #F09,2833.0,[#12] Eqp #F13,2562.0,[#12] Eqp #F32,607.0,[#12] Eqp #F43,348.0,[#12] Eqp #F53,427.0,[#12] Eqp #F63,333.6666666666667,[#12] Eqp #F14,2849.0,[#12] Eqp #F34,543.0
