[#1] Job #10,2646.0,[#1] Job #11,2736.8333333333335,[#1] Job #12,2487.0,[#1] Job #13,2644.1111111111113,[#1] Job #14,2729.5,[#1] Job #15,2724.0,[#1] Job #16,2896.75,[#1] Job #17,2804.625,[#1] Job #18,2566.222222222222,[#1] Job #19,3250.5714285714284,[#1] Job #20,2886.0
[#2] Job #10,2382.5,[#2] Job #11,2636.8888888888887,[#2] Job #12,3331.1428571428573,[#2] Job #13,2399.0,[#2] Job #14,2714.4285714285716,[#2] Job #15,2624.8571428571427,[#2] Job #16,2984.1428571428573,[#2] Job #17,2899.5,[#2] Job #18,3084.1428571428573,[#2] Job #19,2838.625,[#2] Job #20,3439.8333333333335
[#3] Job #10,2411.5,[#3] Job #11,2569.4444444444443,[#3] Job #12,2532.0,[#3] Job #13,2865.5,[#3] Job #14,2550.5555555555557,[#3] Job #15,2330.3333333333335,[#3] Job #16,3167.1428571428573,[#3] Job #17,2950.3333333333335,[#3] Job #18,2673.875,[#3] Job #19,2919.285714285714,[#3] Job #20,3011.714285714286
[#4] Job #10,2618.714285714286,[#4] Job #11,2720.5,[#4] Job #12,2530.875,[#4] Job #13,2739.0,[#4] Job #14,2717.125,[#4] Job #15,2809.8571428571427,[#4] Job #16,2729.0,[#4] Job #17,3360.2,[#4] Job #18,2661.25,[#4] Job #19,2992.285714285714,[#4] Job #20,2698.5
[#5] Job #10,2669.375,[#5] Job #11,2572.714285714286,[#5] Job #12,2469.777777777778,[#5] Job #13,2672.625,[#5] Job #14,2729.375,[#5] Job #15,2434.6666666666665,[#5] Job #16,3089.6,[#5] Job #17,2990.714285714286,[#5] Job #18,2200.1,[#5] Job #19,2428.6666666666665,[#5] Job #20,2609.75
[#6] Job #10,2512.8888888888887,[#6] Job #11,2974.0,[#6] Job #12,2561.75,[#6] Job #13,2757.1428571428573,[#6] Job #14,2880.75,[#6] Job #15,3146.8571428571427,[#6] Job #16,2916.5,[#6] Job #17,2317.5,[#6] Job #18,2562.8888888888887,[#6] Job #19,3262.5714285714284,[#6] Job #20,3152.4285714285716
[#7] Job #10,2496.1666666666665,[#7] Job #11,2543.5,[#7] Job #12,2744.8571428571427,[#7] Job #13,2618.5,[#7] Job #14,3012.8571428571427,[#7] Job #15,3100.714285714286,[#7] Job #16,2852.375,[#7] Job #17,3139.5714285714284,[#7] Job #18,2501.1111111111113,[#7] Job #19,3567.8333333333335,[#7] Job #20,2753.5
[#8] Job #10,1757.1666666666667,[#8] Job #11,2779.5714285714284,[#8] Job #12,2547.3333333333335,[#8] Job #13,2766.5,[#8] Job #14,3590.8333333333335,[#8] Job #15,2863.0,[#8] Job #16,2539.1111111111113,[#8] Job #17,2861.8571428571427,[#8] Job #18,3056.285714285714,[#8] Job #19,2255.1,[#8] Job #20,2800.875
[#9] Job #10,2558.5,[#9] Job #11,2837.375,[#9] Job #12,2678.8571428571427,[#9] Job #13,2640.4444444444443,[#9] Job #14,3574.5,[#9] Job #15,2610.4444444444443,[#9] Job #16,2336.4,[#9] Job #17,2991.0,[#9] Job #18,2995.285714285714,[#9] Job #19,3064.1428571428573,[#9] Job #20,2787.625
[#10] Job #10,2648.125,[#10] Job #11,2374.285714285714,[#10] Job #12,2384.5714285714284,[#10] Job #13,2629.8,[#10] Job #14,2608.0,[#10] Job #15,2716.8333333333335,[#10] Job #16,2967.8333333333335,[#10] Job #17,2518.5,[#10] Job #18,2591.25,[#10] Job #19,2564.5,[#10] Job #20,2725.625
