[#1] Job #10,485.0,[#1] Job #11,400.85714285714283,[#1] Job #12,618.375,[#1] Job #13,487.57142857142856,[#1] Job #14,437.6666666666667,[#1] Job #15,537.875,[#1] Job #16,871.1666666666666,[#1] Job #17,601.4444444444445,[#1] Job #18,539.125,[#1] Job #19,648.5555555555555,[#1] Job #20,871.4
[#2] Job #10,464.4,[#2] Job #11,501.7,[#2] Job #12,545.7142857142857,[#2] Job #13,779.5714285714286,[#2] Job #14,609.4,[#2] Job #15,657.8888888888889,[#2] Job #16,623.5555555555555,[#2] Job #17,655.8571428571429,[#2] Job #18,613.1111111111111,[#2] Job #19,592.5,[#2] Job #20,659.6666666666666
[#3] Job #10,572.2857142857143,[#3] Job #11,588.2222222222222,[#3] Job #12,698.1428571428571,[#3] Job #13,573.625,[#3] Job #14,795.2857142857143,[#3] Job #15,586.2222222222222,[#3] Job #16,540.1666666666666,[#3] Job #17,707.25,[#3] Job #18,558.8,[#3] Job #19,862.1428571428571,[#3] Job #20,756.0
[#4] Job #10,691.375,[#4] Job #11,654.6666666666666,[#4] Job #12,698.5555555555555,[#4] Job #13,559.7142857142857,[#4] Job #14,525.75,[#4] Job #15,571.75,[#4] Job #16,699.0,[#4] Job #17,809.6,[#4] Job #18,687.0,[#4] Job #19,662.1111111111111,[#4] Job #20,693.6666666666666
[#5] Job #10,430.8,[#5] Job #11,678.0,[#5] Job #12,573.125,[#5] Job #13,647.8,[#5] Job #14,774.875,[#5] Job #15,616.625,[#5] Job #16,706.75,[#5] Job #17,656.25,[#5] Job #18,570.6,[#5] Job #19,863.4285714285714,[#5] Job #20,836.1428571428571
[#6] Job #10,716.125,[#6] Job #11,667.1666666666666,[#6] Job #12,537.125,[#6] Job #13,639.0,[#6] Job #14,650.4444444444445,[#6] Job #15,441.6,[#6] Job #16,586.125,[#6] Job #17,662.8888888888889,[#6] Job #18,658.5555555555555,[#6] Job #19,856.4285714285714,[#6] Job #20,576.375
[#7] Job #10,608.3333333333334,[#7] Job #11,522.3,[#7] Job #12,681.125,[#7] Job #13,623.0,[#7] Job #14,775.875,[#7] Job #15,506.85714285714283,[#7] Job #16,733.0,[#7] Job #17,554.125,[#7] Job #18,526.6666666666666,[#7] Job #19,747.5,[#7] Job #20,829.8333333333334
[#8] Job #10,548.3333333333334,[#8] Job #11,618.625,[#8] Job #12,545.2,[#8] Job #13,695.2857142857143,[#8] Job #14,737.875,[#8] Job #15,848.5714285714286,[#8] Job #16,732.5,[#8] Job #17,810.5,[#8] Job #18,811.5,[#8] Job #19,726.1666666666666,[#8] Job #20,662.0
[#9] Job #10,784.5,[#9] Job #11,736.2857142857143,[#9] Job #12,476.25,[#9] Job #13,499.875,[#9] Job #14,611.375,[#9] Job #15,827.2857142857143,[#9] Job #16,856.5714285714286,[#9] Job #17,772.1428571428571,[#9] Job #18,558.7,[#9] Job #19,665.0,[#9] Job #20,717.625
[#10] Job #10,701.75,[#10] Job #11,978.3333333333334,[#10] Job #12,655.1111111111111,[#10] Job #13,690.1111111111111,[#10] Job #14,457.5,[#10] Job #15,357.8,[#10] Job #16,657.3333333333334,[#10] Job #17,877.2857142857143,[#10] Job #18,605.2857142857143,[#10] Job #19,575.5,[#10] Job #20,649.2857142857143
[#11] Job #10,511.85714285714283,[#11] Job #11,660.625,[#11] Job #12,865.0,[#11] Job #13,407.14285714285717,[#11] Job #14,783.3333333333334,[#11] Job #15,704.7142857142857,[#11] Job #16,678.8333333333334,[#11] Job #17,657.6666666666666,[#11] Job #18,764.2857142857143,[#11] Job #19,875.6666666666666,[#11] Job #20,891.2857142857143
