[#1] Job #10,1717.5,[#1] Job #11,1898.875,[#1] Job #12,1917.111111111111,[#1] Job #13,2081.875,[#1] Job #14,1716.5555555555557,[#1] Job #15,1866.2222222222222,[#1] Job #16,2103.375,[#1] Job #17,1978.7142857142858,[#1] Job #18,1881.7777777777778,[#1] Job #19,2058.625,[#1] Job #20,2325.0
[#2] Job #10,1535.4285714285713,[#2] Job #11,2234.0,[#2] Job #12,1477.0,[#2] Job #13,1885.5,[#2] Job #14,2047.125,[#2] Job #15,2002.625,[#2] Job #16,2289.4285714285716,[#2] Job #17,1837.75,[#2] Job #18,1779.6666666666667,[#2] Job #19,1888.875,[#2] Job #20,1869.75
[#3] Job #10,1847.8333333333333,[#3] Job #11,1881.6666666666667,[#3] Job #12,1820.142857142857,[#3] Job #13,1868.375,[#3] Job #14,2043.0,[#3] Job #15,2005.625,[#3] Job #16,2075.75,[#3] Job #17,2226.5714285714284,[#3] Job #18,2112.0,[#3] Job #19,2189.4285714285716,[#3] Job #20,2269.0
[#4] Job #10,1614.1,[#4] Job #11,1439.1666666666667,[#4] Job #12,1802.2222222222222,[#4] Job #13,2213.1428571428573,[#4] Job #14,2022.5,[#4] Job #15,2286.1428571428573,[#4] Job #16,1970.1666666666667,[#4] Job #17,2030.625,[#4] Job #18,2022.125,[#4] Job #19,1861.75,[#4] Job #20,2091.285714285714
[#5] Job #10,1716.9,[#5] Job #11,2047.0,[#5] Job #12,2123.125,[#5] Job #13,2003.6666666666667,[#5] Job #14,1992.75,[#5] Job #15,2337.285714285714,[#5] Job #16,1861.5555555555557,[#5] Job #17,2181.0,[#5] Job #18,2069.125,[#5] Job #19,2736.6,[#5] Job #20,1885.111111111111
[#6] Job #10,2341.5714285714284,[#6] Job #11,1880.3333333333333,[#6] Job #12,2308.714285714286,[#6] Job #13,2732.0,[#6] Job #14,2108.375,[#6] Job #15,2187.714285714286,[#6] Job #16,2051.0,[#6] Job #17,2304.0,[#6] Job #18,2156.8571428571427,[#6] Job #19,2504.1666666666665,[#6] Job #20,2051.5
[#7] Job #10,1624.5555555555557,[#7] Job #11,1768.625,[#7] Job #12,1867.4444444444443,[#7] Job #13,1696.6666666666667,[#7] Job #14,2070.0,[#7] Job #15,2257.6666666666665,[#7] Job #16,2243.5714285714284,[#7] Job #17,2022.25,[#7] Job #18,2282.714285714286,[#7] Job #19,2022.5,[#7] Job #20,2260.1428571428573
[#8] Job #10,1797.8,[#8] Job #11,2141.285714285714,[#8] Job #12,1806.75,[#8] Job #13,1765.5555555555557,[#8] Job #14,2270.714285714286,[#8] Job #15,2211.714285714286,[#8] Job #16,2038.0,[#8] Job #17,1768.0,[#8] Job #18,1700.6666666666667,[#8] Job #19,1969.875,[#8] Job #20,1890.25
[#9] Job #10,2131.625,[#9] Job #11,1507.5714285714287,[#9] Job #12,2116.75,[#9] Job #13,2327.8571428571427,[#9] Job #14,1663.0,[#9] Job #15,1928.0,[#9] Job #16,1946.4285714285713,[#9] Job #17,1888.25,[#9] Job #18,2205.1428571428573,[#9] Job #19,2227.0,[#9] Job #20,1952.625
[#10] Job #10,1857.625,[#10] Job #11,1707.2222222222222,[#10] Job #12,1904.625,[#10] Job #13,2137.5714285714284,[#10] Job #14,1724.8333333333333,[#10] Job #15,1878.6666666666667,[#10] Job #16,1875.625,[#10] Job #17,1872.4285714285713,[#10] Job #18,1791.75,[#10] Job #19,1863.875,[#10] Job #20,2076.8571428571427
[#11] Job #10,1963.142857142857,[#11] Job #11,2123.0,[#11] Job #12,1919.125,[#11] Job #13,1692.111111111111,[#11] Job #14,2067.1428571428573,[#11] Job #15,2338.8333333333335,[#11] Job #16,2324.1666666666665,[#11] Job #17,1861.0,[#11] Job #18,2080.0,[#11] Job #19,1608.2222222222222,[#11] Job #20,1617.4444444444443
[#12] Job #10,1865.4444444444443,[#12] Job #11,1476.8333333333333,[#12] Job #12,2098.75,[#12] Job #13,1869.7777777777778,[#12] Job #14,2315.1428571428573,[#12] Job #15,1873.375,[#12] Job #16,2110.5,[#12] Job #17,2118.3333333333335,[#12] Job #18,2102.125,[#12] Job #19,2081.285714285714,[#12] Job #20,1935.875
[#13] Job #10,2075.375,[#13] Job #11,2043.2857142857142,[#13] Job #12,1896.142857142857,[#13] Job #13,2045.2857142857142,[#13] Job #14,2069.285714285714,[#13] Job #15,2331.8333333333335,[#13] Job #16,1653.3,[#13] Job #17,2679.0,[#13] Job #18,2199.5714285714284,[#13] Job #19,2330.1428571428573,[#13] Job #20,1769.3333333333333
[#14] Job #10,2040.0,[#14] Job #11,1888.5714285714287,[#14] Job #12,1738.2,[#14] Job #13,2082.5,[#14] Job #14,1872.111111111111,[#14] Job #15,2082.125,[#14] Job #16,1871.4444444444443,[#14] Job #17,2078.25,[#14] Job #18,1969.125,[#14] Job #19,1954.75,[#14] Job #20,2330.285714285714
[#15] Job #10,1594.5555555555557,[#15] Job #11,2087.375,[#15] Job #12,2159.125,[#15] Job #13,1804.857142857143,[#15] Job #14,1853.0,[#15] Job #15,1991.7142857142858,[#15] Job #16,2040.125,[#15] Job #17,1906.375,[#15] Job #18,1875.0,[#15] Job #19,2154.285714285714,[#15] Job #20,2214.285714285714
[#16] Job #10,2026.625,[#16] Job #11,1934.4285714285713,[#16] Job #12,1905.3333333333333,[#16] Job #13,1982.8,[#16] Job #14,1991.75,[#16] Job #15,1871.3333333333333,[#16] Job #16,2294.0,[#16] Job #17,2072.25,[#16] Job #18,1842.7777777777778,[#16] Job #19,1974.625,[#16] Job #20,1959.75
[#17] Job #10,1721.75,[#17] Job #11,1787.5714285714287,[#17] Job #12,1892.7777777777778,[#17] Job #13,1915.0,[#17] Job #14,2019.0,[#17] Job #15,2330.1428571428573,[#17] Job #16,2151.8571428571427,[#17] Job #17,2104.5,[#17] Job #18,1886.0,[#17] Job #19,2596.6666666666665,[#17] Job #20,1861.3333333333333
[#18] Job #10,1720.0,[#18] Job #11,1727.875,[#18] Job #12,1741.875,[#18] Job #13,1694.5,[#18] Job #14,2148.3333333333335,[#18] Job #15,2185.0,[#18] Job #16,2103.5714285714284,[#18] Job #17,2110.1428571428573,[#18] Job #18,2804.6,[#18] Job #19,2425.3333333333335,[#18] Job #20,2447.5
[#19] Job #10,2049.5,[#19] Job #11,1863.6666666666667,[#19] Job #12,2080.0,[#19] Job #13,1762.125,[#19] Job #14,2077.125,[#19] Job #15,1695.3333333333333,[#19] Job #16,2056.0,[#19] Job #17,2131.5,[#19] Job #18,2161.285714285714,[#19] Job #19,2209.285714285714,[#19] Job #20,2226.0
[#20] Job #10,1860.0,[#20] Job #11,1780.7777777777778,[#20] Job #12,2129.8571428571427,[#20] Job #13,2183.0,[#20] Job #14,2017.25,[#20] Job #15,2367.5714285714284,[#20] Job #16,2500.1666666666665,[#20] Job #17,2256.5714285714284,[#20] Job #18,2300.285714285714,[#20] Job #19,1816.0,[#20] Job #20,2678.1666666666665
[#21] Job #10,1998.375,[#21] Job #11,1829.25,[#21] Job #12,1932.2857142857142,[#21] Job #13,1976.25,[#21] Job #14,2040.625,[#21] Job #15,1811.0,[#21] Job #16,1824.6666666666667,[#21] Job #17,2619.6,[#21] Job #18,2550.5,[#21] Job #19,1766.0,[#21] Job #20,1825.4444444444443
[#22] Job #10,1852.7777777777778,[#22] Job #11,2076.75,[#22] Job #12,2556.5,[#22] Job #13,2164.0,[#22] Job #14,2210.25,[#22] Job #15,1921.25,[#22] Job #16,2330.2,[#22] Job #17,2047.25,[#22] Job #18,2054.375,[#22] Job #19,1705.9,[#22] Job #20,1827.2222222222222
[#23] Job #10,2087.1428571428573,[#23] Job #11,1788.3333333333333,[#23] Job #12,1729.0,[#23] Job #13,2210.4285714285716,[#23] Job #14,2089.25,[#23] Job #15,1868.625,[#23] Job #16,2072.5,[#23] Job #17,1850.125,[#23] Job #18,2238.5714285714284,[#23] Job #19,2245.3333333333335,[#23] Job #20,2158.4285714285716
[#24] Job #10,1757.8333333333333,[#24] Job #11,1838.1666666666667,[#24] Job #12,2039.25,[#24] Job #13,1771.0,[#24] Job #14,1985.7142857142858,[#24] Job #15,1873.111111111111,[#24] Job #16,2150.5,[#24] Job #17,2053.25,[#24] Job #18,2196.3333333333335,[#24] Job #19,2525.6666666666665,[#24] Job #20,2189.0
[#25] Job #10,1639.4,[#25] Job #11,2045.625,[#25] Job #12,2072.125,[#25] Job #13,1705.375,[#25] Job #14,1793.625,[#25] Job #15,2265.0,[#25] Job #16,1813.625,[#25] Job #17,2115.0,[#25] Job #18,2184.5714285714284,[#25] Job #19,1925.0,[#25] Job #20,2240.1428571428573
[#26] Job #10,1771.2857142857142,[#26] Job #11,1804.1666666666667,[#26] Job #12,1851.0,[#26] Job #13,1788.6666666666667,[#26] Job #14,2330.4285714285716,[#26] Job #15,2190.714285714286,[#26] Job #16,1936.875,[#26] Job #17,2218.8571428571427,[#26] Job #18,2498.714285714286,[#26] Job #19,2334.4285714285716,[#26] Job #20,2385.5714285714284
[#27] Job #10,1817.375,[#27] Job #11,1880.111111111111,[#27] Job #12,2225.0,[#27] Job #13,1712.0,[#27] Job #14,1902.4444444444443,[#27] Job #15,2298.1428571428573,[#27] Job #16,2045.2857142857142,[#27] Job #17,2157.8571428571427,[#27] Job #18,1833.6666666666667,[#27] Job #19,1868.4444444444443,[#27] Job #20,1863.2222222222222
[#28] Job #10,1911.142857142857,[#28] Job #11,1903.625,[#28] Job #12,2095.125,[#28] Job #13,1866.5714285714287,[#28] Job #14,1674.7,[#28] Job #15,2190.6666666666665,[#28] Job #16,2373.3333333333335,[#28] Job #17,2047.857142857143,[#28] Job #18,2033.125,[#28] Job #19,1996.125,[#28] Job #20,2588.6666666666665
[#29] Job #10,2234.714285714286,[#29] Job #11,2298.0,[#29] Job #12,1801.125,[#29] Job #13,2330.0,[#29] Job #14,2351.0,[#29] Job #15,2358.3333333333335,[#29] Job #16,2171.5714285714284,[#29] Job #17,1796.111111111111,[#29] Job #18,1802.888888888889,[#29] Job #19,2627.1666666666665,[#29] Job #20,2010.375
[#30] Job #10,1893.6666666666667,[#30] Job #11,1723.6,[#30] Job #12,2151.125,[#30] Job #13,2150.25,[#30] Job #14,1806.6,[#30] Job #15,2119.714285714286,[#30] Job #16,2260.1666666666665,[#30] Job #17,2323.8571428571427,[#30] Job #18,2098.25,[#30] Job #19,2099.4285714285716,[#30] Job #20,1802.3333333333333
