[#1] #VEHICLE0000000000001,61.46164321379936,[#1] #VEHICLE0000000000002,53.336359509759426,[#1] #VEHICLE0000000000003,82.09260099863822,[#1] #VEHICLE0000000000004,50.27235587834771,[#1] #VEHICLE0000000000005,59.82750794371312,[#1] #VEHICLE0000000000006,58.193372673626875,[#1] #VEHICLE0000000000007,27.41715842033591,[#1] #VEHICLE0000000000008,62.86881525192919,[#1] #VEHICLE0000000000009,67.63504312301407,[#1] #VEHICLE0000000000010,44.620971402632776,[#1] #VEHICLE0000000000011,59.237403540626424,[#1] #VEHICLE0000000000012,69.17839310031775,[#1] #VEHICLE0000000000013,54.221516114389466,[#1] #VEHICLE0000000000014,0.88515660463005,[#1] #VEHICLE0000000000015,68.04357694053563,[#1] #VEHICLE0000000000016,0.09078529278256922,[#1] #VEHICLE0000000000017,60.871538810712664,[#1] #VEHICLE0000000000018,59.69133000453927,[#1] #VEHICLE0000000000019,27.008624602814347,[#1] #VEHICLE0000000000020,37.97094870630958,[#1] #VEHICLE0000000000021,46.16432137993645,[#1] #VEHICLE0000000000022,47.571493418066275,[#1] #VEHICLE0000000000023,39.241942805265545,[#1] #VEHICLE0000000000024,31.38901497957331
[#2] #VEHICLE0000000000001,65.09736258318955,[#2] #VEHICLE0000000000002,72.07296031550406,[#2] #VEHICLE0000000000003,31.180675375893518,[#2] #VEHICLE0000000000004,62.040916933694845,[#2] #VEHICLE0000000000005,73.25610056692136,[#2] #VEHICLE0000000000006,60.241557801331034,[#2] #VEHICLE0000000000007,67.53758935173774,[#2] #VEHICLE0000000000008,61.84372689179196,[#2] #VEHICLE0000000000009,62.75573083559281,[#2] #VEHICLE0000000000010,65.83682524032535,[#2] #VEHICLE0000000000011,66.52699038698545,[#2] #VEHICLE0000000000012,52.37860488045354,[#2] #VEHICLE0000000000013,75.52378604880452,[#2] #VEHICLE0000000000014,52.32930736997782,[#2] #VEHICLE0000000000015,56.74143455755485,[#2] #VEHICLE0000000000016,49.98767562238107,[#2] #VEHICLE0000000000017,31.35321666255854,[#2] #VEHICLE0000000000018,61.3261030317969,[#2] #VEHICLE0000000000019,30.24402267685482,[#2] #VEHICLE0000000000020,33.374414592063104,[#2] #VEHICLE0000000000021,42.691644071974366,[#2] #VEHICLE0000000000022,31.402514173034263,[#2] #VEHICLE0000000000023,51.318708405225536,[#2] #VEHICLE0000000000024,29.65245255114617
[#3] #VEHICLE0000000000001,53.94345238095239,[#3] #VEHICLE0000000000002,60.21825396825397,[#3] #VEHICLE0000000000003,63.36805555555556,[#3] #VEHICLE0000000000004,47.6686507936508,[#3] #VEHICLE0000000000005,77.57936507936508,[#3] #VEHICLE0000000000006,57.738095238095234,[#3] #VEHICLE0000000000007,58.110119047619044,[#3] #VEHICLE0000000000008,48.38789682539682,[#3] #VEHICLE0000000000009,58.92857142857143,[#3] #VEHICLE0000000000010,61.557539682539684,[#3] #VEHICLE0000000000011,50.297619047619044,[#3] #VEHICLE0000000000012,61.43353174603175,[#3] #VEHICLE0000000000013,58.06051587301587,[#3] #VEHICLE0000000000014,46.651785714285715,[#3] #VEHICLE0000000000015,53.52182539682539,[#3] #VEHICLE0000000000016,53.17460317460318,[#3] #VEHICLE0000000000017,53.769841269841265,[#3] #VEHICLE0000000000018,65.97222222222221,[#3] #VEHICLE0000000000019,30.282738095238095,[#3] #VEHICLE0000000000020,26.140873015873016,[#3] #VEHICLE0000000000021,2.1825396825396823,[#3] #VEHICLE0000000000022,53.96825396825397,[#3] #VEHICLE0000000000023,40.37698412698413,[#3] #VEHICLE0000000000024,42.038690476190474
[#4] #VEHICLE0000000000001,65.84523261169967,[#4] #VEHICLE0000000000002,57.18562874251497,[#4] #VEHICLE0000000000003,60.018424689083375,[#4] #VEHICLE0000000000004,63.54214647627822,[#4] #VEHICLE0000000000005,21.971441731920773,[#4] #VEHICLE0000000000006,44.63380930446799,[#4] #VEHICLE0000000000007,53.80009212344542,[#4] #VEHICLE0000000000008,48.84845693228927,[#4] #VEHICLE0000000000009,63.51911561492399,[#4] #VEHICLE0000000000010,56.287425149700596,[#4] #VEHICLE0000000000011,48.82542607093505,[#4] #VEHICLE0000000000012,77.72915707047443,[#4] #VEHICLE0000000000013,58.014739751266696,[#4] #VEHICLE0000000000014,51.61216029479503,[#4] #VEHICLE0000000000015,60.156609857208664,[#4] #VEHICLE0000000000016,36.480884385076,[#4] #VEHICLE0000000000017,57.20865960386918,[#4] #VEHICLE0000000000018,58.03777061262091,[#4] #VEHICLE0000000000019,24.643021649009672,[#4] #VEHICLE0000000000020,31.62137263933671,[#4] #VEHICLE0000000000021,46.706586826347305,[#4] #VEHICLE0000000000022,56.886227544910184,[#4] #VEHICLE0000000000023,14.32519576232151,[#4] #VEHICLE0000000000024,45.393827729157074
[#5] #VEHICLE0000000000001,62.26986716383127,[#5] #VEHICLE0000000000002,59.356793288277785,[#5] #VEHICLE0000000000003,66.81426240969472,[#5] #VEHICLE0000000000004,61.174551386623165,[#5] #VEHICLE0000000000005,65.57911908646004,[#5] #VEHICLE0000000000006,64.55371708226521,[#5] #VEHICLE0000000000007,54.29969704031694,[#5] #VEHICLE0000000000008,73.52598461896994,[#5] #VEHICLE0000000000009,65.25285481239804,[#5] #VEHICLE0000000000010,54.29969704031694,[#5] #VEHICLE0000000000011,31.08832439990678,[#5] #VEHICLE0000000000012,67.11722209275227,[#5] #VEHICLE0000000000013,65.90538336052202,[#5] #VEHICLE0000000000014,0.908879049172687,[#5] #VEHICLE0000000000015,64.2973665812165,[#5] #VEHICLE0000000000016,0.0932183640177115,[#5] #VEHICLE0000000000017,48.939641109298535,[#5] #VEHICLE0000000000018,62.735958983919836,[#5] #VEHICLE0000000000019,34.187835003495685,[#5] #VEHICLE0000000000020,53.46073176415754,[#5] #VEHICLE0000000000021,51.852714984852014,[#5] #VEHICLE0000000000022,55.068748543463066,[#5] #VEHICLE0000000000023,61.780470752738296,[#5] #VEHICLE0000000000024,30.36588207876952
[#6] #VEHICLE0000000000001,56.83934113153497,[#6] #VEHICLE0000000000002,60.82597278586774,[#6] #VEHICLE0000000000003,21.699689663404154,[#6] #VEHICLE0000000000004,59.46526617331105,[#6] #VEHICLE0000000000005,24.540463117689185,[#6] #VEHICLE0000000000006,52.75722129386489,[#6] #VEHICLE0000000000007,63.16543327763189,[#6] #VEHICLE0000000000008,65.71974218190499,[#6] #VEHICLE0000000000009,58.629744569109576,[#6] #VEHICLE0000000000010,61.016949152542374,[#6] #VEHICLE0000000000011,29.4103604678921,[#6] #VEHICLE0000000000012,41.91931248507997,[#6] #VEHICLE0000000000013,58.08068751492003,[#6] #VEHICLE0000000000014,60.20529959417522,[#6] #VEHICLE0000000000015,60.99307710670805,[#6] #VEHICLE0000000000016,57.65099068990212,[#6] #VEHICLE0000000000017,48.9376939603724,[#6] #VEHICLE0000000000018,50.34614466459776,[#6] #VEHICLE0000000000019,35.59322033898305,[#6] #VEHICLE0000000000020,34.99641919312485,[#6] #VEHICLE0000000000021,44.87944616853664,[#6] #VEHICLE0000000000022,44.497493435187394,[#6] #VEHICLE0000000000023,45.02267844354261,[#6] #VEHICLE0000000000024,35.068035330627836
[#7] #VEHICLE0000000000001,40.27620556939099,[#7] #VEHICLE0000000000002,65.83654063844239,[#7] #VEHICLE0000000000003,58.18428797826579,[#7] #VEHICLE0000000000004,55.49015168666516,[#7] #VEHICLE0000000000005,55.920307901290464,[#7] #VEHICLE0000000000006,43.649535884084216,[#7] #VEHICLE0000000000007,63.663119764546074,[#7] #VEHICLE0000000000008,52.38849898120896,[#7] #VEHICLE0000000000009,55.1279148743491,[#7] #VEHICLE0000000000010,53.339370613538605,[#7] #VEHICLE0000000000011,14.081956078786506,[#7] #VEHICLE0000000000012,65.83654063844239,[#7] #VEHICLE0000000000013,68.1458003169572,[#7] #VEHICLE0000000000014,42.766583654063844,[#7] #VEHICLE0000000000015,29.635499207606976,[#7] #VEHICLE0000000000016,50.962191532714506,[#7] #VEHICLE0000000000017,45.68711795336201,[#7] #VEHICLE0000000000018,50.577314919628705,[#7] #VEHICLE0000000000019,24.224586823635953,[#7] #VEHICLE0000000000020,30.971247453022414,[#7] #VEHICLE0000000000021,53.339370613538605,[#7] #VEHICLE0000000000022,43.558976681005205,[#7] #VEHICLE0000000000023,33.86914195155082,[#7] #VEHICLE0000000000024,31.922119085352048
[#8] #VEHICLE0000000000001,54.698209153216894,[#8] #VEHICLE0000000000002,62.790183506522226,[#8] #VEHICLE0000000000003,57.81560910899846,[#8] #VEHICLE0000000000004,30.798142825558255,[#8] #VEHICLE0000000000005,11.717886358611542,[#8] #VEHICLE0000000000006,51.91244749060358,[#8] #VEHICLE0000000000007,28.034490382489498,[#8] #VEHICLE0000000000008,33.782887464072516,[#8] #VEHICLE0000000000009,63.67455228830422,[#8] #VEHICLE0000000000010,56.4227282776918,[#8] #VEHICLE0000000000011,55.626796374087995,[#8] #VEHICLE0000000000012,59.871766526641615,[#8] #VEHICLE0000000000013,56.48905593632545,[#8] #VEHICLE0000000000014,52.50939641830643,[#8] #VEHICLE0000000000015,44.284766747733805,[#8] #VEHICLE0000000000016,53.26110988282113,[#8] #VEHICLE0000000000017,50.93964183064338,[#8] #VEHICLE0000000000018,41.43267742648685,[#8] #VEHICLE0000000000019,35.13154985629007,[#8] #VEHICLE0000000000020,22.551403935441076,[#8] #VEHICLE0000000000021,55.22883042228609,[#8] #VEHICLE0000000000022,39.48706610656644,[#8] #VEHICLE0000000000023,43.33407030731815,[#8] #VEHICLE0000000000024,28.255582577935
[#9] #VEHICLE0000000000001,55.253370525337054,[#9] #VEHICLE0000000000002,59.83263598326359,[#9] #VEHICLE0000000000003,58.18224081822409,[#9] #VEHICLE0000000000004,12.06415620641562,[#9] #VEHICLE0000000000005,55.950720595072056,[#9] #VEHICLE0000000000006,50.906555090655516,[#9] #VEHICLE0000000000007,50.627615062761514,[#9] #VEHICLE0000000000008,57.64760576476058,[#9] #VEHICLE0000000000009,72.03626220362622,[#9] #VEHICLE0000000000010,44.81636448163645,[#9] #VEHICLE0000000000011,42.09669920966992,[#9] #VEHICLE0000000000012,56.53184565318456,[#9] #VEHICLE0000000000013,68.78196187819619,[#9] #VEHICLE0000000000014,0.9995350999535101,[#9] #VEHICLE0000000000015,50.2092050209205,[#9] #VEHICLE0000000000016,42.95676429567643,[#9] #VEHICLE0000000000017,58.85634588563459,[#9] #VEHICLE0000000000018,50.581125058112505,[#9] #VEHICLE0000000000019,33.00790330079033,[#9] #VEHICLE0000000000020,53.649465364946536,[#9] #VEHICLE0000000000021,52.998605299860536,[#9] #VEHICLE0000000000022,29.428172942817294,[#9] #VEHICLE0000000000023,45.23477452347745,[#9] #VEHICLE0000000000024,40.98093909809391
[#10] #VEHICLE0000000000001,59.74707706991171,[#10] #VEHICLE0000000000002,59.03125745645431,[#10] #VEHICLE0000000000003,30.374612264376044,[#10] #VEHICLE0000000000004,51.41970890002386,[#10] #VEHICLE0000000000005,60.629921259842526,[#10] #VEHICLE0000000000006,61.56048675733715,[#10] #VEHICLE0000000000007,61.107134335480794,[#10] #VEHICLE0000000000008,58.05297065139585,[#10] #VEHICLE0000000000009,52.44571701264614,[#10] #VEHICLE0000000000010,59.651634454784066,[#10] #VEHICLE0000000000011,24.862801240753996,[#10] #VEHICLE0000000000012,34.16845621570031,[#10] #VEHICLE0000000000013,74.39751849200668,[#10] #VEHICLE0000000000014,61.679790026246714,[#10] #VEHICLE0000000000015,54.450011930326895,[#10] #VEHICLE0000000000016,50.966356478167505,[#10] #VEHICLE0000000000017,65.33047005487951,[#10] #VEHICLE0000000000018,68.67096158434741,[#10] #VEHICLE0000000000019,25.67406346933906,[#10] #VEHICLE0000000000020,33.85826771653544,[#10] #VEHICLE0000000000021,52.63660224290145,[#10] #VEHICLE0000000000022,48.67573371510379,[#10] #VEHICLE0000000000023,50.966356478167505,[#10] #VEHICLE0000000000024,25.554760200429495
