[#1] #VEHICLE0000000000001,54.824561403508774,[#1] #VEHICLE0000000000002,70.41666666666667,[#1] #VEHICLE0000000000003,69.21052631578948,[#1] #VEHICLE0000000000004,78.37719298245615,[#1] #VEHICLE0000000000005,81.46929824561403,[#1] #VEHICLE0000000000006,76.29385964912281,[#1] #VEHICLE0000000000007,90.48245614035088,[#1] #VEHICLE0000000000008,66.53508771929825,[#1] #VEHICLE0000000000009,76.97368421052632,[#1] #VEHICLE0000000000010,73.1140350877193,[#1] #VEHICLE0000000000011,54.12280701754386,[#1] #VEHICLE0000000000012,72.21491228070175,[#1] #VEHICLE0000000000013,54.473684210526315,[#1] #VEHICLE0000000000014,59.45175438596492,[#1] #VEHICLE0000000000015,85.41666666666666,[#1] #VEHICLE0000000000016,70.74561403508773,[#1] #VEHICLE0000000000017,80.0219298245614,[#1] #VEHICLE0000000000018,74.03508771929825,[#1] #VEHICLE0000000000019,58.90350877192982
[#2] #VEHICLE0000000000001,64.48019801980197,[#2] #VEHICLE0000000000002,73.45297029702971,[#2] #VEHICLE0000000000003,83.76650165016501,[#2] #VEHICLE0000000000004,63.6963696369637,[#2] #VEHICLE0000000000005,57.632013201320134,[#2] #VEHICLE0000000000006,54.43481848184818,[#2] #VEHICLE0000000000007,85.35478547854785,[#2] #VEHICLE0000000000008,79.92986798679867,[#2] #VEHICLE0000000000009,83.04455445544554,[#2] #VEHICLE0000000000010,71.80280528052805,[#2] #VEHICLE0000000000011,56.415016501650165,[#2] #VEHICLE0000000000012,66.37788778877888,[#2] #VEHICLE0000000000013,71.94719471947195,[#2] #VEHICLE0000000000014,51.46452145214522,[#2] #VEHICLE0000000000015,69.9463696369637,[#2] #VEHICLE0000000000016,58.08580858085809,[#2] #VEHICLE0000000000017,80.11551155115512,[#2] #VEHICLE0000000000018,51.897689768976896,[#2] #VEHICLE0000000000019,49.257425742574256
[#3] #VEHICLE0000000000001,72.74212368728121,[#3] #VEHICLE0000000000002,57.106184364060674,[#3] #VEHICLE0000000000003,65.48424737456243,[#3] #VEHICLE0000000000004,55.09918319719953,[#3] #VEHICLE0000000000005,94.51575262543757,[#3] #VEHICLE0000000000006,60.35005834305718,[#3] #VEHICLE0000000000007,51.901983663943994,[#3] #VEHICLE0000000000008,72.92882147024504,[#3] #VEHICLE0000000000009,51.29521586931155,[#3] #VEHICLE0000000000010,75.70595099183197,[#3] #VEHICLE0000000000011,67.21120186697783,[#3] #VEHICLE0000000000012,73.37222870478412,[#3] #VEHICLE0000000000013,71.06184364060677,[#3] #VEHICLE0000000000014,54.189031505250874,[#3] #VEHICLE0000000000015,59.04317386231038,[#3] #VEHICLE0000000000016,57.642940490081685,[#3] #VEHICLE0000000000017,52.46207701283547,[#3] #VEHICLE0000000000018,51.76196032672112,[#3] #VEHICLE0000000000019,39.953325554259045
[#4] #VEHICLE0000000000001,75.63697620551694,[#4] #VEHICLE0000000000002,91.38766056011792,[#4] #VEHICLE0000000000003,60.960202147820596,[#4] #VEHICLE0000000000004,62.476310802274156,[#4] #VEHICLE0000000000005,70.056854074542,[#4] #VEHICLE0000000000006,65.25584333543904,[#4] #VEHICLE0000000000007,87.87113076437144,[#4] #VEHICLE0000000000008,76.43714466203411,[#4] #VEHICLE0000000000009,57.92798483891346,[#4] #VEHICLE0000000000010,80.81701410823331,[#4] #VEHICLE0000000000011,49.736786691935144,[#4] #VEHICLE0000000000012,51.1054958938724,[#4] #VEHICLE0000000000013,93.26173931353969,[#4] #VEHICLE0000000000014,66.4139818909244,[#4] #VEHICLE0000000000015,55.04316698252264,[#4] #VEHICLE0000000000016,62.70793851337123,[#4] #VEHICLE0000000000017,57.50684354600969,[#4] #VEHICLE0000000000018,46.62034112444725,[#4] #VEHICLE0000000000019,50.410612760581174
[#5] #VEHICLE0000000000001,62.327164433099334,[#5] #VEHICLE0000000000002,77.4728781110402,[#5] #VEHICLE0000000000003,87.38566262497342,[#5] #VEHICLE0000000000004,66.62412252712188,[#5] #VEHICLE0000000000005,62.24207615400979,[#5] #VEHICLE0000000000006,50.58498191874069,[#5] #VEHICLE0000000000007,94.63943841735801,[#5] #VEHICLE0000000000008,69.53839608593916,[#5] #VEHICLE0000000000009,55.22229312912146,[#5] #VEHICLE0000000000010,36.673048287598384,[#5] #VEHICLE0000000000011,51.94639438417358,[#5] #VEHICLE0000000000012,55.47755796639014,[#5] #VEHICLE0000000000013,68.30461603914061,[#5] #VEHICLE0000000000014,61.284833014252285,[#5] #VEHICLE0000000000015,63.94384173580089,[#5] #VEHICLE0000000000016,86.72622846202935,[#5] #VEHICLE0000000000017,65.85832801531589,[#5] #VEHICLE0000000000018,49.4362901510317,[#5] #VEHICLE0000000000019,57.34950010636035
[#6] #VEHICLE0000000000001,67.87244169443122,[#6] #VEHICLE0000000000002,68.58638743455498,[#6] #VEHICLE0000000000003,50.190385530699665,[#6] #VEHICLE0000000000004,95.45454545454545,[#6] #VEHICLE0000000000005,55.78296049500238,[#6] #VEHICLE0000000000006,68.94336030461685,[#6] #VEHICLE0000000000007,78.15326035221322,[#6] #VEHICLE0000000000008,69.80009519276535,[#6] #VEHICLE0000000000009,62.351261304140884,[#6] #VEHICLE0000000000010,67.27748691099477,[#6] #VEHICLE0000000000011,73.98857686815802,[#6] #VEHICLE0000000000012,62.232270347453586,[#6] #VEHICLE0000000000013,67.72965254640647,[#6] #VEHICLE0000000000014,62.232270347453586,[#6] #VEHICLE0000000000015,48.857686815802,[#6] #VEHICLE0000000000016,83.46025702046644,[#6] #VEHICLE0000000000017,58.829128986197055,[#6] #VEHICLE0000000000018,55.616373155640176,[#6] #VEHICLE0000000000019,57.924797715373636
[#7] #VEHICLE0000000000001,56.553911205073994,[#7] #VEHICLE0000000000002,88.8583509513742,[#7] #VEHICLE0000000000003,66.87103594080338,[#7] #VEHICLE0000000000004,62.684989429175474,[#7] #VEHICLE0000000000005,65.01057082452432,[#7] #VEHICLE0000000000006,73.17124735729386,[#7] #VEHICLE0000000000007,74.46088794926004,[#7] #VEHICLE0000000000008,51.69133192389006,[#7] #VEHICLE0000000000009,77.80126849894292,[#7] #VEHICLE0000000000010,64.29175475687103,[#7] #VEHICLE0000000000011,48.92177589852009,[#7] #VEHICLE0000000000012,83.21353065539112,[#7] #VEHICLE0000000000013,65.07399577167018,[#7] #VEHICLE0000000000014,49.556025369978855,[#7] #VEHICLE0000000000015,54.20718816067654,[#7] #VEHICLE0000000000016,72.95983086680761,[#7] #VEHICLE0000000000017,62.071881606765324,[#7] #VEHICLE0000000000018,57.145877378435515,[#7] #VEHICLE0000000000019,34.20718816067653
[#8] #VEHICLE0000000000001,68.44861444468688,[#8] #VEHICLE0000000000002,86.07898756273184,[#8] #VEHICLE0000000000003,74.60178922103425,[#8] #VEHICLE0000000000004,92.42854025747327,[#8] #VEHICLE0000000000005,60.091643028583896,[#8] #VEHICLE0000000000006,48.35260746236089,[#8] #VEHICLE0000000000007,72.46345188740999,[#8] #VEHICLE0000000000008,65.02291075714598,[#8] #VEHICLE0000000000009,70.89242854025747,[#8] #VEHICLE0000000000010,66.92123063495526,[#8] #VEHICLE0000000000011,66.31027711106262,[#8] #VEHICLE0000000000012,56.12044512328169,[#8] #VEHICLE0000000000013,61.095352389264676,[#8] #VEHICLE0000000000014,50.70914248308968,[#8] #VEHICLE0000000000015,68.51407375081824,[#8] #VEHICLE0000000000016,65.50294566877591,[#8] #VEHICLE0000000000017,71.00152738380973,[#8] #VEHICLE0000000000018,58.8697359807986,[#8] #VEHICLE0000000000019,36.87540912066332
[#9] #VEHICLE0000000000001,61.673288151437255,[#9] #VEHICLE0000000000002,96.86842720261744,[#9] #VEHICLE0000000000003,70.39027810236036,[#9] #VEHICLE0000000000004,59.009114279037156,[#9] #VEHICLE0000000000005,74.33979901846226,[#9] #VEHICLE0000000000006,55.90091142790372,[#9] #VEHICLE0000000000007,39.0745501285347,[#9] #VEHICLE0000000000008,62.84178546389343,[#9] #VEHICLE0000000000009,66.44075718625847,[#9] #VEHICLE0000000000010,66.11357793877075,[#9] #VEHICLE0000000000011,41.41154475344707,[#9] #VEHICLE0000000000012,56.344940406637065,[#9] #VEHICLE0000000000013,90.16125262911895,[#9] #VEHICLE0000000000014,60.9254498714653,[#9] #VEHICLE0000000000015,78.45290955830802,[#9] #VEHICLE0000000000016,82.63612993690114,[#9] #VEHICLE0000000000017,60.8319700864688,[#9] #VEHICLE0000000000018,73.31152138350082,[#9] #VEHICLE0000000000019,40.0560878709979
[#10] #VEHICLE0000000000001,53.04892745239817,[#10] #VEHICLE0000000000002,83.24897565678476,[#10] #VEHICLE0000000000003,97.37286093034466,[#10] #VEHICLE0000000000004,74.90961677512654,[#10] #VEHICLE0000000000005,67.84767413834659,[#10] #VEHICLE0000000000006,53.964810797782604,[#10] #VEHICLE0000000000007,88.55145818269462,[#10] #VEHICLE0000000000008,78.28392383706917,[#10] #VEHICLE0000000000009,64.54567365630272,[#10] #VEHICLE0000000000010,68.01638949144372,[#10] #VEHICLE0000000000011,68.47433116413593,[#10] #VEHICLE0000000000012,75.43986502771752,[#10] #VEHICLE0000000000013,94.14316702819957,[#10] #VEHICLE0000000000014,37.59942154736081,[#10] #VEHICLE0000000000015,60.713424921667865,[#10] #VEHICLE0000000000016,57.98987707881417,[#10] #VEHICLE0000000000017,61.82212581344903,[#10] #VEHICLE0000000000018,50.783321282236685,[#10] #VEHICLE0000000000019,39.551699204627624
