[#11] #VEHICLE0000000000001,99.75423265974878,[#11] #VEHICLE0000000000002,99.73602767158202,[#11] #VEHICLE0000000000003,98.48898598215912,[#11] #VEHICLE0000000000004,99.12616056799564,[#11] #VEHICLE0000000000005,99.81795011833242,[#11] #VEHICLE0000000000006,99.68141270708173,[#11] #VEHICLE0000000000007,98.50719097032587
[#12] #VEHICLE0000000000001,98.51510941299063,[#12] #VEHICLE0000000000002,96.82181312955888,[#12] #VEHICLE0000000000003,98.48037513025356,[#12] #VEHICLE0000000000004,95.97950677318514,[#12] #VEHICLE0000000000005,99.28794720389024,[#12] #VEHICLE0000000000006,99.90448072247308,[#12] #VEHICLE0000000000007,99.08822507815213
[#13] #VEHICLE0000000000001,94.36754176610978,[#13] #VEHICLE0000000000002,99.5035799522673,[#13] #VEHICLE0000000000003,91.5417661097852,[#13] #VEHICLE0000000000004,97.34606205250597,[#13] #VEHICLE0000000000005,98.10978520286396,[#13] #VEHICLE0000000000006,98.81622911694511,[#13] #VEHICLE0000000000007,94.41527446300717
[#14] #VEHICLE0000000000001,99.78010379101065,[#14] #VEHICLE0000000000002,99.86806227460639,[#14] #VEHICLE0000000000003,93.93086463189375,[#14] #VEHICLE0000000000004,99.70094115577447,[#14] #VEHICLE0000000000005,98.10889260269153,[#14] #VEHICLE0000000000006,92.4091828656874,[#14] #VEHICLE0000000000007,99.66575776233618
[#15] #VEHICLE0000000000001,96.99028291340615,[#15] #VEHICLE0000000000002,99.64743314128472,[#15] #VEHICLE0000000000003,92.8884684839625,[#15] #VEHICLE0000000000004,96.13036374580788,[#15] #VEHICLE0000000000005,94.22994238541577,[#15] #VEHICLE0000000000006,98.88210508212228,[#15] #VEHICLE0000000000007,91.34061398228567
[#16] #VEHICLE0000000000001,99.08809046142622,[#16] #VEHICLE0000000000002,90.88090461426226,[#16] #VEHICLE0000000000003,98.10322815976656,[#16] #VEHICLE0000000000004,96.06966988874703,[#16] #VEHICLE0000000000005,99.82673718767099,[#16] #VEHICLE0000000000006,99.60787889841328,[#16] #VEHICLE0000000000007,93.58015684844064
[#17] #VEHICLE0000000000001,97.31977001326847,[#17] #VEHICLE0000000000002,96.7890314020345,[#17] #VEHICLE0000000000003,94.58646616541353,[#17] #VEHICLE0000000000004,93.64882795223353,[#17] #VEHICLE0000000000005,98.20433436532508,[#17] #VEHICLE0000000000006,93.69305616983635,[#17] #VEHICLE0000000000007,98.68199911543564
[#18] #VEHICLE0000000000001,97.94249093515474,[#18] #VEHICLE0000000000002,94.99957837929,[#18] #VEHICLE0000000000003,99.5362172189898,[#18] #VEHICLE0000000000004,92.41925963403322,[#18] #VEHICLE0000000000005,99.72173033139387,[#18] #VEHICLE0000000000006,94.25752592967368,[#18] #VEHICLE0000000000007,98.58335441436883
[#19] #VEHICLE0000000000001,94.94923857868021,[#19] #VEHICLE0000000000002,96.24365482233502,[#19] #VEHICLE0000000000003,97.79187817258884,[#19] #VEHICLE0000000000004,95.81218274111674,[#19] #VEHICLE0000000000005,99.78849407783417,[#19] #VEHICLE0000000000006,97.47884940778341,[#19] #VEHICLE0000000000007,99.76311336717428
[#20] #VEHICLE0000000000001,95.97961029351312,[#20] #VEHICLE0000000000002,92.87182438543122,[#20] #VEHICLE0000000000003,93.40623201512784,[#20] #VEHICLE0000000000004,97.11419879963825,[#20] #VEHICLE0000000000005,98.04324590972622,[#20] #VEHICLE0000000000006,98.68453506536217,[#20] #VEHICLE0000000000007,97.36907013072434
[#21] #VEHICLE0000000000001,98.28667727740849,[#21] #VEHICLE0000000000002,99.52251661829416,[#21] #VEHICLE0000000000003,98.97949630184439,[#21] #VEHICLE0000000000004,99.859563711263,[#21] #VEHICLE0000000000005,99.46634210279936,[#21] #VEHICLE0000000000006,99.1199325905814,[#21] #VEHICLE0000000000007,99.72848984177512
[#22] #VEHICLE0000000000001,98.75930521091811,[#22] #VEHICLE0000000000002,93.38886919532081,[#22] #VEHICLE0000000000003,96.85395249911379,[#22] #VEHICLE0000000000004,98.00602623183269,[#22] #VEHICLE0000000000005,97.51861042183623,[#22] #VEHICLE0000000000006,98.34278624601205,[#22] #VEHICLE0000000000007,99.70755051400214
[#23] #VEHICLE0000000000001,92.44849380284002,[#23] #VEHICLE0000000000002,97.25026676516457,[#23] #VEHICLE0000000000003,95.51834523516375,[#23] #VEHICLE0000000000004,95.51834523516375,[#23] #VEHICLE0000000000005,99.0971025199048,[#23] #VEHICLE0000000000006,99.85225313962079,[#23] #VEHICLE0000000000007,99.79479602725108
[#24] #VEHICLE0000000000001,98.87000849617672,[#24] #VEHICLE0000000000002,99.73661852166525,[#24] #VEHICLE0000000000003,96.18521665250637,[#24] #VEHICLE0000000000004,98.32625318606627,[#24] #VEHICLE0000000000005,99.28632115548002,[#24] #VEHICLE0000000000006,97.06032285471538,[#24] #VEHICLE0000000000007,96.20220900594732
[#25] #VEHICLE0000000000001,98.20815151796491,[#25] #VEHICLE0000000000002,98.65379259121715,[#25] #VEHICLE0000000000003,91.53281960820723,[#25] #VEHICLE0000000000004,93.77959335252066,[#25] #VEHICLE0000000000005,97.44684801782564,[#25] #VEHICLE0000000000006,99.80503203045214,[#25] #VEHICLE0000000000007,97.6418159873735
[#26] #VEHICLE0000000000001,97.29705540141413,[#26] #VEHICLE0000000000002,92.98308422088965,[#26] #VEHICLE0000000000003,97.17175333393001,[#26] #VEHICLE0000000000004,96.56314329186432,[#26] #VEHICLE0000000000005,98.23682090754498,[#26] #VEHICLE0000000000006,97.0464512664459,[#26] #VEHICLE0000000000007,98.01306721560906
[#27] #VEHICLE0000000000001,96.90566704977456,[#27] #VEHICLE0000000000002,93.80249314826276,[#27] #VEHICLE0000000000003,98.54124303775086,[#27] #VEHICLE0000000000004,99.54911148439572,[#27] #VEHICLE0000000000005,98.31137830430553,[#27] #VEHICLE0000000000006,97.10016797807444,[#27] #VEHICLE0000000000007,99.65520289983202
[#28] #VEHICLE0000000000001,99.47741694662187,[#28] #VEHICLE0000000000002,96.13661814109743,[#28] #VEHICLE0000000000003,98.87084733109369,[#28] #VEHICLE0000000000004,93.24374766703994,[#28] #VEHICLE0000000000005,99.58006718924972,[#28] #VEHICLE0000000000006,98.48824188129899,[#28] #VEHICLE0000000000007,99.6267263904442
[#29] #VEHICLE0000000000001,96.55959116627122,[#29] #VEHICLE0000000000002,97.3717831721117,[#29] #VEHICLE0000000000003,97.63643000547545,[#29] #VEHICLE0000000000004,96.64172294214272,[#29] #VEHICLE0000000000005,98.07446614345685,[#29] #VEHICLE0000000000006,94.96258441321409,[#29] #VEHICLE0000000000007,99.63496988501551
[#30] #VEHICLE0000000000001,94.47664789665453,[#30] #VEHICLE0000000000002,98.03742961245445,[#30] #VEHICLE0000000000003,99.68532626697582,[#30] #VEHICLE0000000000004,96.84498178204703,[#30] #VEHICLE0000000000005,92.26565087777409,[#30] #VEHICLE0000000000006,94.65054653858894,[#30] #VEHICLE0000000000007,99.28784365684001
