[#11] #VEHICLE0000000000001,87.81701444622793,[#11] #VEHICLE0000000000002,84.39807383627608,[#11] #VEHICLE0000000000003,86.06741573033709,[#11] #VEHICLE0000000000004,95.77849117174961,[#11] #VEHICLE0000000000005,84.30176565008026,[#11] #VEHICLE0000000000006,73.94863563402889,[#11] #VEHICLE0000000000007,93.94863563402889,[#11] #VEHICLE0000000000008,90.14446227929373,[#11] #VEHICLE0000000000009,97.4959871589085,[#11] #VEHICLE0000000000010,72.53611556982344,[#11] #VEHICLE0000000000011,72.29534510433386,[#11] #VEHICLE0000000000012,93.08186195826646,[#11] #VEHICLE0000000000013,97.12680577849117
[#12] #VEHICLE0000000000001,88.993006993007,[#12] #VEHICLE0000000000002,82.50349650349649,[#12] #VEHICLE0000000000003,78.55944055944056,[#12] #VEHICLE0000000000004,68.86713286713287,[#12] #VEHICLE0000000000005,86.13986013986013,[#12] #VEHICLE0000000000006,81.67832167832168,[#12] #VEHICLE0000000000007,73.21678321678323,[#12] #VEHICLE0000000000008,88.4055944055944,[#12] #VEHICLE0000000000009,90.41958041958041,[#12] #VEHICLE0000000000010,85.52447552447553,[#12] #VEHICLE0000000000011,67.93006993006992,[#12] #VEHICLE0000000000012,74.06993006993007,[#12] #VEHICLE0000000000013,93.9020979020979
[#13] #VEHICLE0000000000001,69.69127096066447,[#13] #VEHICLE0000000000002,75.72480802382073,[#13] #VEHICLE0000000000003,96.48957843598183,[#13] #VEHICLE0000000000004,76.66509951418273,[#13] #VEHICLE0000000000005,86.86726218461057,[#13] #VEHICLE0000000000006,74.11064096536593,[#13] #VEHICLE0000000000007,96.12913336467638,[#13] #VEHICLE0000000000008,80.52029462466697,[#13] #VEHICLE0000000000009,92.82244162356997,[#13] #VEHICLE0000000000010,89.20231938567622,[#13] #VEHICLE0000000000011,83.15311079768063,[#13] #VEHICLE0000000000012,75.03526093088858,[#13] #VEHICLE0000000000013,76.41435511675286
[#14] #VEHICLE0000000000001,64.23673225998807,[#14] #VEHICLE0000000000002,73.09183064997018,[#14] #VEHICLE0000000000003,87.98449612403101,[#14] #VEHICLE0000000000004,55.769230769230774,[#14] #VEHICLE0000000000005,72.80858676207514,[#14] #VEHICLE0000000000006,77.99642218246869,[#14] #VEHICLE0000000000007,95.00596302921885,[#14] #VEHICLE0000000000008,77.17650566487777,[#14] #VEHICLE0000000000009,76.99761478831246,[#14] #VEHICLE0000000000010,87.50745378652356,[#14] #VEHICLE0000000000011,72.85330948121646,[#14] #VEHICLE0000000000012,86.97078115682767,[#14] #VEHICLE0000000000013,94.75253428741802
[#15] #VEHICLE0000000000001,70.71303238156005,[#15] #VEHICLE0000000000002,97.95820705056629,[#15] #VEHICLE0000000000003,85.88291593555591,[#15] #VEHICLE0000000000004,92.71016111022492,[#15] #VEHICLE0000000000005,86.37741266549689,[#15] #VEHICLE0000000000006,87.4461636624661,[#15] #VEHICLE0000000000007,78.06667730100494,[#15] #VEHICLE0000000000008,92.96538522890413,[#15] #VEHICLE0000000000009,82.42143882596905,[#15] #VEHICLE0000000000010,92.59850055830276,[#15] #VEHICLE0000000000011,81.95884511086298,[#15] #VEHICLE0000000000012,77.3010049449673,[#15] #VEHICLE0000000000013,92.3273249322061
[#16] #VEHICLE0000000000001,84.40650406504065,[#16] #VEHICLE0000000000002,95.70731707317073,[#16] #VEHICLE0000000000003,86.35772357723577,[#16] #VEHICLE0000000000004,82.03252032520325,[#16] #VEHICLE0000000000005,98.03252032520325,[#16] #VEHICLE0000000000006,76.6178861788618,[#16] #VEHICLE0000000000007,92.97560975609757,[#16] #VEHICLE0000000000008,88.73170731707317,[#16] #VEHICLE0000000000009,93.73983739837398,[#16] #VEHICLE0000000000010,79.05691056910568,[#16] #VEHICLE0000000000011,82.4390243902439,[#16] #VEHICLE0000000000012,84.42276422764228,[#16] #VEHICLE0000000000013,93.1219512195122
[#17] #VEHICLE0000000000001,79.11943486117956,[#17] #VEHICLE0000000000002,98.45572531624775,[#17] #VEHICLE0000000000003,77.9694430754066,[#17] #VEHICLE0000000000004,88.25365533103336,[#17] #VEHICLE0000000000005,78.15015607031378,[#17] #VEHICLE0000000000006,70.90520781994414,[#17] #VEHICLE0000000000007,93.5764744537539,[#17] #VEHICLE0000000000008,91.70363068835222,[#17] #VEHICLE0000000000009,90.57006735666174,[#17] #VEHICLE0000000000010,88.27008378511582,[#17] #VEHICLE0000000000011,80.40085427961229,[#17] #VEHICLE0000000000012,80.49942500410711,[#17] #VEHICLE0000000000013,85.066535239034
[#18] #VEHICLE0000000000001,81.65482097358186,[#18] #VEHICLE0000000000002,80.90384873273435,[#18] #VEHICLE0000000000003,82.82150999061285,[#18] #VEHICLE0000000000004,92.24889365696662,[#18] #VEHICLE0000000000005,83.35791873407537,[#18] #VEHICLE0000000000006,73.76961244468285,[#18] #VEHICLE0000000000007,92.81212283760225,[#18] #VEHICLE0000000000008,82.83492020919941,[#18] #VEHICLE0000000000009,88.5208528899021,[#18] #VEHICLE0000000000010,63.72535872334719,[#18] #VEHICLE0000000000011,68.29824326136517,[#18] #VEHICLE0000000000012,74.23897009521255,[#18] #VEHICLE0000000000013,85.47673327075232
[#19] #VEHICLE0000000000001,88.06184252470514,[#19] #VEHICLE0000000000002,94.19827861013708,[#19] #VEHICLE0000000000003,85.46381893528849,[#19] #VEHICLE0000000000004,88.14153649984061,[#19] #VEHICLE0000000000005,76.63372649027733,[#19] #VEHICLE0000000000006,76.745298055467,[#19] #VEHICLE0000000000007,97.09913930506853,[#19] #VEHICLE0000000000008,85.49569652534268,[#19] #VEHICLE0000000000009,83.4236531718202,[#19] #VEHICLE0000000000010,76.09180745935608,[#19] #VEHICLE0000000000011,63.62766974816704,[#19] #VEHICLE0000000000012,74.48198916161938,[#19] #VEHICLE0000000000013,96.55722027414727
[#20] #VEHICLE0000000000001,84.13361169102296,[#20] #VEHICLE0000000000002,71.71992933997109,[#20] #VEHICLE0000000000003,75.52593544242814,[#20] #VEHICLE0000000000004,96.75606230929822,[#20] #VEHICLE0000000000005,80.00642363899149,[#20] #VEHICLE0000000000006,74.27332583908785,[#20] #VEHICLE0000000000007,83.52336598683155,[#20] #VEHICLE0000000000008,95.68010277822387,[#20] #VEHICLE0000000000009,83.04159306246989,[#20] #VEHICLE0000000000010,98.81162678657459,[#20] #VEHICLE0000000000011,79.62100529950217,[#20] #VEHICLE0000000000012,77.14790428777903,[#20] #VEHICLE0000000000013,87.07242652962903
[#21] #VEHICLE0000000000001,81.73488990690115,[#21] #VEHICLE0000000000002,84.6904093394414,[#21] #VEHICLE0000000000003,76.68095167725728,[#21] #VEHICLE0000000000004,76.79917245455889,[#21] #VEHICLE0000000000005,91.93143194916506,[#21] #VEHICLE0000000000006,79.20792079207921,[#21] #VEHICLE0000000000007,87.37993202305306,[#21] #VEHICLE0000000000008,93.76385399734004,[#21] #VEHICLE0000000000009,97.05925816462243,[#21] #VEHICLE0000000000010,92.72942219595095,[#21] #VEHICLE0000000000011,83.87764149549282,[#21] #VEHICLE0000000000012,77.27205556376533,[#21] #VEHICLE0000000000013,88.63602778188266
[#22] #VEHICLE0000000000001,83.0977620730271,[#22] #VEHICLE0000000000002,87.98586572438163,[#22] #VEHICLE0000000000003,74.39634864546525,[#22] #VEHICLE0000000000004,74.94110718492344,[#22] #VEHICLE0000000000005,89.91460541813898,[#22] #VEHICLE0000000000006,85.24734982332156,[#22] #VEHICLE0000000000007,81.6696113074205,[#22] #VEHICLE0000000000008,96.96702002355713,[#22] #VEHICLE0000000000009,89.72320376914017,[#22] #VEHICLE0000000000010,83.65724381625441,[#22] #VEHICLE0000000000011,70.08244994110719,[#22] #VEHICLE0000000000012,90.66548881036513,[#22] #VEHICLE0000000000013,92.57950530035336
[#23] #VEHICLE0000000000001,78.54964418841071,[#23] #VEHICLE0000000000002,98.49203659776347,[#23] #VEHICLE0000000000003,85.36089461199593,[#23] #VEHICLE0000000000004,67.4855981023382,[#23] #VEHICLE0000000000005,93.69705184683158,[#23] #VEHICLE0000000000006,70.48458149779736,[#23] #VEHICLE0000000000007,98.81396136902745,[#23] #VEHICLE0000000000008,98.55981023381905,[#23] #VEHICLE0000000000009,94.73059979667909,[#23] #VEHICLE0000000000010,86.47915960691292,[#23] #VEHICLE0000000000011,76.70281260589631,[#23] #VEHICLE0000000000012,80.56590986106404,[#23] #VEHICLE0000000000013,92.51101321585902
[#24] #VEHICLE0000000000001,86.24250034882098,[#24] #VEHICLE0000000000002,92.64685363471466,[#24] #VEHICLE0000000000003,85.1960373936096,[#24] #VEHICLE0000000000004,73.02916143435189,[#24] #VEHICLE0000000000005,87.67964280731128,[#24] #VEHICLE0000000000006,69.03864936514582,[#24] #VEHICLE0000000000007,87.3866331798521,[#24] #VEHICLE0000000000008,71.10366959676294,[#24] #VEHICLE0000000000009,87.6935956467141,[#24] #VEHICLE0000000000010,82.08455420678108,[#24] #VEHICLE0000000000011,81.10785544858379,[#24] #VEHICLE0000000000012,76.78247523371006,[#24] #VEHICLE0000000000013,88.32147341984094
[#25] #VEHICLE0000000000001,79.19067022621891,[#25] #VEHICLE0000000000002,76.61936209076859,[#25] #VEHICLE0000000000003,90.5859210341436,[#25] #VEHICLE0000000000004,76.63341295489673,[#25] #VEHICLE0000000000005,79.05016158493747,[#25] #VEHICLE0000000000006,81.87438527469439,[#25] #VEHICLE0000000000007,86.60952648587889,[#25] #VEHICLE0000000000008,68.86328509203315,[#25] #VEHICLE0000000000009,73.0082900098356,[#25] #VEHICLE0000000000010,89.25108894196994,[#25] #VEHICLE0000000000011,79.80890824785725,[#25] #VEHICLE0000000000012,81.57931712800337,[#25] #VEHICLE0000000000013,89.3353941267388
[#26] #VEHICLE0000000000001,84.90937746256894,[#26] #VEHICLE0000000000002,69.79248752298398,[#26] #VEHICLE0000000000003,72.9183083793013,[#26] #VEHICLE0000000000004,90.30732860520094,[#26] #VEHICLE0000000000005,75.4268452850013,[#26] #VEHICLE0000000000006,77.10795902285264,[#26] #VEHICLE0000000000007,81.77042290517468,[#26] #VEHICLE0000000000008,85.81560283687944,[#26] #VEHICLE0000000000009,85.1063829787234,[#26] #VEHICLE0000000000010,78.56579984239559,[#26] #VEHICLE0000000000011,79.94483845547676,[#26] #VEHICLE0000000000012,81.75728920409772,[#26] #VEHICLE0000000000013,76.25426845285001
[#27] #VEHICLE0000000000001,97.6091807459356,[#27] #VEHICLE0000000000002,98.27861013707364,[#27] #VEHICLE0000000000003,93.03474657315907,[#27] #VEHICLE0000000000004,71.74051641695888,[#27] #VEHICLE0000000000005,73.94007013069812,[#27] #VEHICLE0000000000006,84.93783869939433,[#27] #VEHICLE0000000000007,94.37360535543513,[#27] #VEHICLE0000000000008,71.32610774625438,[#27] #VEHICLE0000000000009,85.70290086069492,[#27] #VEHICLE0000000000010,81.36754861332484,[#27] #VEHICLE0000000000011,83.55116353203698,[#27] #VEHICLE0000000000012,79.99681224099459,[#27] #VEHICLE0000000000013,83.04112209116991
[#28] #VEHICLE0000000000001,89.95448634590377,[#28] #VEHICLE0000000000002,88.99544863459037,[#28] #VEHICLE0000000000003,91.97009102730819,[#28] #VEHICLE0000000000004,79.43758127438232,[#28] #VEHICLE0000000000005,85.92327698309494,[#28] #VEHICLE0000000000006,79.40507152145643,[#28] #VEHICLE0000000000007,97.3667100130039,[#28] #VEHICLE0000000000008,93.20546163849156,[#28] #VEHICLE0000000000009,82.0221066319896,[#28] #VEHICLE0000000000010,96.44018205461639,[#28] #VEHICLE0000000000011,85.01300390117035,[#28] #VEHICLE0000000000012,76.56046814044213,[#28] #VEHICLE0000000000013,96.92782834850455
[#29] #VEHICLE0000000000001,77.21304531977975,[#29] #VEHICLE0000000000002,86.06522659889878,[#29] #VEHICLE0000000000003,82.06974445856275,[#29] #VEHICLE0000000000004,77.49541154877878,[#29] #VEHICLE0000000000005,80.6861499364676,[#29] #VEHICLE0000000000006,84.94987999435267,[#29] #VEHICLE0000000000007,89.52421290413668,[#29] #VEHICLE0000000000008,81.39206550896513,[#29] #VEHICLE0000000000009,93.30792037272342,[#29] #VEHICLE0000000000010,94.28208386277002,[#29] #VEHICLE0000000000011,72.4834109840463,[#29] #VEHICLE0000000000012,76.84596922208104,[#29] #VEHICLE0000000000013,83.28391924325851
[#30] #VEHICLE0000000000001,79.70912171702909,[#30] #VEHICLE0000000000002,97.0629765602937,[#30] #VEHICLE0000000000003,98.23496187517651,[#30] #VEHICLE0000000000004,68.55408076814459,[#30] #VEHICLE0000000000005,80.4010166619599,[#30] #VEHICLE0000000000006,78.62185823213781,[#30] #VEHICLE0000000000007,88.60491386613951,[#30] #VEHICLE0000000000008,78.53713640214629,[#30] #VEHICLE0000000000009,76.67325614233268,[#30] #VEHICLE0000000000010,78.67833945213216,[#30] #VEHICLE0000000000011,86.57158994634284,[#30] #VEHICLE0000000000012,78.90426433210958,[#30] #VEHICLE0000000000013,90.11578650098842
