[#1] #VEHICLE0000000000001,86.89621608468184,[#1] #VEHICLE0000000000002,95.76590826134567,[#1] #VEHICLE0000000000003,95.376566492274,[#1] #VEHICLE0000000000004,91.26414405645455,[#1] #VEHICLE0000000000005,83.37997323275339,[#1] #VEHICLE0000000000006,98.17496045747657,[#1] #VEHICLE0000000000007,90.50979437887821,[#1] #VEHICLE0000000000008,85.10767733300888,[#1] #VEHICLE0000000000009,85.60652147463195,[#1] #VEHICLE0000000000010,93.57586081031755
[#2] #VEHICLE0000000000001,91.43997098295249,[#2] #VEHICLE0000000000002,85.81791802684077,[#2] #VEHICLE0000000000003,88.48990448555193,[#2] #VEHICLE0000000000004,97.73908838109055,[#2] #VEHICLE0000000000005,88.9977028170717,[#2] #VEHICLE0000000000006,84.82650223673075,[#2] #VEHICLE0000000000007,97.94462580099142,[#2] #VEHICLE0000000000008,97.02575262966992,[#2] #VEHICLE0000000000009,93.68879216539717,[#2] #VEHICLE0000000000010,92.18957804376738
[#3] #VEHICLE0000000000001,83.36594911937377,[#3] #VEHICLE0000000000002,87.05968688845401,[#3] #VEHICLE0000000000003,95.08317025440313,[#3] #VEHICLE0000000000004,98.23874755381604,[#3] #VEHICLE0000000000005,87.5,[#3] #VEHICLE0000000000006,93.26076320939335,[#3] #VEHICLE0000000000007,87.54892367906066,[#3] #VEHICLE0000000000008,93.22407045009786,[#3] #VEHICLE0000000000009,87.35322896281801,[#3] #VEHICLE0000000000010,93.15068493150685
[#4] #VEHICLE0000000000001,95.65470643056851,[#4] #VEHICLE0000000000002,97.76328052190121,[#4] #VEHICLE0000000000003,84.40121155638397,[#4] #VEHICLE0000000000004,93.27819198508853,[#4] #VEHICLE0000000000005,94.10531220876048,[#4] #VEHICLE0000000000006,85.70596458527493,[#4] #VEHICLE0000000000007,93.4063373718546,[#4] #VEHICLE0000000000008,90.03960857409133,[#4] #VEHICLE0000000000009,97.89142590866729,[#4] #VEHICLE0000000000010,99.34762348555452
[#5] #VEHICLE0000000000001,91.25781625781626,[#5] #VEHICLE0000000000002,98.6050986050986,[#5] #VEHICLE0000000000003,91.61856661856662,[#5] #VEHICLE0000000000004,93.95141895141896,[#5] #VEHICLE0000000000005,82.29918229918229,[#5] #VEHICLE0000000000006,94.37229437229438,[#5] #VEHICLE0000000000007,95.7912457912458,[#5] #VEHICLE0000000000008,97.3063973063973,[#5] #VEHICLE0000000000009,90.12746512746513,[#5] #VEHICLE0000000000010,89.09331409331409
[#6] #VEHICLE0000000000001,98.84113954611298,[#6] #VEHICLE0000000000002,94.4954128440367,[#6] #VEHICLE0000000000003,90.11347175277645,[#6] #VEHICLE0000000000004,90.78947368421053,[#6] #VEHICLE0000000000005,91.93626267503622,[#6] #VEHICLE0000000000006,98.7445678416224,[#6] #VEHICLE0000000000007,97.04249154997586,[#6] #VEHICLE0000000000008,99.38435538387253,[#6] #VEHICLE0000000000009,97.04249154997586,[#6] #VEHICLE0000000000010,93.57798165137615
[#7] #VEHICLE0000000000001,89.86347710523135,[#7] #VEHICLE0000000000002,87.08469252144498,[#7] #VEHICLE0000000000003,97.982360758729,[#7] #VEHICLE0000000000004,91.08372598767669,[#7] #VEHICLE0000000000005,89.36812854899118,[#7] #VEHICLE0000000000006,96.76211187628367,[#7] #VEHICLE0000000000007,93.10136522894769,[#7] #VEHICLE0000000000008,97.95819741452217,[#7] #VEHICLE0000000000009,98.07901413555636,[#7] #VEHICLE0000000000010,95.36063791228706
[#8] #VEHICLE0000000000001,99.19410545705733,[#8] #VEHICLE0000000000002,88.60234860695371,[#8] #VEHICLE0000000000003,95.10706884641952,[#8] #VEHICLE0000000000004,98.87174763988027,[#8] #VEHICLE0000000000005,97.49021413769285,[#8] #VEHICLE0000000000006,95.25673497582316,[#8] #VEHICLE0000000000007,90.99700667741193,[#8] #VEHICLE0000000000008,95.72875892240387,[#8] #VEHICLE0000000000009,91.92954179138843,[#8] #VEHICLE0000000000010,86.84089339166475
[#9] #VEHICLE0000000000001,90.92864826102546,[#9] #VEHICLE0000000000002,99.28289709573323,[#9] #VEHICLE0000000000003,97.83673957212861,[#9] #VEHICLE0000000000004,91.32305485837217,[#9] #VEHICLE0000000000005,83.4468746265089,[#9] #VEHICLE0000000000006,87.91681606310505,[#9] #VEHICLE0000000000007,96.33082347316841,[#9] #VEHICLE0000000000008,94.10780446994144,[#9] #VEHICLE0000000000009,90.71351738974542,[#9] #VEHICLE0000000000010,90.0203179156209
[#10] #VEHICLE0000000000001,84.55122180451127,[#10] #VEHICLE0000000000002,97.06296992481202,[#10] #VEHICLE0000000000003,97.42716165413535,[#10] #VEHICLE0000000000004,90.06109022556392,[#10] #VEHICLE0000000000005,91.92904135338345,[#10] #VEHICLE0000000000006,95.17152255639097,[#10] #VEHICLE0000000000007,97.40366541353383,[#10] #VEHICLE0000000000008,90.75422932330827,[#10] #VEHICLE0000000000009,95.11278195488721,[#10] #VEHICLE0000000000010,89.87312030075188
[#11] #VEHICLE0000000000001,92.82473734479466,[#11] #VEHICLE0000000000002,89.3385864374403,[#11] #VEHICLE0000000000003,93.95893027698186,[#11] #VEHICLE0000000000004,96.34670487106017,[#11] #VEHICLE0000000000005,88.07306590257879,[#11] #VEHICLE0000000000006,96.70487106017191,[#11] #VEHICLE0000000000007,88.04918815663801,[#11] #VEHICLE0000000000008,94.28127984718243,[#11] #VEHICLE0000000000009,91.29656160458453,[#11] #VEHICLE0000000000010,85.9360076408787
[#12] #VEHICLE0000000000001,91.71674325438907,[#12] #VEHICLE0000000000002,93.89654766112878,[#12] #VEHICLE0000000000003,97.52562743018734,[#12] #VEHICLE0000000000004,80.11075762931542,[#12] #VEHICLE0000000000005,82.65582655826557,[#12] #VEHICLE0000000000006,81.35972664074467,[#12] #VEHICLE0000000000007,90.84482149169317,[#12] #VEHICLE0000000000008,85.88429362554496,[#12] #VEHICLE0000000000009,77.94273594909862,[#12] #VEHICLE0000000000010,94.7095557912101
[#13] #VEHICLE0000000000001,98.97247240898135,[#13] #VEHICLE0000000000002,82.15146517823165,[#13] #VEHICLE0000000000003,94.12660154763415,[#13] #VEHICLE0000000000004,95.59812254217938,[#13] #VEHICLE0000000000005,88.07560573385767,[#13] #VEHICLE0000000000006,90.04186223518965,[#13] #VEHICLE0000000000007,91.47532665228974,[#13] #VEHICLE0000000000008,93.72066472155271,[#13] #VEHICLE0000000000009,94.9004186223519,[#13] #VEHICLE0000000000010,87.80920969174171
[#14] #VEHICLE0000000000001,85.9298205509201,[#14] #VEHICLE0000000000002,85.99839981712196,[#14] #VEHICLE0000000000003,94.58223797005371,[#14] #VEHICLE0000000000004,89.18733569550807,[#14] #VEHICLE0000000000005,84.67253400388616,[#14] #VEHICLE0000000000006,93.5078294662247,[#14] #VEHICLE0000000000007,90.86752771745343,[#14] #VEHICLE0000000000008,89.30163447251115,[#14] #VEHICLE0000000000009,93.82786604183335,[#14] #VEHICLE0000000000010,91.94193622128243
[#15] #VEHICLE0000000000001,93.07673081729567,[#15] #VEHICLE0000000000002,90.9147713071732,[#15] #VEHICLE0000000000003,97.73806548362909,[#15] #VEHICLE0000000000004,90.12746813296675,[#15] #VEHICLE0000000000005,86.71582104473882,[#15] #VEHICLE0000000000006,83.6290927268183,[#15] #VEHICLE0000000000007,97.63809047738066,[#15] #VEHICLE0000000000008,92.4893776555861,[#15] #VEHICLE0000000000009,95.03874031492127,[#15] #VEHICLE0000000000010,92.2144463884029
[#16] #VEHICLE0000000000001,88.96764605007431,[#16] #VEHICLE0000000000002,87.80153195381274,[#16] #VEHICLE0000000000003,93.24339773636675,[#16] #VEHICLE0000000000004,82.97702069280896,[#16] #VEHICLE0000000000005,80.3475477306505,[#16] #VEHICLE0000000000006,92.6832056705156,[#16] #VEHICLE0000000000007,93.06047787812965,[#16] #VEHICLE0000000000008,84.15456728021036,[#16] #VEHICLE0000000000009,88.39602149308334,[#16] #VEHICLE0000000000010,91.27700926031783
