[#1] #VEHICLE0000000000001,81.58421122816375,[#1] #VEHICLE0000000000002,80.09067875716762,[#1] #VEHICLE0000000000003,93.53247099613282,[#1] #VEHICLE0000000000004,76.58354447259634,[#1] #VEHICLE0000000000005,88.57180957460994,[#1] #VEHICLE0000000000006,86.09147886384851,[#1] #VEHICLE0000000000007,94.54593945859448,[#1] #VEHICLE0000000000008,93.55914121882918,[#1] #VEHICLE0000000000009,83.62448326443526,[#1] #VEHICLE0000000000010,90.77210294705961,[#1] #VEHICLE0000000000011,85.33137751700227,[#1] #VEHICLE0000000000012,83.95786104813975
[#2] #VEHICLE0000000000001,94.98961937716263,[#2] #VEHICLE0000000000002,88.74740484429066,[#2] #VEHICLE0000000000003,82.40830449826989,[#2] #VEHICLE0000000000004,92.08304498269896,[#2] #VEHICLE0000000000005,83.47404844290658,[#2] #VEHICLE0000000000006,91.29411764705883,[#2] #VEHICLE0000000000007,85.57785467128028,[#2] #VEHICLE0000000000008,89.93771626297577,[#2] #VEHICLE0000000000009,92.08304498269896,[#2] #VEHICLE0000000000010,83.95847750865052,[#2] #VEHICLE0000000000011,78.57439446366782,[#2] #VEHICLE0000000000012,78.53287197231835
[#3] #VEHICLE0000000000001,90.20783930813224,[#3] #VEHICLE0000000000002,80.4435765099735,[#3] #VEHICLE0000000000003,84.51666899149114,[#3] #VEHICLE0000000000004,75.82647510112986,[#3] #VEHICLE0000000000005,83.26126377458502,[#3] #VEHICLE0000000000006,88.45027200446366,[#3] #VEHICLE0000000000007,90.43102245780443,[#3] #VEHICLE0000000000008,81.7826754080067,[#3] #VEHICLE0000000000009,85.18621844050774,[#3] #VEHICLE0000000000010,87.51569256521132,[#3] #VEHICLE0000000000011,71.43255684195843,[#3] #VEHICLE0000000000012,93.37425024410658
[#4] #VEHICLE0000000000001,91.5285981846996,[#4] #VEHICLE0000000000002,82.19276761273592,[#4] #VEHICLE0000000000003,90.63535513614754,[#4] #VEHICLE0000000000004,92.1625126062527,[#4] #VEHICLE0000000000005,86.91831148249531,[#4] #VEHICLE0000000000006,82.89871776401095,[#4] #VEHICLE0000000000007,88.60394755798876,[#4] #VEHICLE0000000000008,94.69817029246506,[#4] #VEHICLE0000000000009,93.1421985304711,[#4] #VEHICLE0000000000010,98.32877107045095,[#4] #VEHICLE0000000000011,76.28583777553666,[#4] #VEHICLE0000000000012,93.25745569802622
[#5] #VEHICLE0000000000001,91.48421759570181,[#5] #VEHICLE0000000000002,93.71390194761585,[#5] #VEHICLE0000000000003,88.59637340496977,[#5] #VEHICLE0000000000004,92.5721961047683,[#5] #VEHICLE0000000000005,91.84687709872398,[#5] #VEHICLE0000000000006,88.09939556749497,[#5] #VEHICLE0000000000007,93.39153794492948,[#5] #VEHICLE0000000000008,95.01678979180657,[#5] #VEHICLE0000000000009,89.96642041638684,[#5] #VEHICLE0000000000010,94.45265278710544,[#5] #VEHICLE0000000000011,89.76494291470786,[#5] #VEHICLE0000000000012,78.62995298858294
[#6] #VEHICLE0000000000001,98.69402985074626,[#6] #VEHICLE0000000000002,92.00631458094145,[#6] #VEHICLE0000000000003,83.09414466130885,[#6] #VEHICLE0000000000004,90.12629161882893,[#6] #VEHICLE0000000000005,69.54649827784156,[#6] #VEHICLE0000000000006,95.85246842709529,[#6] #VEHICLE0000000000007,82.89322617680827,[#6] #VEHICLE0000000000008,91.50401836969002,[#6] #VEHICLE0000000000009,87.04075774971297,[#6] #VEHICLE0000000000010,95.06314580941446,[#6] #VEHICLE0000000000011,74.74167623421354,[#6] #VEHICLE0000000000012,85.92135476463835
[#7] #VEHICLE0000000000001,84.89144882587506,[#7] #VEHICLE0000000000002,90.48884950524295,[#7] #VEHICLE0000000000003,89.04150051691036,[#7] #VEHICLE0000000000004,98.6560330822626,[#7] #VEHICLE0000000000005,79.60419435829273,[#7] #VEHICLE0000000000006,85.2163639048885,[#7] #VEHICLE0000000000007,96.83946241323291,[#7] #VEHICLE0000000000008,82.57273667109732,[#7] #VEHICLE0000000000009,93.73800029537735,[#7] #VEHICLE0000000000010,92.8814059961601,[#7] #VEHICLE0000000000011,69.70905331561069,[#7] #VEHICLE0000000000012,85.79234972677595
[#8] #VEHICLE0000000000001,87.90170132325142,[#8] #VEHICLE0000000000002,94.08172168096553,[#8] #VEHICLE0000000000003,90.3010033444816,[#8] #VEHICLE0000000000004,92.94750618002035,[#8] #VEHICLE0000000000005,87.85807765013814,[#8] #VEHICLE0000000000006,95.89937472735204,[#8] #VEHICLE0000000000007,82.53598953031846,[#8] #VEHICLE0000000000008,89.45761233095827,[#8] #VEHICLE0000000000009,85.60418787261888,[#8] #VEHICLE0000000000010,75.81794387087393,[#8] #VEHICLE0000000000011,84.32456012796278,[#8] #VEHICLE0000000000012,97.68794532499636
[#9] #VEHICLE0000000000001,74.2619117217188,[#9] #VEHICLE0000000000002,88.78982753580824,[#9] #VEHICLE0000000000003,85.95439929845074,[#9] #VEHICLE0000000000004,85.74978076585793,[#9] #VEHICLE0000000000005,81.02893890675242,[#9] #VEHICLE0000000000006,75.88424437299035,[#9] #VEHICLE0000000000007,91.47909967845659,[#9] #VEHICLE0000000000008,89.66676410406313,[#9] #VEHICLE0000000000009,96.36071324174218,[#9] #VEHICLE0000000000010,86.27594270681087,[#9] #VEHICLE0000000000011,72.47880736626718,[#9] #VEHICLE0000000000012,85.34054370067233
[#10] #VEHICLE0000000000001,76.37954239569314,[#10] #VEHICLE0000000000002,81.96500672947509,[#10] #VEHICLE0000000000003,77.45625841184388,[#10] #VEHICLE0000000000004,90.86137281292059,[#10] #VEHICLE0000000000005,89.69044414535666,[#10] #VEHICLE0000000000006,91.21130551816958,[#10] #VEHICLE0000000000007,84.22611036339165,[#10] #VEHICLE0000000000008,86.46029609690444,[#10] #VEHICLE0000000000009,90.56527590847914,[#10] #VEHICLE0000000000010,92.89367429340511,[#10] #VEHICLE0000000000011,75.3835800807537,[#10] #VEHICLE0000000000012,84.52220726783311
