[#11] #VEHICLE0000000000001,98.93488603280551,[#11] #VEHICLE0000000000002,96.39991479088262,[#11] #VEHICLE0000000000003,99.8224810054676,[#11] #VEHICLE0000000000004,95.3845061421572,[#11] #VEHICLE0000000000005,96.20109351700631,[#11] #VEHICLE0000000000006,95.23539018674998
[#12] #VEHICLE0000000000001,99.40779047460173,[#12] #VEHICLE0000000000002,99.29101676536825,[#12] #VEHICLE0000000000003,99.18258403536575,[#12] #VEHICLE0000000000004,97.42263741763283,[#12] #VEHICLE0000000000005,99.52456418383518,[#12] #VEHICLE0000000000006,99.39944949537076
[#13] #VEHICLE0000000000001,99.81053130180784,[#13] #VEHICLE0000000000002,99.77895318544249,[#13] #VEHICLE0000000000003,95.45275124338833,[#13] #VEHICLE0000000000004,99.87368753453858,[#13] #VEHICLE0000000000005,99.6447461908897,[#13] #VEHICLE0000000000006,99.73158601089445
[#14] #VEHICLE0000000000001,99.1948110042496,[#14] #VEHICLE0000000000002,94.25184522478193,[#14] #VEHICLE0000000000003,99.08297919928427,[#14] #VEHICLE0000000000004,99.54521732647432,[#14] #VEHICLE0000000000005,99.88816819503467,[#14] #VEHICLE0000000000006,97.02527398792216
[#15] #VEHICLE0000000000001,98.17582770813243,[#15] #VEHICLE0000000000002,99.70266795242686,[#15] #VEHICLE0000000000003,99.799099967856,[#15] #VEHICLE0000000000004,99.09193185470909,[#15] #VEHICLE0000000000005,99.91160398585663,[#15] #VEHICLE0000000000006,96.73738347798135
[#16] #VEHICLE0000000000001,94.9938329826598,[#16] #VEHICLE0000000000002,97.52593774940144,[#16] #VEHICLE0000000000003,96.88021475730973,[#16] #VEHICLE0000000000004,96.96002321700645,[#16] #VEHICLE0000000000005,99.89842559674962,[#16] #VEHICLE0000000000006,98.35304360444024
[#17] #VEHICLE0000000000001,99.68043264503441,[#17] #VEHICLE0000000000002,99.83611930514586,[#17] #VEHICLE0000000000003,99.12323828253031,[#17] #VEHICLE0000000000004,99.664044575549,[#17] #VEHICLE0000000000005,99.79514913143231,[#17] #VEHICLE0000000000006,99.80334316617503
[#18] #VEHICLE0000000000001,99.2653517527749,[#18] #VEHICLE0000000000002,99.80835263115867,[#18] #VEHICLE0000000000003,99.08967499800367,[#18] #VEHICLE0000000000004,99.08967499800367,[#18] #VEHICLE0000000000005,99.8402938592989,[#18] #VEHICLE0000000000006,99.89619100854428
[#19] #VEHICLE0000000000001,99.91893883566692,[#19] #VEHICLE0000000000002,99.80840088430362,[#19] #VEHICLE0000000000003,94.97420781134856,[#19] #VEHICLE0000000000004,97.89977892409726,[#19] #VEHICLE0000000000005,97.56079587324982,[#19] #VEHICLE0000000000006,97.07442888725129
[#20] #VEHICLE0000000000001,99.59683553932756,[#20] #VEHICLE0000000000002,95.93032101019321,[#20] #VEHICLE0000000000003,98.73725848166742,[#20] #VEHICLE0000000000004,99.81743496120494,[#20] #VEHICLE0000000000005,99.2925604746691,[#20] #VEHICLE0000000000006,99.55119427962879
[#21] #VEHICLE0000000000001,99.8134618374009,[#21] #VEHICLE0000000000002,99.69687548577647,[#21] #VEHICLE0000000000003,99.8134618374009,[#21] #VEHICLE0000000000004,99.69687548577647,[#21] #VEHICLE0000000000005,99.7046479092181,[#21] #VEHICLE0000000000006,99.67355821545158
[#22] #VEHICLE0000000000001,99.84671238402582,[#22] #VEHICLE0000000000002,99.79830576845502,[#22] #VEHICLE0000000000003,99.71762807583703,[#22] #VEHICLE0000000000004,98.81403791851552,[#22] #VEHICLE0000000000005,99.0883420734167,[#22] #VEHICLE0000000000006,98.00726099233562
[#23] #VEHICLE0000000000001,97.9171349366899,[#23] #VEHICLE0000000000002,98.92110586648684,[#23] #VEHICLE0000000000003,97.78976549037237,[#23] #VEHICLE0000000000004,98.65887465348018,[#23] #VEHICLE0000000000005,96.84573312354836,[#23] #VEHICLE0000000000006,97.48258035513598
[#24] #VEHICLE0000000000001,95.11377805486283,[#24] #VEHICLE0000000000002,98.34788029925187,[#24] #VEHICLE0000000000003,99.84413965087282,[#24] #VEHICLE0000000000004,99.68048628428927,[#24] #VEHICLE0000000000005,95.99438902743142,[#24] #VEHICLE0000000000006,99.80517456359102
[#25] #VEHICLE0000000000001,99.65428525486413,[#25] #VEHICLE0000000000002,91.92796269496704,[#25] #VEHICLE0000000000003,94.36404566650587,[#25] #VEHICLE0000000000004,99.69448464383342,[#25] #VEHICLE0000000000005,99.89548158867986,[#25] #VEHICLE0000000000006,99.87940183309215
[#26] #VEHICLE0000000000001,99.65595490813264,[#26] #VEHICLE0000000000002,96.88895395651855,[#26] #VEHICLE0000000000003,97.45992240685162,[#26] #VEHICLE0000000000004,99.8096771832223,[#26] #VEHICLE0000000000005,98.94590439938511,[#26] #VEHICLE0000000000006,95.41761218066027
[#27] #VEHICLE0000000000001,91.19932193812686,[#27] #VEHICLE0000000000002,92.68964543014549,[#27] #VEHICLE0000000000003,93.22644441305269,[#27] #VEHICLE0000000000004,90.98036445825682,[#27] #VEHICLE0000000000005,90.89560672411358,[#27] #VEHICLE0000000000006,92.6684559966097
[#28] #VEHICLE0000000000001,99.80202724105163,[#28] #VEHICLE0000000000002,98.70921761165664,[#28] #VEHICLE0000000000003,98.93094710167881,[#28] #VEHICLE0000000000004,99.43775736458663,[#28] #VEHICLE0000000000005,99.77827050997783,[#28] #VEHICLE0000000000006,99.72283813747228
[#29] #VEHICLE0000000000001,96.23969917593408,[#29] #VEHICLE0000000000002,97.71981758540683,[#29] #VEHICLE0000000000003,98.99991999359948,[#29] #VEHICLE0000000000004,99.83198655892471,[#29] #VEHICLE0000000000005,99.24793983518681,[#29] #VEHICLE0000000000006,98.4238739099128
[#30] #VEHICLE0000000000001,99.91761533852606,[#30] #VEHICLE0000000000002,96.03055721989216,[#30] #VEHICLE0000000000003,99.88765727980827,[#30] #VEHICLE0000000000004,98.95146794487717,[#30] #VEHICLE0000000000005,98.94397843019772,[#30] #VEHICLE0000000000006,99.60305572198922
