[#1] #VEHICLE0000000000001,84.71122647631408,[#1] #VEHICLE0000000000002,96.28812459441922,[#1] #VEHICLE0000000000003,85.69759896171317,[#1] #VEHICLE0000000000004,90.03244646333549,[#1] #VEHICLE0000000000005,93.08241401687216,[#1] #VEHICLE0000000000006,97.04088254380272,[#1] #VEHICLE0000000000007,96.87216093445814,[#1] #VEHICLE0000000000008,91.29136924075276,[#1] #VEHICLE0000000000009,97.04088254380272,[#1] #VEHICLE0000000000010,94.31537962362103,[#1] #VEHICLE0000000000011,88.52693056456846
[#2] #VEHICLE0000000000001,94.96970550937016,[#2] #VEHICLE0000000000002,86.23361983936874,[#2] #VEHICLE0000000000003,90.95392419332113,[#2] #VEHICLE0000000000004,86.48724813301395,[#2] #VEHICLE0000000000005,99.25320557982246,[#2] #VEHICLE0000000000006,89.12216429477245,[#2] #VEHICLE0000000000007,91.6443567704664,[#2] #VEHICLE0000000000008,99.30956742285473,[#2] #VEHICLE0000000000009,97.30872199520924,[#2] #VEHICLE0000000000010,96.3505706636607,[#2] #VEHICLE0000000000011,87.6567563759335
[#3] #VEHICLE0000000000001,83.7449890081469,[#3] #VEHICLE0000000000002,85.62006983059615,[#3] #VEHICLE0000000000003,80.55088581404371,[#3] #VEHICLE0000000000004,99.32755722229406,[#3] #VEHICLE0000000000005,86.03388077072289,[#3] #VEHICLE0000000000006,96.89641794904954,[#3] #VEHICLE0000000000007,95.21531100478468,[#3] #VEHICLE0000000000008,85.49075391180654,[#3] #VEHICLE0000000000009,87.8830984094142,[#3] #VEHICLE0000000000010,91.90482348377085,[#3] #VEHICLE0000000000011,85.08987456355878
[#4] #VEHICLE0000000000001,90.62289788779766,[#4] #VEHICLE0000000000002,87.71693797928158,[#4] #VEHICLE0000000000003,94.53787165343738,[#4] #VEHICLE0000000000004,85.21458361361496,[#4] #VEHICLE0000000000005,90.81124714112741,[#4] #VEHICLE0000000000006,96.1522938248352,[#4] #VEHICLE0000000000007,90.97268935826719,[#4] #VEHICLE0000000000008,88.08018296784608,[#4] #VEHICLE0000000000009,86.08906228978877,[#4] #VEHICLE0000000000010,92.03551728777074,[#4] #VEHICLE0000000000011,78.56854567469394
[#5] #VEHICLE0000000000001,99.3127147766323,[#5] #VEHICLE0000000000002,91.93761564895586,[#5] #VEHICLE0000000000003,96.32566745968808,[#5] #VEHICLE0000000000004,84.4699973565953,[#5] #VEHICLE0000000000005,94.52815226011101,[#5] #VEHICLE0000000000006,89.73037272006344,[#5] #VEHICLE0000000000007,83.0822098863336,[#5] #VEHICLE0000000000008,95.1097012952683,[#5] #VEHICLE0000000000009,80.51810732223103,[#5] #VEHICLE0000000000010,95.7573354480571,[#5] #VEHICLE0000000000011,84.4699973565953
[#6] #VEHICLE0000000000001,79.19727891156462,[#6] #VEHICLE0000000000002,82.50340136054422,[#6] #VEHICLE0000000000003,94.63945578231292,[#6] #VEHICLE0000000000004,87.51020408163265,[#6] #VEHICLE0000000000005,89.03401360544217,[#6] #VEHICLE0000000000006,83.72789115646259,[#6] #VEHICLE0000000000007,90.82993197278911,[#6] #VEHICLE0000000000008,95.9047619047619,[#6] #VEHICLE0000000000009,95.71428571428572,[#6] #VEHICLE0000000000010,88.70748299319729,[#6] #VEHICLE0000000000011,77.80952380952381
[#7] #VEHICLE0000000000001,84.78521079930842,[#7] #VEHICLE0000000000002,98.8562308817662,[#7] #VEHICLE0000000000003,88.72190450857826,[#7] #VEHICLE0000000000004,76.56603271711664,[#7] #VEHICLE0000000000005,84.69211331294055,[#7] #VEHICLE0000000000006,95.59781885889082,[#7] #VEHICLE0000000000007,86.92645298576939,[#7] #VEHICLE0000000000008,94.12155871791462,[#7] #VEHICLE0000000000009,84.58571618566299,[#7] #VEHICLE0000000000010,90.84984705412954,[#7] #VEHICLE0000000000011,82.94986035377045
[#8] #VEHICLE0000000000001,90.34603811434303,[#8] #VEHICLE0000000000002,84.25275827482447,[#8] #VEHICLE0000000000003,80.17803410230691,[#8] #VEHICLE0000000000004,89.58124373119358,[#8] #VEHICLE0000000000005,80.7296890672016,[#8] #VEHICLE0000000000006,78.73620862587764,[#8] #VEHICLE0000000000007,91.92577733199599,[#8] #VEHICLE0000000000008,91.01053159478435,[#8] #VEHICLE0000000000009,89.44332998996991,[#8] #VEHICLE0000000000010,82.59779338014042,[#8] #VEHICLE0000000000011,77.60782347041123
[#9] #VEHICLE0000000000001,82.12818917237088,[#9] #VEHICLE0000000000002,97.77224642190417,[#9] #VEHICLE0000000000003,79.215930304916,[#9] #VEHICLE0000000000004,93.93901680149347,[#9] #VEHICLE0000000000005,86.93217174859987,[#9] #VEHICLE0000000000006,85.96141879278159,[#9] #VEHICLE0000000000007,95.10889856876167,[#9] #VEHICLE0000000000008,87.9278158058494,[#9] #VEHICLE0000000000009,78.97946484131923,[#9] #VEHICLE0000000000010,91.79838207840697,[#9] #VEHICLE0000000000011,76.40323584318605
[#10] #VEHICLE0000000000001,90.35010297146219,[#10] #VEHICLE0000000000002,98.27890556045897,[#10] #VEHICLE0000000000003,98.01412180052957,[#10] #VEHICLE0000000000004,90.61488673139159,[#10] #VEHICLE0000000000005,96.32244777875846,[#10] #VEHICLE0000000000006,90.61488673139159,[#10] #VEHICLE0000000000007,97.10208884966165,[#10] #VEHICLE0000000000008,87.74639599882317,[#10] #VEHICLE0000000000009,98.64666078258311,[#10] #VEHICLE0000000000010,87.61400411885849,[#10] #VEHICLE0000000000011,82.46543100912032
