[#1] #VEHICLE0000000000001,68.41453982985306,[#1] #VEHICLE0000000000002,74.94199535962876,[#1] #VEHICLE0000000000003,86.12529002320186,[#1] #VEHICLE0000000000004,65.73859242072699,[#1] #VEHICLE0000000000005,71.29156999226605,[#1] #VEHICLE0000000000006,74.97293116782676,[#1] #VEHICLE0000000000007,66.63573085846868,[#1] #VEHICLE0000000000008,93.56535189481825,[#1] #VEHICLE0000000000009,71.52358855375097,[#1] #VEHICLE0000000000010,96.59706109822119,[#1] #VEHICLE0000000000011,60.35576179427687,[#1] #VEHICLE0000000000012,88.05877803557618,[#1] #VEHICLE0000000000013,80.54137664346482,[#1] #VEHICLE0000000000014,92.18870843000774
[#2] #VEHICLE0000000000001,84.43482603629099,[#2] #VEHICLE0000000000002,81.27184950890629,[#2] #VEHICLE0000000000003,77.29315798235392,[#2] #VEHICLE0000000000004,85.60013317795905,[#2] #VEHICLE0000000000005,96.07125020809056,[#2] #VEHICLE0000000000006,74.46312635258865,[#2] #VEHICLE0000000000007,95.5052438821375,[#2] #VEHICLE0000000000008,96.27101714666223,[#2] #VEHICLE0000000000009,96.72049275844847,[#2] #VEHICLE0000000000010,90.42783419344099,[#2] #VEHICLE0000000000011,85.35042450474447,[#2] #VEHICLE0000000000012,72.46545696687198,[#2] #VEHICLE0000000000013,90.6608956217746,[#2] #VEHICLE0000000000014,70.78408523389379
[#3] #VEHICLE0000000000001,78.01534192916598,[#3] #VEHICLE0000000000002,81.14901256732495,[#3] #VEHICLE0000000000003,77.32985147706871,[#3] #VEHICLE0000000000004,85.75159131712094,[#3] #VEHICLE0000000000005,82.89538110004897,[#3] #VEHICLE0000000000006,84.38061041292639,[#3] #VEHICLE0000000000007,83.48294434470377,[#3] #VEHICLE0000000000008,95.29949404276155,[#3] #VEHICLE0000000000009,87.15521462379631,[#3] #VEHICLE0000000000010,75.19177411457483,[#3] #VEHICLE0000000000011,74.19618083890974,[#3] #VEHICLE0000000000012,92.39432022196834,[#3] #VEHICLE0000000000013,96.31140851966705,[#3] #VEHICLE0000000000014,91.87204178227518
[#4] #VEHICLE0000000000001,80.69432684165962,[#4] #VEHICLE0000000000002,95.68162574089754,[#4] #VEHICLE0000000000003,97.66299745977985,[#4] #VEHICLE0000000000004,85.85944115156647,[#4] #VEHICLE0000000000005,93.56477561388654,[#4] #VEHICLE0000000000006,57.57832345469941,[#4] #VEHICLE0000000000007,76.85012701100761,[#4] #VEHICLE0000000000008,95.27519051651143,[#4] #VEHICLE0000000000009,77.0364098221846,[#4] #VEHICLE0000000000010,75.20745131244708,[#4] #VEHICLE0000000000011,82.2692633361558,[#4] #VEHICLE0000000000012,78.37425910245554,[#4] #VEHICLE0000000000013,78.10330228619814,[#4] #VEHICLE0000000000014,78.89923793395428
[#5] #VEHICLE0000000000001,84.6582354712436,[#5] #VEHICLE0000000000002,90.77085215296597,[#5] #VEHICLE0000000000003,72.58355916892502,[#5] #VEHICLE0000000000004,77.70249924721469,[#5] #VEHICLE0000000000005,72.7491719361638,[#5] #VEHICLE0000000000006,68.90996687744655,[#5] #VEHICLE0000000000007,73.05028605841613,[#5] #VEHICLE0000000000008,83.89039445950016,[#5] #VEHICLE0000000000009,79.28334838903945,[#5] #VEHICLE0000000000010,98.44926227040048,[#5] #VEHICLE0000000000011,77.58205359831376,[#5] #VEHICLE0000000000012,78.19933754893104,[#5] #VEHICLE0000000000013,87.41342968985245,[#5] #VEHICLE0000000000014,82.4902137910268
[#6] #VEHICLE0000000000001,88.13588549749957,[#6] #VEHICLE0000000000002,91.10191412312467,[#6] #VEHICLE0000000000003,98.81013967925504,[#6] #VEHICLE0000000000004,74.09898258320399,[#6] #VEHICLE0000000000005,89.91205380237972,[#6] #VEHICLE0000000000006,66.21831350232799,[#6] #VEHICLE0000000000007,85.583721331264,[#6] #VEHICLE0000000000008,93.30919123986894,[#6] #VEHICLE0000000000009,68.56354543886877,[#6] #VEHICLE0000000000010,86.29073978272116,[#6] #VEHICLE0000000000011,68.40834626659769,[#6] #VEHICLE0000000000012,84.03172960855319,[#6] #VEHICLE0000000000013,82.10036213140197,[#6] #VEHICLE0000000000014,86.49767201241593
[#7] #VEHICLE0000000000001,84.90484429065745,[#7] #VEHICLE0000000000002,81.27162629757785,[#7] #VEHICLE0000000000003,87.61534025374857,[#7] #VEHICLE0000000000004,62.73068050749712,[#7] #VEHICLE0000000000005,71.64071510957324,[#7] #VEHICLE0000000000006,72.98154555940023,[#7] #VEHICLE0000000000007,76.70126874279123,[#7] #VEHICLE0000000000008,91.43598615916954,[#7] #VEHICLE0000000000009,87.55767012687427,[#7] #VEHICLE0000000000010,84.74625144175317,[#7] #VEHICLE0000000000011,61.418685121107266,[#7] #VEHICLE0000000000012,83.39100346020761,[#7] #VEHICLE0000000000013,85.7843137254902,[#7] #VEHICLE0000000000014,75.07208765859285
[#8] #VEHICLE0000000000001,74.4642589539937,[#8] #VEHICLE0000000000002,72.26135171586992,[#8] #VEHICLE0000000000003,92.88176232579049,[#8] #VEHICLE0000000000004,75.55821969129327,[#8] #VEHICLE0000000000005,70.88266147160198,[#8] #VEHICLE0000000000006,77.86602727408962,[#8] #VEHICLE0000000000007,94.88985463809381,[#8] #VEHICLE0000000000008,79.5744043158999,[#8] #VEHICLE0000000000009,88.73070582946201,[#8] #VEHICLE0000000000010,80.24876367450922,[#8] #VEHICLE0000000000011,73.11554023677506,[#8] #VEHICLE0000000000012,77.1916679154803,[#8] #VEHICLE0000000000013,78.10579949048405,[#8] #VEHICLE0000000000014,77.55132624007193
[#9] #VEHICLE0000000000001,98.12855980471929,[#9] #VEHICLE0000000000002,78.89340927583402,[#9] #VEHICLE0000000000003,84.279902359642,[#9] #VEHICLE0000000000004,85.53295362082994,[#9] #VEHICLE0000000000005,82.44100895036614,[#9] #VEHICLE0000000000006,84.03580146460537,[#9] #VEHICLE0000000000007,77.0219690805533,[#9] #VEHICLE0000000000008,96.95687550854353,[#9] #VEHICLE0000000000009,84.26362896663954,[#9] #VEHICLE0000000000010,89.29210740439382,[#9] #VEHICLE0000000000011,83.31977217249796,[#9] #VEHICLE0000000000012,78.40520748576078,[#9] #VEHICLE0000000000013,89.86167615947926,[#9] #VEHICLE0000000000014,82.3759153783564
[#10] #VEHICLE0000000000001,69.2692878338279,[#10] #VEHICLE0000000000002,93.32344213649851,[#10] #VEHICLE0000000000003,92.87833827893175,[#10] #VEHICLE0000000000004,72.23664688427299,[#10] #VEHICLE0000000000005,90.85682492581603,[#10] #VEHICLE0000000000006,88.44584569732937,[#10] #VEHICLE0000000000007,88.61275964391692,[#10] #VEHICLE0000000000008,82.19584569732937,[#10] #VEHICLE0000000000009,74.09124629080118,[#10] #VEHICLE0000000000010,96.27225519287835,[#10] #VEHICLE0000000000011,78.15281899109793,[#10] #VEHICLE0000000000012,65.31899109792285,[#10] #VEHICLE0000000000013,94.04673590504451,[#10] #VEHICLE0000000000014,91.26483679525222
[#11] #VEHICLE0000000000001,78.31013272903853,[#11] #VEHICLE0000000000002,73.19520880543865,[#11] #VEHICLE0000000000003,85.52929750728391,[#11] #VEHICLE0000000000004,82.74522499190677,[#11] #VEHICLE0000000000005,76.95046940757526,[#11] #VEHICLE0000000000006,81.51505341534477,[#11] #VEHICLE0000000000007,95.79151829070896,[#11] #VEHICLE0000000000008,95.04694075752671,[#11] #VEHICLE0000000000009,88.08675946908384,[#11] #VEHICLE0000000000010,72.04596956943995,[#11] #VEHICLE0000000000011,82.97183554548397,[#11] #VEHICLE0000000000012,81.74166396892198,[#11] #VEHICLE0000000000013,82.79378439624475,[#11] #VEHICLE0000000000014,79.5888637099385
[#12] #VEHICLE0000000000001,73.20311307797955,[#12] #VEHICLE0000000000002,86.84571951777812,[#12] #VEHICLE0000000000003,60.20143445750038,[#12] #VEHICLE0000000000004,83.54951930413552,[#12] #VEHICLE0000000000005,85.85380741645048,[#12] #VEHICLE0000000000006,66.03082557607203,[#12] #VEHICLE0000000000007,85.28918052800243,[#12] #VEHICLE0000000000008,70.47153975278498,[#12] #VEHICLE0000000000009,83.56477949030977,[#12] #VEHICLE0000000000010,79.20036624446819,[#12] #VEHICLE0000000000011,57.561422249351445,[#12] #VEHICLE0000000000012,85.86906760262475,[#12] #VEHICLE0000000000013,74.69861132305815,[#12] #VEHICLE0000000000014,69.99847398138257
