[#1] #VEHICLE0000000000001,82.86286650883264,[#1] #VEHICLE0000000000002,87.56146421416864,[#1] #VEHICLE0000000000003,76.83482061555273,[#1] #VEHICLE0000000000004,56.80203970132944,[#1] #VEHICLE0000000000005,73.84811509743217,[#1] #VEHICLE0000000000006,60.2622473137862,[#1] #VEHICLE0000000000007,78.328173374613,[#1] #VEHICLE0000000000008,83.24531050810418,[#1] #VEHICLE0000000000009,70.75213986523401,[#1] #VEHICLE0000000000010,70.18757967583318,[#1] #VEHICLE0000000000011,69.8961937716263,[#1] #VEHICLE0000000000012,69.55017301038062,[#1] #VEHICLE0000000000013,76.68912766344928,[#1] #VEHICLE0000000000014,49.18958295392461,[#1] #VEHICLE0000000000015,79.83973775268622,[#1] #VEHICLE0000000000016,88.07138954653068
[#2] #VEHICLE0000000000001,35.02246181491465,[#2] #VEHICLE0000000000002,74.21383647798741,[#2] #VEHICLE0000000000003,88.28391734052111,[#2] #VEHICLE0000000000004,82.21024258760107,[#2] #VEHICLE0000000000005,50.35040431266846,[#2] #VEHICLE0000000000006,61.743036837376465,[#2] #VEHICLE0000000000007,87.74483378256963,[#2] #VEHICLE0000000000008,62.893081761006286,[#2] #VEHICLE0000000000009,64.31266846361186,[#2] #VEHICLE0000000000010,94.71698113207547,[#2] #VEHICLE0000000000011,76.29829290206649,[#2] #VEHICLE0000000000012,59.335130278526506,[#2] #VEHICLE0000000000013,84.0251572327044,[#2] #VEHICLE0000000000014,60.75471698113207,[#2] #VEHICLE0000000000015,70.0449236298293,[#2] #VEHICLE0000000000016,86.93620844564241
[#3] #VEHICLE0000000000001,75.06534239414532,[#3] #VEHICLE0000000000002,71.14479874542603,[#3] #VEHICLE0000000000003,80.48440494859732,[#3] #VEHICLE0000000000004,73.47970029621885,[#3] #VEHICLE0000000000005,72.34709879769994,[#3] #VEHICLE0000000000006,56.17703432653772,[#3] #VEHICLE0000000000007,61.07335772782715,[#3] #VEHICLE0000000000008,80.15333681826102,[#3] #VEHICLE0000000000009,67.39850148109426,[#3] #VEHICLE0000000000010,59.609688098971944,[#3] #VEHICLE0000000000011,67.85154208050183,[#3] #VEHICLE0000000000012,84.9973863042342,[#3] #VEHICLE0000000000013,92.28088517163269,[#3] #VEHICLE0000000000014,76.89492943021432,[#3] #VEHICLE0000000000015,71.52814079107858,[#3] #VEHICLE0000000000016,80.88517163268862
[#4] #VEHICLE0000000000001,84.81322718922229,[#4] #VEHICLE0000000000002,79.58767095325577,[#4] #VEHICLE0000000000003,67.76893243519085,[#4] #VEHICLE0000000000004,75.01530924678505,[#4] #VEHICLE0000000000005,90.46744233517045,[#4] #VEHICLE0000000000006,79.68973259848948,[#4] #VEHICLE0000000000007,93.97836293121044,[#4] #VEHICLE0000000000008,88.01796284956114,[#4] #VEHICLE0000000000009,74.1988160849153,[#4] #VEHICLE0000000000010,82.91488058787507,[#4] #VEHICLE0000000000011,78.07715860379669,[#4] #VEHICLE0000000000012,85.874668299653,[#4] #VEHICLE0000000000013,94.34578485405186,[#4] #VEHICLE0000000000014,62.727087160645034,[#4] #VEHICLE0000000000015,76.81159420289855,[#4] #VEHICLE0000000000016,76.36252296387018
[#5] #VEHICLE0000000000001,77.71614384085692,[#5] #VEHICLE0000000000002,60.022953328232596,[#5] #VEHICLE0000000000003,76.54934965570007,[#5] #VEHICLE0000000000004,86.34276970160674,[#5] #VEHICLE0000000000005,75.74598316755929,[#5] #VEHICLE0000000000006,69.58684009181331,[#5] #VEHICLE0000000000007,63.733741392501905,[#5] #VEHICLE0000000000008,87.26090283091048,[#5] #VEHICLE0000000000009,80.22188217291507,[#5] #VEHICLE0000000000010,72.11170619739862,[#5] #VEHICLE0000000000011,54.82019892884469,[#5] #VEHICLE0000000000012,87.14613618974751,[#5] #VEHICLE0000000000013,73.69931140015302,[#5] #VEHICLE0000000000014,47.9150726855394,[#5] #VEHICLE0000000000015,82.15378729915838,[#5] #VEHICLE0000000000016,48.02983932670237
[#6] #VEHICLE0000000000001,72.37793054821083,[#6] #VEHICLE0000000000002,71.23215230037017,[#6] #VEHICLE0000000000003,79.83430283800458,[#6] #VEHICLE0000000000004,84.41741582936719,[#6] #VEHICLE0000000000005,59.95064339855456,[#6] #VEHICLE0000000000006,60.88489335448616,[#6] #VEHICLE0000000000007,94.81755684822845,[#6] #VEHICLE0000000000008,77.66613784593689,[#6] #VEHICLE0000000000009,85.79234972677595,[#6] #VEHICLE0000000000010,71.9901286797109,[#6] #VEHICLE0000000000011,65.50326106116692,[#6] #VEHICLE0000000000012,76.07967565661907,[#6] #VEHICLE0000000000013,90.8514013749339,[#6] #VEHICLE0000000000014,66.27886479816677,[#6] #VEHICLE0000000000015,72.57183148246078,[#6] #VEHICLE0000000000016,65.04494976203067
[#7] #VEHICLE0000000000001,79.68102734051367,[#7] #VEHICLE0000000000002,78.27257663628832,[#7] #VEHICLE0000000000003,80.44739022369511,[#7] #VEHICLE0000000000004,87.17895608947805,[#7] #VEHICLE0000000000005,79.97100248550124,[#7] #VEHICLE0000000000006,58.181441590720794,[#7] #VEHICLE0000000000007,96.06462303231152,[#7] #VEHICLE0000000000008,79.24606462303231,[#7] #VEHICLE0000000000009,82.16652858326428,[#7] #VEHICLE0000000000010,72.70091135045568,[#7] #VEHICLE0000000000011,70.09113504556753,[#7] #VEHICLE0000000000012,80.38525269262634,[#7] #VEHICLE0000000000013,73.86081193040597,[#7] #VEHICLE0000000000014,79.5774647887324,[#7] #VEHICLE0000000000015,85.74979287489643,[#7] #VEHICLE0000000000016,70.4225352112676
[#8] #VEHICLE0000000000001,75.7335098168983,[#8] #VEHICLE0000000000002,65.7180675049636,[#8] #VEHICLE0000000000003,82.8369733068608,[#8] #VEHICLE0000000000004,80.65298919038165,[#8] #VEHICLE0000000000005,49.68012353849548,[#8] #VEHICLE0000000000006,58.21751599382308,[#8] #VEHICLE0000000000007,76.88065298919038,[#8] #VEHICLE0000000000008,93.82307522611957,[#8] #VEHICLE0000000000009,96.11736157070374,[#8] #VEHICLE0000000000010,83.71939113170086,[#8] #VEHICLE0000000000011,56.43061989852195,[#8] #VEHICLE0000000000012,78.66754908449151,[#8] #VEHICLE0000000000013,80.60886829913964,[#8] #VEHICLE0000000000014,63.99735274652548,[#8] #VEHICLE0000000000015,83.82969335980587,[#8] #VEHICLE0000000000016,68.03441429516877
[#9] #VEHICLE0000000000001,47.15472162411566,[#9] #VEHICLE0000000000002,81.09812365426022,[#9] #VEHICLE0000000000003,77.3146724084897,[#9] #VEHICLE0000000000004,62.042448477391574,[#9] #VEHICLE0000000000005,69.22485389111043,[#9] #VEHICLE0000000000006,70.25530605967396,[#9] #VEHICLE0000000000007,73.28514303291294,[#9] #VEHICLE0000000000008,64.85696708705014,[#9] #VEHICLE0000000000009,71.42417717625345,[#9] #VEHICLE0000000000010,72.93140572131652,[#9] #VEHICLE0000000000011,62.62688403568133,[#9] #VEHICLE0000000000012,71.47031682559214,[#9] #VEHICLE0000000000013,68.65579821593356,[#9] #VEHICLE0000000000014,54.66010458320517,[#9] #VEHICLE0000000000015,80.46754844663181,[#9] #VEHICLE0000000000016,52.291602583820364
[#10] #VEHICLE0000000000001,93.9128664495114,[#10] #VEHICLE0000000000002,59.71091205211726,[#10] #VEHICLE0000000000003,59.385179153094455,[#10] #VEHICLE0000000000004,80.0285016286645,[#10] #VEHICLE0000000000005,47.76058631921824,[#10] #VEHICLE0000000000006,58.10260586319218,[#10] #VEHICLE0000000000007,85.83061889250814,[#10] #VEHICLE0000000000008,82.04397394136808,[#10] #VEHICLE0000000000009,79.47882736156352,[#10] #VEHICLE0000000000010,81.82003257328991,[#10] #VEHICLE0000000000011,60.81026058631922,[#10] #VEHICLE0000000000012,87.3371335504886,[#10] #VEHICLE0000000000013,77.91123778501628,[#10] #VEHICLE0000000000014,77.70765472312704,[#10] #VEHICLE0000000000015,62.37785016286645,[#10] #VEHICLE0000000000016,56.25
